HYPER-PARAMETERS
[389/400]  Loss_D: -1.1447 Loss_G: -2.8594, Wasserstein_dist:1.5746, vae_loss_seen:362.1883 GZSL: seen=0.3674, unseen=0.4606, h=0.4088 ZSL: unseen accuracy=0.6212
[390/400]  Loss_D: -1.0876 Loss_G: -3.0215, Wasserstein_dist:1.4854, vae_loss_seen:347.4983 GZSL: seen=0.3972, unseen=0.4240, h=0.4102 ZSL: unseen accuracy=0.6404
[391/400]  Loss_D: -1.2476 Loss_G: -3.1340, Wasserstein_dist:1.6766, vae_loss_seen:362.0034 GZSL: seen=0.3662, unseen=0.4663, h=0.4103 ZSL: unseen accuracy=0.6308
[392/400]  Loss_D: -1.3692 Loss_G: -3.7837, Wasserstein_dist:1.8906, vae_loss_seen:358.9304 GZSL: seen=0.3995, unseen=0.4308, h=0.4146 ZSL: unseen accuracy=0.6260
[393/400]  Loss_D: -1.1221 Loss_G: -2.9627, Wasserstein_dist:1.6055, vae_loss_seen:346.6967 GZSL: seen=0.4158, unseen=0.4202, h=0.4180 ZSL: unseen accuracy=0.6346
[394/400]  Loss_D: -1.2010 Loss_G: -3.1637, Wasserstein_dist:1.6146, vae_loss_seen:347.0659 GZSL: seen=0.3866, unseen=0.4567, h=0.4188 ZSL: unseen accuracy=0.6413
[395/400]  Loss_D: -1.2462 Loss_G: -3.4095, Wasserstein_dist:1.6510, vae_loss_seen:351.8584 GZSL: seen=0.3876, unseen=0.4442, h=0.4140 ZSL: unseen accuracy=0.6288
[396/400]  Loss_D: -1.2627 Loss_G: -2.9693, Wasserstein_dist:1.6471, vae_loss_seen:366.9929 GZSL: seen=0.3567, unseen=0.4827, h=0.4102 ZSL: unseen accuracy=0.6202
[397/400]  Loss_D: -1.2036 Loss_G: -3.3976, Wasserstein_dist:1.6791, vae_loss_seen:340.0143 GZSL: seen=0.3856, unseen=0.4385, h=0.4103 ZSL: unseen accuracy=0.6183
[398/400]  Loss_D: -1.1218 Loss_G: -2.9915, Wasserstein_dist:1.4796, vae_loss_seen:342.8383 GZSL: seen=0.3571, unseen=0.4788, h=0.4091 ZSL: unseen accuracy=0.6240
[399/400]  Loss_D: -1.1869 Loss_G: -3.2319, Wasserstein_dist:1.6278, vae_loss_seen:374.3660 GZSL: seen=0.3747, unseen=0.4712, h=0.4174 ZSL: unseen accuracy=0.6288
[400/400]  Loss_D: -1.1677 Loss_G: -3.1712, Wasserstein_dist:1.5543, vae_loss_seen:348.9261 GZSL: seen=0.3582, unseen=0.4817, h=0.4109 ZSL: unseen accuracy=0.6298
Best h-score = 0.4257 (obtained at iteration-205)
- BE SURE TO SELECT THE MODEL TRAINED FOR 205 ITERATIONS ON TEST SET AS FINAL MODEL.
HYPER-PARAMETERS
dataset                       :SUN
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :400
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :102
nz                            :102
ngh                           :4096
ndh                           :4096
nepoch                        :400
critic_iter                   :5
lambda1                       :10.0
lr                            :0.001
feed_lr                       :0.0001
dec_lr                        :0.0001
classifier_lr                 :0.0005
beta1                         :0.5
cuda                          :True
encoded_noise                 :True
manualSeed                    :4115
nclass_all                    :717
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :1
gammaG                        :1
latent_size                   :102
conditional                   :True
a1                            :0.1
a2                            :0.01
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :10
n_probe_val                   :15
k_probe_train                 :1
k_probe_val                   :10
n_subset                      :1
alpha                         :-3.0
gamma                         :3.0
lamb                          :0.001
n_syn                         :25
sample_probing_loss_weight    :5.0
sample_probing_loss_type      :zsl
closed_form_model_type        :sem2vis
finetune                      :False
lambda2                       :10.0

- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/400]  Loss_D: -3.3946 Loss_G: -0.0044, Wasserstein_dist:4.4335, vae_loss_seen:367.7989 GZSL: seen=0.2702, unseen=0.1306, h=0.1760 ZSL: unseen accuracy=0.3181
[2/400]  Loss_D: -3.0702 Loss_G: -0.7120, Wasserstein_dist:3.9243, vae_loss_seen:390.5140 GZSL: seen=0.2946, unseen=0.2861, h=0.2903 ZSL: unseen accuracy=0.4375
[3/400]  Loss_D: -2.7737 Loss_G: -0.8226, Wasserstein_dist:3.8177, vae_loss_seen:371.4680 GZSL: seen=0.3275, unseen=0.3139, h=0.3206 ZSL: unseen accuracy=0.4937
[4/400]  Loss_D: -2.9101 Loss_G: -0.8833, Wasserstein_dist:3.9033, vae_loss_seen:375.7478 GZSL: seen=0.3388, unseen=0.3403, h=0.3395 ZSL: unseen accuracy=0.5264
[5/400]  Loss_D: -2.4002 Loss_G: -0.6912, Wasserstein_dist:3.3215, vae_loss_seen:353.5330 GZSL: seen=0.3457, unseen=0.3681, h=0.3565 ZSL: unseen accuracy=0.5507
[6/400]  Loss_D: -2.8265 Loss_G: -1.0965, Wasserstein_dist:3.8238, vae_loss_seen:375.9189 GZSL: seen=0.3465, unseen=0.3785, h=0.3618 ZSL: unseen accuracy=0.5708
[7/400]  Loss_D: -2.4769 Loss_G: -0.9581, Wasserstein_dist:3.3025, vae_loss_seen:359.1493 GZSL: seen=0.3620, unseen=0.3694, h=0.3657 ZSL: unseen accuracy=0.5812
[8/400]  Loss_D: -2.6820 Loss_G: -0.8775, Wasserstein_dist:3.4972, vae_loss_seen:372.9491 GZSL: seen=0.3395, unseen=0.4201, h=0.3756 ZSL: unseen accuracy=0.6014
[9/400]  Loss_D: -2.6952 Loss_G: -1.0829, Wasserstein_dist:3.5737, vae_loss_seen:372.0366 GZSL: seen=0.3605, unseen=0.3931, h=0.3761 ZSL: unseen accuracy=0.5931
[10/400]  Loss_D: -2.6327 Loss_G: -0.9129, Wasserstein_dist:3.5590, vae_loss_seen:366.1525 GZSL: seen=0.3504, unseen=0.4062, h=0.3763 ZSL: unseen accuracy=0.6111
[11/400]  Loss_D: -2.5294 Loss_G: -1.0374, Wasserstein_dist:3.3800, vae_loss_seen:374.7243 GZSL: seen=0.3388, unseen=0.4208, h=0.3754 ZSL: unseen accuracy=0.6069
[12/400]  Loss_D: -2.6758 Loss_G: -0.8304, Wasserstein_dist:3.4687, vae_loss_seen:371.0276 GZSL: seen=0.3694, unseen=0.3743, h=0.3718 ZSL: unseen accuracy=0.6104
[13/400]  Loss_D: -2.3342 Loss_G: -0.9440, Wasserstein_dist:3.1712, vae_loss_seen:349.1304 GZSL: seen=0.3291, unseen=0.4514, h=0.3806 ZSL: unseen accuracy=0.6118
[14/400]  Loss_D: -2.6321 Loss_G: -1.2513, Wasserstein_dist:3.5160, vae_loss_seen:366.8078 GZSL: seen=0.3570, unseen=0.4090, h=0.3812 ZSL: unseen accuracy=0.6222
[15/400]  Loss_D: -2.6834 Loss_G: -1.2991, Wasserstein_dist:3.4820, vae_loss_seen:380.8498 GZSL: seen=0.3465, unseen=0.4264, h=0.3823 ZSL: unseen accuracy=0.6118
[16/400]  Loss_D: -2.4747 Loss_G: -1.2290, Wasserstein_dist:3.2313, vae_loss_seen:364.1441 GZSL: seen=0.3698, unseen=0.3993, h=0.3840 ZSL: unseen accuracy=0.6194
[17/400]  Loss_D: -2.6223 Loss_G: -1.3448, Wasserstein_dist:3.5160, vae_loss_seen:371.5106 GZSL: seen=0.3593, unseen=0.4174, h=0.3862 ZSL: unseen accuracy=0.6097
[18/400]  Loss_D: -2.4198 Loss_G: -1.0394, Wasserstein_dist:3.1965, vae_loss_seen:354.1906 GZSL: seen=0.3570, unseen=0.4194, h=0.3857 ZSL: unseen accuracy=0.6243
[19/400]  Loss_D: -2.5432 Loss_G: -1.0832, Wasserstein_dist:3.4478, vae_loss_seen:378.8961 GZSL: seen=0.3752, unseen=0.4000, h=0.3872 ZSL: unseen accuracy=0.6222
[20/400]  Loss_D: -2.5562 Loss_G: -1.2055, Wasserstein_dist:3.4254, vae_loss_seen:370.3063 GZSL: seen=0.3740, unseen=0.4056, h=0.3892 ZSL: unseen accuracy=0.6271
[21/400]  Loss_D: -2.7551 Loss_G: -1.5541, Wasserstein_dist:3.7573, vae_loss_seen:378.7574 GZSL: seen=0.3488, unseen=0.4479, h=0.3922 ZSL: unseen accuracy=0.6382
[22/400]  Loss_D: -2.3505 Loss_G: -1.3964, Wasserstein_dist:3.2595, vae_loss_seen:356.4475 GZSL: seen=0.3593, unseen=0.4271, h=0.3903 ZSL: unseen accuracy=0.6278
[23/400]  Loss_D: -2.5177 Loss_G: -1.0636, Wasserstein_dist:3.4049, vae_loss_seen:369.3951 GZSL: seen=0.3512, unseen=0.4514, h=0.3950 ZSL: unseen accuracy=0.6319
[24/400]  Loss_D: -2.2743 Loss_G: -1.0926, Wasserstein_dist:3.0757, vae_loss_seen:366.4080 GZSL: seen=0.3628, unseen=0.4229, h=0.3906 ZSL: unseen accuracy=0.6187
[25/400]  Loss_D: -2.2493 Loss_G: -1.0484, Wasserstein_dist:2.9520, vae_loss_seen:351.4078 GZSL: seen=0.3562, unseen=0.4653, h=0.4035 ZSL: unseen accuracy=0.6382
[26/400]  Loss_D: -2.4363 Loss_G: -1.0186, Wasserstein_dist:3.1783, vae_loss_seen:379.9388 GZSL: seen=0.3601, unseen=0.4396, h=0.3959 ZSL: unseen accuracy=0.6354
[27/400]  Loss_D: -2.4798 Loss_G: -1.5134, Wasserstein_dist:3.2347, vae_loss_seen:372.6795 GZSL: seen=0.3767, unseen=0.4160, h=0.3954 ZSL: unseen accuracy=0.6312
[28/400]  Loss_D: -2.4012 Loss_G: -1.3775, Wasserstein_dist:3.2184, vae_loss_seen:353.5031 GZSL: seen=0.3760, unseen=0.4201, h=0.3968 ZSL: unseen accuracy=0.6326
[29/400]  Loss_D: -2.3331 Loss_G: -1.2350, Wasserstein_dist:3.1134, vae_loss_seen:363.0012 GZSL: seen=0.3663, unseen=0.4347, h=0.3976 ZSL: unseen accuracy=0.6340
[30/400]  Loss_D: -2.4419 Loss_G: -1.4531, Wasserstein_dist:3.3271, vae_loss_seen:369.5431 GZSL: seen=0.3516, unseen=0.4562, h=0.3971 ZSL: unseen accuracy=0.6354
[31/400]  Loss_D: -2.5527 Loss_G: -1.7448, Wasserstein_dist:3.4132, vae_loss_seen:363.5067 GZSL: seen=0.3484, unseen=0.4646, h=0.3982 ZSL: unseen accuracy=0.6347
[32/400]  Loss_D: -2.1359 Loss_G: -1.4992, Wasserstein_dist:2.8544, vae_loss_seen:344.0969 GZSL: seen=0.3566, unseen=0.4722, h=0.4063 ZSL: unseen accuracy=0.6306
[33/400]  Loss_D: -2.2772 Loss_G: -1.4500, Wasserstein_dist:2.9385, vae_loss_seen:373.8295 GZSL: seen=0.3682, unseen=0.4243, h=0.3943 ZSL: unseen accuracy=0.6431
[34/400]  Loss_D: -2.2864 Loss_G: -1.3959, Wasserstein_dist:3.0526, vae_loss_seen:357.7835 GZSL: seen=0.3663, unseen=0.4292, h=0.3952 ZSL: unseen accuracy=0.6417
[35/400]  Loss_D: -2.1182 Loss_G: -1.3267, Wasserstein_dist:2.8463, vae_loss_seen:360.8376 GZSL: seen=0.3434, unseen=0.4708, h=0.3972 ZSL: unseen accuracy=0.6361
[36/400]  Loss_D: -2.2364 Loss_G: -1.3499, Wasserstein_dist:2.9775, vae_loss_seen:354.6293 GZSL: seen=0.3535, unseen=0.4493, h=0.3957 ZSL: unseen accuracy=0.6403
[37/400]  Loss_D: -2.2031 Loss_G: -1.5110, Wasserstein_dist:2.8902, vae_loss_seen:353.1314 GZSL: seen=0.3601, unseen=0.4465, h=0.3987 ZSL: unseen accuracy=0.6354
[38/400]  Loss_D: -2.1641 Loss_G: -1.3447, Wasserstein_dist:2.8070, vae_loss_seen:353.9818 GZSL: seen=0.3857, unseen=0.4118, h=0.3983 ZSL: unseen accuracy=0.6361
[39/400]  Loss_D: -2.3368 Loss_G: -1.7605, Wasserstein_dist:3.1304, vae_loss_seen:373.5157 GZSL: seen=0.3547, unseen=0.4625, h=0.4015 ZSL: unseen accuracy=0.6396
[40/400]  Loss_D: -2.2185 Loss_G: -1.5070, Wasserstein_dist:2.9645, vae_loss_seen:362.8885 GZSL: seen=0.3829, unseen=0.4215, h=0.4013 ZSL: unseen accuracy=0.6299
[41/400]  Loss_D: -2.2606 Loss_G: -1.4063, Wasserstein_dist:2.9511, vae_loss_seen:367.7173 GZSL: seen=0.3426, unseen=0.4806, h=0.4000 ZSL: unseen accuracy=0.6340
[42/400]  Loss_D: -2.2492 Loss_G: -1.5255, Wasserstein_dist:3.0269, vae_loss_seen:377.3324 GZSL: seen=0.3558, unseen=0.4562, h=0.3998 ZSL: unseen accuracy=0.6417
[43/400]  Loss_D: -2.3384 Loss_G: -1.7019, Wasserstein_dist:3.1445, vae_loss_seen:361.6661 GZSL: seen=0.3725, unseen=0.4306, h=0.3994 ZSL: unseen accuracy=0.6451
[44/400]  Loss_D: -2.2407 Loss_G: -1.7775, Wasserstein_dist:3.0448, vae_loss_seen:354.1534 GZSL: seen=0.3775, unseen=0.4354, h=0.4044 ZSL: unseen accuracy=0.6444
[45/400]  Loss_D: -2.0724 Loss_G: -1.5116, Wasserstein_dist:2.8575, vae_loss_seen:356.1484 GZSL: seen=0.3783, unseen=0.4194, h=0.3978 ZSL: unseen accuracy=0.6368
[46/400]  Loss_D: -2.2179 Loss_G: -1.6800, Wasserstein_dist:2.9549, vae_loss_seen:351.6249 GZSL: seen=0.3725, unseen=0.4243, h=0.3967 ZSL: unseen accuracy=0.6465
[47/400]  Loss_D: -2.0225 Loss_G: -1.5268, Wasserstein_dist:2.7441, vae_loss_seen:351.6922 GZSL: seen=0.3779, unseen=0.4306, h=0.4025 ZSL: unseen accuracy=0.6417
[48/400]  Loss_D: -2.2834 Loss_G: -1.5579, Wasserstein_dist:3.0529, vae_loss_seen:367.7948 GZSL: seen=0.3810, unseen=0.4299, h=0.4040 ZSL: unseen accuracy=0.6389
[49/400]  Loss_D: -2.1699 Loss_G: -1.7150, Wasserstein_dist:2.9419, vae_loss_seen:355.6659 GZSL: seen=0.3543, unseen=0.4750, h=0.4058 ZSL: unseen accuracy=0.6417
[50/400]  Loss_D: -2.1035 Loss_G: -1.6857, Wasserstein_dist:2.7721, vae_loss_seen:363.1628 GZSL: seen=0.3663, unseen=0.4549, h=0.4058 ZSL: unseen accuracy=0.6458
[51/400]  Loss_D: -2.0793 Loss_G: -1.6964, Wasserstein_dist:2.7650, vae_loss_seen:365.8122 GZSL: seen=0.3574, unseen=0.4826, h=0.4107 ZSL: unseen accuracy=0.6465
[52/400]  Loss_D: -2.0572 Loss_G: -1.3752, Wasserstein_dist:2.7172, vae_loss_seen:367.9133 GZSL: seen=0.3473, unseen=0.4840, h=0.4044 ZSL: unseen accuracy=0.6451
[53/400]  Loss_D: -1.9488 Loss_G: -1.4995, Wasserstein_dist:2.6445, vae_loss_seen:343.2368 GZSL: seen=0.3822, unseen=0.4354, h=0.4071 ZSL: unseen accuracy=0.6451
[54/400]  Loss_D: -2.1668 Loss_G: -1.7179, Wasserstein_dist:2.8804, vae_loss_seen:357.7698 GZSL: seen=0.3783, unseen=0.4410, h=0.4072 ZSL: unseen accuracy=0.6424
[55/400]  Loss_D: -2.2346 Loss_G: -1.6678, Wasserstein_dist:2.9744, vae_loss_seen:371.0179 GZSL: seen=0.3535, unseen=0.4819, h=0.4078 ZSL: unseen accuracy=0.6486
[56/400]  Loss_D: -1.9725 Loss_G: -1.6059, Wasserstein_dist:2.6377, vae_loss_seen:362.9095 GZSL: seen=0.3698, unseen=0.4444, h=0.4037 ZSL: unseen accuracy=0.6347
[57/400]  Loss_D: -2.2089 Loss_G: -1.5955, Wasserstein_dist:2.9107, vae_loss_seen:370.2221 GZSL: seen=0.3589, unseen=0.4660, h=0.4055 ZSL: unseen accuracy=0.6472
[58/400]  Loss_D: -2.1338 Loss_G: -1.5768, Wasserstein_dist:2.7547, vae_loss_seen:358.6194 GZSL: seen=0.3632, unseen=0.4667, h=0.4085 ZSL: unseen accuracy=0.6458
[59/400]  Loss_D: -2.1673 Loss_G: -1.8037, Wasserstein_dist:2.9067, vae_loss_seen:360.5550 GZSL: seen=0.3570, unseen=0.4729, h=0.4068 ZSL: unseen accuracy=0.6396
[60/400]  Loss_D: -1.9882 Loss_G: -1.7429, Wasserstein_dist:2.6824, vae_loss_seen:359.5195 GZSL: seen=0.3849, unseen=0.4278, h=0.4052 ZSL: unseen accuracy=0.6451
[61/400]  Loss_D: -2.1564 Loss_G: -1.7738, Wasserstein_dist:2.8307, vae_loss_seen:367.3459 GZSL: seen=0.3725, unseen=0.4431, h=0.4047 ZSL: unseen accuracy=0.6507
[62/400]  Loss_D: -1.8470 Loss_G: -1.6177, Wasserstein_dist:2.4689, vae_loss_seen:346.7961 GZSL: seen=0.3752, unseen=0.4444, h=0.4069 ZSL: unseen accuracy=0.6556
[63/400]  Loss_D: -1.9802 Loss_G: -1.6973, Wasserstein_dist:2.6721, vae_loss_seen:357.4350 GZSL: seen=0.3527, unseen=0.4785, h=0.4061 ZSL: unseen accuracy=0.6472
[64/400]  Loss_D: -2.1748 Loss_G: -1.6303, Wasserstein_dist:2.8636, vae_loss_seen:365.8281 GZSL: seen=0.3756, unseen=0.4431, h=0.4065 ZSL: unseen accuracy=0.6500
[65/400]  Loss_D: -1.9312 Loss_G: -1.6602, Wasserstein_dist:2.5806, vae_loss_seen:348.1997 GZSL: seen=0.3698, unseen=0.4528, h=0.4071 ZSL: unseen accuracy=0.6472
[66/400]  Loss_D: -1.9204 Loss_G: -1.5679, Wasserstein_dist:2.5563, vae_loss_seen:353.3976 GZSL: seen=0.3795, unseen=0.4597, h=0.4158 ZSL: unseen accuracy=0.6562
[67/400]  Loss_D: -1.9508 Loss_G: -1.8638, Wasserstein_dist:2.7078, vae_loss_seen:347.0392 GZSL: seen=0.3826, unseen=0.4611, h=0.4182 ZSL: unseen accuracy=0.6472
[68/400]  Loss_D: -1.9248 Loss_G: -1.5730, Wasserstein_dist:2.5238, vae_loss_seen:366.3210 GZSL: seen=0.3570, unseen=0.4778, h=0.4086 ZSL: unseen accuracy=0.6458
[69/400]  Loss_D: -1.9787 Loss_G: -1.7947, Wasserstein_dist:2.6339, vae_loss_seen:350.5291 GZSL: seen=0.3860, unseen=0.4375, h=0.4102 ZSL: unseen accuracy=0.6507
[70/400]  Loss_D: -2.0620 Loss_G: -1.7132, Wasserstein_dist:2.6963, vae_loss_seen:365.5961 GZSL: seen=0.3764, unseen=0.4604, h=0.4142 ZSL: unseen accuracy=0.6354
[71/400]  Loss_D: -2.0321 Loss_G: -1.9534, Wasserstein_dist:2.7098, vae_loss_seen:358.2183 GZSL: seen=0.3578, unseen=0.4646, h=0.4042 ZSL: unseen accuracy=0.6472
[72/400]  Loss_D: -2.1543 Loss_G: -1.9096, Wasserstein_dist:2.9205, vae_loss_seen:376.7066 GZSL: seen=0.3446, unseen=0.4896, h=0.4045 ZSL: unseen accuracy=0.6410
[73/400]  Loss_D: -2.0290 Loss_G: -1.7892, Wasserstein_dist:2.6887, vae_loss_seen:372.0475 GZSL: seen=0.3570, unseen=0.4847, h=0.4112 ZSL: unseen accuracy=0.6486
[74/400]  Loss_D: -1.9555 Loss_G: -1.8922, Wasserstein_dist:2.6245, vae_loss_seen:354.6154 GZSL: seen=0.3601, unseen=0.4667, h=0.4065 ZSL: unseen accuracy=0.6465
[75/400]  Loss_D: -1.9011 Loss_G: -2.0438, Wasserstein_dist:2.5645, vae_loss_seen:367.2139 GZSL: seen=0.3593, unseen=0.4618, h=0.4042 ZSL: unseen accuracy=0.6403
[76/400]  Loss_D: -1.9853 Loss_G: -2.0339, Wasserstein_dist:2.6261, vae_loss_seen:366.4617 GZSL: seen=0.3651, unseen=0.4528, h=0.4042 ZSL: unseen accuracy=0.6375
[77/400]  Loss_D: -1.8428 Loss_G: -1.7729, Wasserstein_dist:2.4923, vae_loss_seen:354.7983 GZSL: seen=0.3837, unseen=0.4312, h=0.4061 ZSL: unseen accuracy=0.6437
[78/400]  Loss_D: -2.0379 Loss_G: -1.9011, Wasserstein_dist:2.7446, vae_loss_seen:370.9259 GZSL: seen=0.3477, unseen=0.5069, h=0.4125 ZSL: unseen accuracy=0.6417
[79/400]  Loss_D: -1.8421 Loss_G: -1.8175, Wasserstein_dist:2.5408, vae_loss_seen:356.7730 GZSL: seen=0.3508, unseen=0.4965, h=0.4111 ZSL: unseen accuracy=0.6500
[80/400]  Loss_D: -2.0678 Loss_G: -1.8117, Wasserstein_dist:2.7951, vae_loss_seen:364.0952 GZSL: seen=0.3953, unseen=0.4132, h=0.4041 ZSL: unseen accuracy=0.6431
[81/400]  Loss_D: -1.8977 Loss_G: -1.9648, Wasserstein_dist:2.5963, vae_loss_seen:355.0427 GZSL: seen=0.3678, unseen=0.4743, h=0.4143 ZSL: unseen accuracy=0.6486
[82/400]  Loss_D: -2.0226 Loss_G: -1.7721, Wasserstein_dist:2.6750, vae_loss_seen:357.1199 GZSL: seen=0.3868, unseen=0.4319, h=0.4081 ZSL: unseen accuracy=0.6437
[83/400]  Loss_D: -2.1382 Loss_G: -2.0209, Wasserstein_dist:2.8967, vae_loss_seen:359.8306 GZSL: seen=0.3829, unseen=0.4431, h=0.4108 ZSL: unseen accuracy=0.6389
[84/400]  Loss_D: -1.9192 Loss_G: -1.9145, Wasserstein_dist:2.6201, vae_loss_seen:356.5302 GZSL: seen=0.3942, unseen=0.4257, h=0.4093 ZSL: unseen accuracy=0.6479
[85/400]  Loss_D: -1.8521 Loss_G: -1.9218, Wasserstein_dist:2.6334, vae_loss_seen:333.5756 GZSL: seen=0.3581, unseen=0.4667, h=0.4053 ZSL: unseen accuracy=0.6479
[86/400]  Loss_D: -1.9487 Loss_G: -1.9782, Wasserstein_dist:2.6566, vae_loss_seen:351.7084 GZSL: seen=0.3500, unseen=0.4931, h=0.4094 ZSL: unseen accuracy=0.6479
[87/400]  Loss_D: -1.9800 Loss_G: -2.1522, Wasserstein_dist:2.6343, vae_loss_seen:368.1833 GZSL: seen=0.3643, unseen=0.4597, h=0.4065 ZSL: unseen accuracy=0.6424
[88/400]  Loss_D: -1.9120 Loss_G: -1.9849, Wasserstein_dist:2.6978, vae_loss_seen:366.7044 GZSL: seen=0.3721, unseen=0.4549, h=0.4093 ZSL: unseen accuracy=0.6437
[89/400]  Loss_D: -1.9794 Loss_G: -1.9430, Wasserstein_dist:2.7126, vae_loss_seen:350.0442 GZSL: seen=0.3779, unseen=0.4569, h=0.4137 ZSL: unseen accuracy=0.6396
[90/400]  Loss_D: -2.0095 Loss_G: -1.8646, Wasserstein_dist:2.6576, vae_loss_seen:355.7691 GZSL: seen=0.3767, unseen=0.4535, h=0.4116 ZSL: unseen accuracy=0.6486
[91/400]  Loss_D: -2.0575 Loss_G: -1.9013, Wasserstein_dist:2.7579, vae_loss_seen:359.0916 GZSL: seen=0.3930, unseen=0.4271, h=0.4093 ZSL: unseen accuracy=0.6500
[92/400]  Loss_D: -1.8564 Loss_G: -1.8205, Wasserstein_dist:2.3871, vae_loss_seen:364.5321 GZSL: seen=0.3713, unseen=0.4562, h=0.4094 ZSL: unseen accuracy=0.6493
[93/400]  Loss_D: -1.7060 Loss_G: -1.6923, Wasserstein_dist:2.2509, vae_loss_seen:337.0281 GZSL: seen=0.3713, unseen=0.4500, h=0.4069 ZSL: unseen accuracy=0.6437
[94/400]  Loss_D: -2.0241 Loss_G: -2.1031, Wasserstein_dist:2.7047, vae_loss_seen:362.7777 GZSL: seen=0.3519, unseen=0.4681, h=0.4018 ZSL: unseen accuracy=0.6514
[95/400]  Loss_D: -1.8541 Loss_G: -1.7659, Wasserstein_dist:2.4373, vae_loss_seen:360.6391 GZSL: seen=0.3744, unseen=0.4597, h=0.4127 ZSL: unseen accuracy=0.6437
[96/400]  Loss_D: -1.7599 Loss_G: -2.0049, Wasserstein_dist:2.4933, vae_loss_seen:332.9443 GZSL: seen=0.3674, unseen=0.4569, h=0.4073 ZSL: unseen accuracy=0.6521
[97/400]  Loss_D: -2.0056 Loss_G: -2.0793, Wasserstein_dist:2.6760, vae_loss_seen:373.9572 GZSL: seen=0.3791, unseen=0.4625, h=0.4166 ZSL: unseen accuracy=0.6500
[98/400]  Loss_D: -1.8077 Loss_G: -1.8989, Wasserstein_dist:2.4380, vae_loss_seen:356.8320 GZSL: seen=0.3795, unseen=0.4632, h=0.4172 ZSL: unseen accuracy=0.6382
[99/400]  Loss_D: -1.6934 Loss_G: -1.9997, Wasserstein_dist:2.3802, vae_loss_seen:341.7231 GZSL: seen=0.3519, unseen=0.4826, h=0.4071 ZSL: unseen accuracy=0.6437
[100/400]  Loss_D: -1.6922 Loss_G: -1.7393, Wasserstein_dist:2.2081, vae_loss_seen:351.9279 GZSL: seen=0.3694, unseen=0.4632, h=0.4110 ZSL: unseen accuracy=0.6465
[101/400]  Loss_D: -1.7701 Loss_G: -2.2130, Wasserstein_dist:2.5271, vae_loss_seen:343.5257 GZSL: seen=0.3624, unseen=0.4681, h=0.4085 ZSL: unseen accuracy=0.6465
[102/400]  Loss_D: -1.9718 Loss_G: -1.9681, Wasserstein_dist:2.6042, vae_loss_seen:362.0655 GZSL: seen=0.3725, unseen=0.4632, h=0.4129 ZSL: unseen accuracy=0.6479
[103/400]  Loss_D: -1.7839 Loss_G: -1.8127, Wasserstein_dist:2.4162, vae_loss_seen:340.1914 GZSL: seen=0.3919, unseen=0.4257, h=0.4081 ZSL: unseen accuracy=0.6535
[104/400]  Loss_D: -1.8095 Loss_G: -1.8208, Wasserstein_dist:2.3695, vae_loss_seen:365.8320 GZSL: seen=0.3795, unseen=0.4486, h=0.4111 ZSL: unseen accuracy=0.6493
[105/400]  Loss_D: -1.8494 Loss_G: -1.9838, Wasserstein_dist:2.4687, vae_loss_seen:363.2333 GZSL: seen=0.3853, unseen=0.4396, h=0.4106 ZSL: unseen accuracy=0.6382
[106/400]  Loss_D: -1.7689 Loss_G: -2.0786, Wasserstein_dist:2.4197, vae_loss_seen:348.6036 GZSL: seen=0.3733, unseen=0.4472, h=0.4069 ZSL: unseen accuracy=0.6417
[107/400]  Loss_D: -1.8129 Loss_G: -2.0459, Wasserstein_dist:2.4418, vae_loss_seen:358.1053 GZSL: seen=0.3690, unseen=0.4486, h=0.4049 ZSL: unseen accuracy=0.6479
[108/400]  Loss_D: -1.8503 Loss_G: -2.1113, Wasserstein_dist:2.5300, vae_loss_seen:355.6011 GZSL: seen=0.3795, unseen=0.4472, h=0.4106 ZSL: unseen accuracy=0.6424
[109/400]  Loss_D: -1.7498 Loss_G: -1.5809, Wasserstein_dist:2.2069, vae_loss_seen:353.6698 GZSL: seen=0.3558, unseen=0.4771, h=0.4076 ZSL: unseen accuracy=0.6389
[110/400]  Loss_D: -1.9386 Loss_G: -2.1405, Wasserstein_dist:2.6066, vae_loss_seen:357.4618 GZSL: seen=0.3578, unseen=0.4847, h=0.4117 ZSL: unseen accuracy=0.6465
[111/400]  Loss_D: -1.9070 Loss_G: -1.9264, Wasserstein_dist:2.4330, vae_loss_seen:355.0949 GZSL: seen=0.3771, unseen=0.4521, h=0.4112 ZSL: unseen accuracy=0.6431
[112/400]  Loss_D: -1.9620 Loss_G: -2.1834, Wasserstein_dist:2.5999, vae_loss_seen:361.5660 GZSL: seen=0.3857, unseen=0.4444, h=0.4130 ZSL: unseen accuracy=0.6368
