HYPER-PARAMETERS
[389/400]  Loss_D: -1.0336 Loss_G: -2.4961, Wasserstein_dist:1.3640, vae_loss_seen:364.9418 GZSL: seen=0.3903, unseen=0.4740, h=0.4281 ZSL: unseen accuracy=0.6288
[390/400]  Loss_D: -1.0683 Loss_G: -3.2188, Wasserstein_dist:1.4989, vae_loss_seen:349.4608 GZSL: seen=0.3799, unseen=0.4865, h=0.4267 ZSL: unseen accuracy=0.6394
[391/400]  Loss_D: -1.2342 Loss_G: -3.4266, Wasserstein_dist:1.6752, vae_loss_seen:364.3391 GZSL: seen=0.3969, unseen=0.4538, h=0.4235 ZSL: unseen accuracy=0.6327
[392/400]  Loss_D: -1.2249 Loss_G: -3.7595, Wasserstein_dist:1.6381, vae_loss_seen:361.3393 GZSL: seen=0.3869, unseen=0.4596, h=0.4201 ZSL: unseen accuracy=0.6240
[393/400]  Loss_D: -0.9212 Loss_G: -3.2767, Wasserstein_dist:1.4095, vae_loss_seen:349.0036 GZSL: seen=0.3906, unseen=0.4673, h=0.4255 ZSL: unseen accuracy=0.6327
[394/400]  Loss_D: -1.1291 Loss_G: -3.2821, Wasserstein_dist:1.5457, vae_loss_seen:349.5843 GZSL: seen=0.4013, unseen=0.4663, h=0.4314 ZSL: unseen accuracy=0.6269
[395/400]  Loss_D: -1.1102 Loss_G: -3.3532, Wasserstein_dist:1.4456, vae_loss_seen:355.0324 GZSL: seen=0.4081, unseen=0.4471, h=0.4267 ZSL: unseen accuracy=0.6269
[396/400]  Loss_D: -1.2355 Loss_G: -2.9237, Wasserstein_dist:1.5964, vae_loss_seen:369.6902 GZSL: seen=0.3919, unseen=0.4654, h=0.4255 ZSL: unseen accuracy=0.6269
[397/400]  Loss_D: -1.1227 Loss_G: -3.2723, Wasserstein_dist:1.6039, vae_loss_seen:343.0962 GZSL: seen=0.3900, unseen=0.4846, h=0.4322 ZSL: unseen accuracy=0.6221
[398/400]  Loss_D: -1.0310 Loss_G: -3.0079, Wasserstein_dist:1.3656, vae_loss_seen:345.5139 GZSL: seen=0.3872, unseen=0.4760, h=0.4270 ZSL: unseen accuracy=0.6269
[399/400]  Loss_D: -1.0810 Loss_G: -3.2973, Wasserstein_dist:1.4795, vae_loss_seen:377.3558 GZSL: seen=0.3872, unseen=0.4731, h=0.4258 ZSL: unseen accuracy=0.6250
[400/400]  Loss_D: -1.2044 Loss_G: -3.7089, Wasserstein_dist:1.6849, vae_loss_seen:350.3839 GZSL: seen=0.3855, unseen=0.4750, h=0.4256 ZSL: unseen accuracy=0.6269
Best h-score = 0.4370 (obtained at iteration-260)
- BE SURE TO SELECT THE MODEL TRAINED FOR 260 ITERATIONS ON TEST SET AS FINAL MODEL.

HYPER-PARAMETERS
dataset                       :SUN
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :400
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :102
nz                            :102
ngh                           :4096
ndh                           :4096
nepoch                        :400
critic_iter                   :5
lambda1                       :10.0
lr                            :0.001
feed_lr                       :0.0001
dec_lr                        :0.0001
classifier_lr                 :0.0005
beta1                         :0.5
cuda                          :True
encoded_noise                 :True
manualSeed                    :4115
nclass_all                    :717
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :1
gammaG                        :1
latent_size                   :102
conditional                   :True
a1                            :0.1
a2                            :0.01
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :10
n_probe_val                   :15
k_probe_train                 :1
k_probe_val                   :10
n_subset                      :1
alpha                         :-3.0
gamma                         :3.0
lamb                          :0.1
n_syn                         :25
sample_probing_loss_weight    :5.0
sample_probing_loss_type      :zsl
closed_form_model_type        :vis2sem
finetune                      :False
lambda2                       :10.0
- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/400]  Loss_D: -3.0799 Loss_G: -0.0579, Wasserstein_dist:4.1990, vae_loss_seen:368.1866 GZSL: seen=0.2709, unseen=0.1312, h=0.1768 ZSL: unseen accuracy=0.3292
[2/400]  Loss_D: -3.1067 Loss_G: -0.8171, Wasserstein_dist:4.1679, vae_loss_seen:390.7390 GZSL: seen=0.2973, unseen=0.2812, h=0.2890 ZSL: unseen accuracy=0.4417
[3/400]  Loss_D: -2.7552 Loss_G: -0.7154, Wasserstein_dist:3.5994, vae_loss_seen:371.9923 GZSL: seen=0.3252, unseen=0.3153, h=0.3202 ZSL: unseen accuracy=0.4896
[4/400]  Loss_D: -2.6859 Loss_G: -0.7659, Wasserstein_dist:3.5569, vae_loss_seen:375.9856 GZSL: seen=0.3345, unseen=0.3493, h=0.3417 ZSL: unseen accuracy=0.5285
[5/400]  Loss_D: -2.3794 Loss_G: -0.6370, Wasserstein_dist:3.1446, vae_loss_seen:354.0844 GZSL: seen=0.3419, unseen=0.3667, h=0.3538 ZSL: unseen accuracy=0.5465
[6/400]  Loss_D: -2.8174 Loss_G: -1.0703, Wasserstein_dist:3.6988, vae_loss_seen:376.1827 GZSL: seen=0.3438, unseen=0.3785, h=0.3603 ZSL: unseen accuracy=0.5708
[7/400]  Loss_D: -2.4361 Loss_G: -0.9789, Wasserstein_dist:3.2437, vae_loss_seen:359.7768 GZSL: seen=0.3550, unseen=0.3854, h=0.3696 ZSL: unseen accuracy=0.5771
[8/400]  Loss_D: -2.4888 Loss_G: -0.9554, Wasserstein_dist:3.3212, vae_loss_seen:372.7224 GZSL: seen=0.3597, unseen=0.3778, h=0.3685 ZSL: unseen accuracy=0.5917
[9/400]  Loss_D: -2.4216 Loss_G: -1.1024, Wasserstein_dist:3.2120, vae_loss_seen:372.1334 GZSL: seen=0.3488, unseen=0.4104, h=0.3771 ZSL: unseen accuracy=0.5937
[10/400]  Loss_D: -2.2935 Loss_G: -0.9772, Wasserstein_dist:3.0455, vae_loss_seen:366.6742 GZSL: seen=0.3519, unseen=0.4021, h=0.3753 ZSL: unseen accuracy=0.6028
[11/400]  Loss_D: -2.3142 Loss_G: -1.1115, Wasserstein_dist:3.0389, vae_loss_seen:374.9430 GZSL: seen=0.3713, unseen=0.3847, h=0.3779 ZSL: unseen accuracy=0.5979
[12/400]  Loss_D: -2.4313 Loss_G: -1.0076, Wasserstein_dist:3.1724, vae_loss_seen:371.5777 GZSL: seen=0.3837, unseen=0.3674, h=0.3754 ZSL: unseen accuracy=0.6111
[13/400]  Loss_D: -2.1847 Loss_G: -1.0530, Wasserstein_dist:2.9718, vae_loss_seen:349.9892 GZSL: seen=0.3655, unseen=0.4069, h=0.3851 ZSL: unseen accuracy=0.6056
[14/400]  Loss_D: -2.4271 Loss_G: -1.3178, Wasserstein_dist:3.2528, vae_loss_seen:367.4182 GZSL: seen=0.3508, unseen=0.4243, h=0.3841 ZSL: unseen accuracy=0.6028
[15/400]  Loss_D: -2.5326 Loss_G: -1.4675, Wasserstein_dist:3.3642, vae_loss_seen:382.4886 GZSL: seen=0.3589, unseen=0.4187, h=0.3865 ZSL: unseen accuracy=0.6062
[16/400]  Loss_D: -2.2576 Loss_G: -1.3883, Wasserstein_dist:2.9548, vae_loss_seen:364.8065 GZSL: seen=0.3667, unseen=0.4083, h=0.3864 ZSL: unseen accuracy=0.6083
[17/400]  Loss_D: -2.3719 Loss_G: -1.4894, Wasserstein_dist:3.1676, vae_loss_seen:372.6694 GZSL: seen=0.3597, unseen=0.4306, h=0.3919 ZSL: unseen accuracy=0.6062
[18/400]  Loss_D: -2.1056 Loss_G: -1.0738, Wasserstein_dist:2.7564, vae_loss_seen:355.6248 GZSL: seen=0.3550, unseen=0.4299, h=0.3889 ZSL: unseen accuracy=0.6083
[19/400]  Loss_D: -2.3038 Loss_G: -1.2493, Wasserstein_dist:3.0982, vae_loss_seen:380.7386 GZSL: seen=0.3698, unseen=0.4187, h=0.3927 ZSL: unseen accuracy=0.6139
[20/400]  Loss_D: -2.2791 Loss_G: -1.3854, Wasserstein_dist:3.0534, vae_loss_seen:371.4933 GZSL: seen=0.3605, unseen=0.4389, h=0.3958 ZSL: unseen accuracy=0.6104
[21/400]  Loss_D: -2.4004 Loss_G: -1.5872, Wasserstein_dist:3.2290, vae_loss_seen:380.6306 GZSL: seen=0.3628, unseen=0.4347, h=0.3955 ZSL: unseen accuracy=0.6104
[22/400]  Loss_D: -2.0469 Loss_G: -1.3880, Wasserstein_dist:2.8250, vae_loss_seen:357.9622 GZSL: seen=0.3791, unseen=0.4090, h=0.3935 ZSL: unseen accuracy=0.6076
[23/400]  Loss_D: -2.2340 Loss_G: -1.1177, Wasserstein_dist:3.0004, vae_loss_seen:371.7538 GZSL: seen=0.3609, unseen=0.4507, h=0.4008 ZSL: unseen accuracy=0.6104
[24/400]  Loss_D: -2.0139 Loss_G: -1.0024, Wasserstein_dist:2.7092, vae_loss_seen:368.5877 GZSL: seen=0.3663, unseen=0.4312, h=0.3961 ZSL: unseen accuracy=0.6042
[25/400]  Loss_D: -2.0728 Loss_G: -1.1446, Wasserstein_dist:2.7758, vae_loss_seen:354.0418 GZSL: seen=0.3705, unseen=0.4590, h=0.4101 ZSL: unseen accuracy=0.6118
[26/400]  Loss_D: -2.1739 Loss_G: -1.1354, Wasserstein_dist:2.8432, vae_loss_seen:382.3979 GZSL: seen=0.3895, unseen=0.4194, h=0.4039 ZSL: unseen accuracy=0.6069
[27/400]  Loss_D: -2.3149 Loss_G: -1.6106, Wasserstein_dist:3.0435, vae_loss_seen:374.4179 GZSL: seen=0.3744, unseen=0.4292, h=0.3999 ZSL: unseen accuracy=0.6118
[28/400]  Loss_D: -2.1440 Loss_G: -1.5962, Wasserstein_dist:2.8591, vae_loss_seen:355.6386 GZSL: seen=0.3760, unseen=0.4493, h=0.4094 ZSL: unseen accuracy=0.6132
[29/400]  Loss_D: -2.0065 Loss_G: -1.2748, Wasserstein_dist:2.6234, vae_loss_seen:365.2836 GZSL: seen=0.3798, unseen=0.4375, h=0.4066 ZSL: unseen accuracy=0.6056
[30/400]  Loss_D: -2.1311 Loss_G: -1.4635, Wasserstein_dist:2.8531, vae_loss_seen:371.8449 GZSL: seen=0.3717, unseen=0.4576, h=0.4102 ZSL: unseen accuracy=0.6083
[31/400]  Loss_D: -2.3094 Loss_G: -1.8038, Wasserstein_dist:3.0828, vae_loss_seen:365.9565 GZSL: seen=0.3795, unseen=0.4542, h=0.4135 ZSL: unseen accuracy=0.6090
[32/400]  Loss_D: -1.8848 Loss_G: -1.5767, Wasserstein_dist:2.5004, vae_loss_seen:346.1635 GZSL: seen=0.3988, unseen=0.4326, h=0.4151 ZSL: unseen accuracy=0.6139
[33/400]  Loss_D: -2.1763 Loss_G: -1.6106, Wasserstein_dist:2.8434, vae_loss_seen:376.5282 GZSL: seen=0.3787, unseen=0.4528, h=0.4124 ZSL: unseen accuracy=0.6167
[34/400]  Loss_D: -2.1552 Loss_G: -1.5449, Wasserstein_dist:2.9341, vae_loss_seen:360.2095 GZSL: seen=0.3802, unseen=0.4569, h=0.4151 ZSL: unseen accuracy=0.6229
[35/400]  Loss_D: -1.9488 Loss_G: -1.3693, Wasserstein_dist:2.6184, vae_loss_seen:363.4111 GZSL: seen=0.3880, unseen=0.4375, h=0.4113 ZSL: unseen accuracy=0.6083
[36/400]  Loss_D: -1.9493 Loss_G: -1.4295, Wasserstein_dist:2.5469, vae_loss_seen:356.9630 GZSL: seen=0.3988, unseen=0.4340, h=0.4157 ZSL: unseen accuracy=0.6208
[37/400]  Loss_D: -2.1065 Loss_G: -1.7043, Wasserstein_dist:2.8295, vae_loss_seen:355.5670 GZSL: seen=0.3930, unseen=0.4528, h=0.4208 ZSL: unseen accuracy=0.6257
[38/400]  Loss_D: -2.0306 Loss_G: -1.6110, Wasserstein_dist:2.7036, vae_loss_seen:356.8250 GZSL: seen=0.3895, unseen=0.4444, h=0.4152 ZSL: unseen accuracy=0.6181
[39/400]  Loss_D: -2.0635 Loss_G: -1.6645, Wasserstein_dist:2.7208, vae_loss_seen:376.8018 GZSL: seen=0.3802, unseen=0.4632, h=0.4176 ZSL: unseen accuracy=0.6354
[40/400]  Loss_D: -1.9996 Loss_G: -1.5510, Wasserstein_dist:2.6846, vae_loss_seen:365.8531 GZSL: seen=0.3767, unseen=0.4597, h=0.4141 ZSL: unseen accuracy=0.6174
[41/400]  Loss_D: -2.0750 Loss_G: -1.4843, Wasserstein_dist:2.6863, vae_loss_seen:370.7344 GZSL: seen=0.3736, unseen=0.4694, h=0.4161 ZSL: unseen accuracy=0.6215
[42/400]  Loss_D: -2.0512 Loss_G: -1.5199, Wasserstein_dist:2.7687, vae_loss_seen:380.2898 GZSL: seen=0.4016, unseen=0.4333, h=0.4168 ZSL: unseen accuracy=0.6312
[43/400]  Loss_D: -2.0709 Loss_G: -1.6572, Wasserstein_dist:2.8073, vae_loss_seen:364.1654 GZSL: seen=0.3938, unseen=0.4542, h=0.4218 ZSL: unseen accuracy=0.6264
[44/400]  Loss_D: -1.9541 Loss_G: -1.6510, Wasserstein_dist:2.6083, vae_loss_seen:356.6802 GZSL: seen=0.3868, unseen=0.4535, h=0.4175 ZSL: unseen accuracy=0.6167
[45/400]  Loss_D: -1.9733 Loss_G: -1.6066, Wasserstein_dist:2.6941, vae_loss_seen:358.8402 GZSL: seen=0.3713, unseen=0.4812, h=0.4192 ZSL: unseen accuracy=0.6243
[46/400]  Loss_D: -1.9796 Loss_G: -1.7825, Wasserstein_dist:2.6817, vae_loss_seen:354.1128 GZSL: seen=0.3775, unseen=0.4590, h=0.4143 ZSL: unseen accuracy=0.6201
[47/400]  Loss_D: -1.8595 Loss_G: -1.7000, Wasserstein_dist:2.5436, vae_loss_seen:354.1895 GZSL: seen=0.4054, unseen=0.4410, h=0.4225 ZSL: unseen accuracy=0.6250
[48/400]  Loss_D: -2.1071 Loss_G: -1.7472, Wasserstein_dist:2.8306, vae_loss_seen:369.5977 GZSL: seen=0.3996, unseen=0.4417, h=0.4196 ZSL: unseen accuracy=0.6236
[49/400]  Loss_D: -1.8933 Loss_G: -1.6101, Wasserstein_dist:2.5211, vae_loss_seen:358.7878 GZSL: seen=0.3977, unseen=0.4521, h=0.4231 ZSL: unseen accuracy=0.6222
[50/400]  Loss_D: -1.8727 Loss_G: -1.7766, Wasserstein_dist:2.4839, vae_loss_seen:365.4959 GZSL: seen=0.3911, unseen=0.4604, h=0.4229 ZSL: unseen accuracy=0.6312
[51/400]  Loss_D: -1.7813 Loss_G: -1.5800, Wasserstein_dist:2.3450, vae_loss_seen:368.1642 GZSL: seen=0.3857, unseen=0.4681, h=0.4229 ZSL: unseen accuracy=0.6417
[52/400]  Loss_D: -1.8821 Loss_G: -1.4831, Wasserstein_dist:2.5799, vae_loss_seen:370.4241 GZSL: seen=0.3899, unseen=0.4604, h=0.4222 ZSL: unseen accuracy=0.6312
[53/400]  Loss_D: -1.8314 Loss_G: -1.7430, Wasserstein_dist:2.4822, vae_loss_seen:345.1868 GZSL: seen=0.3845, unseen=0.4681, h=0.4222 ZSL: unseen accuracy=0.6312
[54/400]  Loss_D: -1.9776 Loss_G: -1.7538, Wasserstein_dist:2.6442, vae_loss_seen:360.2939 GZSL: seen=0.3837, unseen=0.4604, h=0.4186 ZSL: unseen accuracy=0.6201
[55/400]  Loss_D: -2.1728 Loss_G: -1.9815, Wasserstein_dist:2.9735, vae_loss_seen:373.5751 GZSL: seen=0.3938, unseen=0.4611, h=0.4248 ZSL: unseen accuracy=0.6326
[56/400]  Loss_D: -1.9377 Loss_G: -1.8916, Wasserstein_dist:2.6709, vae_loss_seen:364.9471 GZSL: seen=0.3919, unseen=0.4514, h=0.4195 ZSL: unseen accuracy=0.6215
[57/400]  Loss_D: -2.0862 Loss_G: -1.8043, Wasserstein_dist:2.7881, vae_loss_seen:373.0572 GZSL: seen=0.3736, unseen=0.4681, h=0.4156 ZSL: unseen accuracy=0.6278
[58/400]  Loss_D: -2.0823 Loss_G: -1.6636, Wasserstein_dist:2.7169, vae_loss_seen:361.3579 GZSL: seen=0.3857, unseen=0.4660, h=0.4220 ZSL: unseen accuracy=0.6340
[59/400]  Loss_D: -2.0131 Loss_G: -1.9923, Wasserstein_dist:2.6735, vae_loss_seen:363.8181 GZSL: seen=0.3938, unseen=0.4632, h=0.4257 ZSL: unseen accuracy=0.6340
[60/400]  Loss_D: -1.9126 Loss_G: -1.9458, Wasserstein_dist:2.6364, vae_loss_seen:362.4841 GZSL: seen=0.3891, unseen=0.4646, h=0.4235 ZSL: unseen accuracy=0.6208
[61/400]  Loss_D: -1.9162 Loss_G: -1.7252, Wasserstein_dist:2.4922, vae_loss_seen:369.5895 GZSL: seen=0.3977, unseen=0.4590, h=0.4262 ZSL: unseen accuracy=0.6285
[62/400]  Loss_D: -1.8454 Loss_G: -1.9076, Wasserstein_dist:2.5838, vae_loss_seen:349.2797 GZSL: seen=0.3992, unseen=0.4368, h=0.4172 ZSL: unseen accuracy=0.6312
[63/400]  Loss_D: -1.7920 Loss_G: -1.8904, Wasserstein_dist:2.4602, vae_loss_seen:359.6962 GZSL: seen=0.3984, unseen=0.4542, h=0.4245 ZSL: unseen accuracy=0.6361
[64/400]  Loss_D: -2.1139 Loss_G: -1.9413, Wasserstein_dist:2.8446, vae_loss_seen:368.8368 GZSL: seen=0.3911, unseen=0.4632, h=0.4241 ZSL: unseen accuracy=0.6271
[65/400]  Loss_D: -1.8014 Loss_G: -1.6835, Wasserstein_dist:2.4259, vae_loss_seen:350.5911 GZSL: seen=0.3864, unseen=0.4667, h=0.4228 ZSL: unseen accuracy=0.6424
[66/400]  Loss_D: -1.8898 Loss_G: -1.6250, Wasserstein_dist:2.5681, vae_loss_seen:356.4825 GZSL: seen=0.3988, unseen=0.4542, h=0.4247 ZSL: unseen accuracy=0.6340
[67/400]  Loss_D: -1.8009 Loss_G: -1.8251, Wasserstein_dist:2.4236, vae_loss_seen:350.4679 GZSL: seen=0.4089, unseen=0.4535, h=0.4300 ZSL: unseen accuracy=0.6375
[68/400]  Loss_D: -1.7562 Loss_G: -1.5542, Wasserstein_dist:2.3101, vae_loss_seen:369.7304 GZSL: seen=0.3926, unseen=0.4493, h=0.4191 ZSL: unseen accuracy=0.6333
[69/400]  Loss_D: -1.8074 Loss_G: -1.8999, Wasserstein_dist:2.4058, vae_loss_seen:352.8478 GZSL: seen=0.3957, unseen=0.4694, h=0.4295 ZSL: unseen accuracy=0.6285
[70/400]  Loss_D: -1.9684 Loss_G: -1.6792, Wasserstein_dist:2.5743, vae_loss_seen:368.1942 GZSL: seen=0.3775, unseen=0.4812, h=0.4231 ZSL: unseen accuracy=0.6292
[71/400]  Loss_D: -1.8436 Loss_G: -1.8789, Wasserstein_dist:2.3826, vae_loss_seen:360.9888 GZSL: seen=0.3926, unseen=0.4583, h=0.4229 ZSL: unseen accuracy=0.6264
[72/400]  Loss_D: -2.0493 Loss_G: -1.9912, Wasserstein_dist:2.7860, vae_loss_seen:379.3566 GZSL: seen=0.3996, unseen=0.4354, h=0.4167 ZSL: unseen accuracy=0.6250
[73/400]  Loss_D: -1.8152 Loss_G: -1.7447, Wasserstein_dist:2.3612, vae_loss_seen:374.9732 GZSL: seen=0.3926, unseen=0.4500, h=0.4194 ZSL: unseen accuracy=0.6201
[74/400]  Loss_D: -1.6496 Loss_G: -1.7667, Wasserstein_dist:2.1936, vae_loss_seen:357.6505 GZSL: seen=0.3938, unseen=0.4576, h=0.4233 ZSL: unseen accuracy=0.6236
[75/400]  Loss_D: -1.7558 Loss_G: -2.0255, Wasserstein_dist:2.3822, vae_loss_seen:369.6985 GZSL: seen=0.3884, unseen=0.4708, h=0.4256 ZSL: unseen accuracy=0.6271
[76/400]  Loss_D: -1.7900 Loss_G: -2.0354, Wasserstein_dist:2.3871, vae_loss_seen:369.7872 GZSL: seen=0.3826, unseen=0.4764, h=0.4243 ZSL: unseen accuracy=0.6222
[77/400]  Loss_D: -1.7746 Loss_G: -1.8450, Wasserstein_dist:2.4592, vae_loss_seen:356.9260 GZSL: seen=0.3984, unseen=0.4562, h=0.4254 ZSL: unseen accuracy=0.6312
[78/400]  Loss_D: -1.9082 Loss_G: -1.9836, Wasserstein_dist:2.5074, vae_loss_seen:373.2044 GZSL: seen=0.3806, unseen=0.4882, h=0.4277 ZSL: unseen accuracy=0.6264
[79/400]  Loss_D: -1.6985 Loss_G: -1.8601, Wasserstein_dist:2.3391, vae_loss_seen:359.3730 GZSL: seen=0.4004, unseen=0.4486, h=0.4231 ZSL: unseen accuracy=0.6319
[80/400]  Loss_D: -1.9176 Loss_G: -1.8728, Wasserstein_dist:2.6098, vae_loss_seen:366.8108 GZSL: seen=0.3849, unseen=0.4646, h=0.4210 ZSL: unseen accuracy=0.6250
[81/400]  Loss_D: -1.8179 Loss_G: -2.1499, Wasserstein_dist:2.5656, vae_loss_seen:358.3578 GZSL: seen=0.4008, unseen=0.4431, h=0.4209 ZSL: unseen accuracy=0.6326
[82/400]  Loss_D: -1.9003 Loss_G: -2.0298, Wasserstein_dist:2.5586, vae_loss_seen:359.5661 GZSL: seen=0.3872, unseen=0.4632, h=0.4218 ZSL: unseen accuracy=0.6375
[83/400]  Loss_D: -1.8681 Loss_G: -2.0058, Wasserstein_dist:2.4626, vae_loss_seen:362.6262 GZSL: seen=0.3876, unseen=0.4681, h=0.4240 ZSL: unseen accuracy=0.6354
[84/400]  Loss_D: -1.7811 Loss_G: -1.8568, Wasserstein_dist:2.4431, vae_loss_seen:359.5620 GZSL: seen=0.3752, unseen=0.4875, h=0.4240 ZSL: unseen accuracy=0.6347
[85/400]  Loss_D: -1.7670 Loss_G: -1.9158, Wasserstein_dist:2.4485, vae_loss_seen:336.9746 GZSL: seen=0.3837, unseen=0.4750, h=0.4245 ZSL: unseen accuracy=0.6229
[86/400]  Loss_D: -1.7431 Loss_G: -1.9509, Wasserstein_dist:2.3365, vae_loss_seen:354.6818 GZSL: seen=0.3733, unseen=0.4861, h=0.4223 ZSL: unseen accuracy=0.6312
[87/400]  Loss_D: -1.8113 Loss_G: -2.2379, Wasserstein_dist:2.4474, vae_loss_seen:370.6046 GZSL: seen=0.3969, unseen=0.4646, h=0.4281 ZSL: unseen accuracy=0.6319
[88/400]  Loss_D: -1.7577 Loss_G: -2.2230, Wasserstein_dist:2.4963, vae_loss_seen:369.2422 GZSL: seen=0.3891, unseen=0.4583, h=0.4209 ZSL: unseen accuracy=0.6347
[89/400]  Loss_D: -1.7151 Loss_G: -1.8666, Wasserstein_dist:2.3352, vae_loss_seen:352.9802 GZSL: seen=0.3895, unseen=0.4549, h=0.4197 ZSL: unseen accuracy=0.6215
[90/400]  Loss_D: -1.9010 Loss_G: -2.1192, Wasserstein_dist:2.6004, vae_loss_seen:358.6048 GZSL: seen=0.3903, unseen=0.4653, h=0.4245 ZSL: unseen accuracy=0.6389
[91/400]  Loss_D: -1.8808 Loss_G: -1.9202, Wasserstein_dist:2.4909, vae_loss_seen:362.2465 GZSL: seen=0.3981, unseen=0.4590, h=0.4264 ZSL: unseen accuracy=0.6299
[92/400]  Loss_D: -1.7840 Loss_G: -1.9758, Wasserstein_dist:2.3918, vae_loss_seen:367.8587 GZSL: seen=0.4004, unseen=0.4507, h=0.4241 ZSL: unseen accuracy=0.6354
[93/400]  Loss_D: -1.5815 Loss_G: -1.7183, Wasserstein_dist:2.0980, vae_loss_seen:339.7817 GZSL: seen=0.4035, unseen=0.4444, h=0.4230 ZSL: unseen accuracy=0.6361
[94/400]  Loss_D: -1.8650 Loss_G: -2.1732, Wasserstein_dist:2.5519, vae_loss_seen:366.0315 GZSL: seen=0.4019, unseen=0.4486, h=0.4240 ZSL: unseen accuracy=0.6368
[95/400]  Loss_D: -1.7288 Loss_G: -2.0874, Wasserstein_dist:2.3453, vae_loss_seen:363.2779 GZSL: seen=0.4008, unseen=0.4542, h=0.4258 ZSL: unseen accuracy=0.6292
[96/400]  Loss_D: -1.6711 Loss_G: -1.9693, Wasserstein_dist:2.3548, vae_loss_seen:335.6765 GZSL: seen=0.3845, unseen=0.4681, h=0.4222 ZSL: unseen accuracy=0.6319
[97/400]  Loss_D: -1.9355 Loss_G: -2.2191, Wasserstein_dist:2.6487, vae_loss_seen:375.9432 GZSL: seen=0.3826, unseen=0.4708, h=0.4221 ZSL: unseen accuracy=0.6319
[98/400]  Loss_D: -1.6504 Loss_G: -1.8851, Wasserstein_dist:2.2487, vae_loss_seen:360.2496 GZSL: seen=0.4058, unseen=0.4458, h=0.4249 ZSL: unseen accuracy=0.6389
[99/400]  Loss_D: -1.6573 Loss_G: -2.0767, Wasserstein_dist:2.3137, vae_loss_seen:344.1244 GZSL: seen=0.4070, unseen=0.4514, h=0.4280 ZSL: unseen accuracy=0.6347
[100/400]  Loss_D: -1.6559 Loss_G: -1.9999, Wasserstein_dist:2.2187, vae_loss_seen:355.0065 GZSL: seen=0.4058, unseen=0.4521, h=0.4277 ZSL: unseen accuracy=0.6486
[101/400]  Loss_D: -1.6829 Loss_G: -2.3437, Wasserstein_dist:2.3964, vae_loss_seen:346.4402 GZSL: seen=0.4050, unseen=0.4493, h=0.4260 ZSL: unseen accuracy=0.6306
[102/400]  Loss_D: -1.7809 Loss_G: -1.9610, Wasserstein_dist:2.3140, vae_loss_seen:365.2077 GZSL: seen=0.3721, unseen=0.4924, h=0.4239 ZSL: unseen accuracy=0.6306
[103/400]  Loss_D: -1.7636 Loss_G: -1.9403, Wasserstein_dist:2.4256, vae_loss_seen:342.1196 GZSL: seen=0.4116, unseen=0.4493, h=0.4296 ZSL: unseen accuracy=0.6410
[104/400]  Loss_D: -1.7321 Loss_G: -1.9491, Wasserstein_dist:2.2574, vae_loss_seen:368.5822 GZSL: seen=0.3888, unseen=0.4653, h=0.4236 ZSL: unseen accuracy=0.6368
[105/400]  Loss_D: -1.7951 Loss_G: -2.2534, Wasserstein_dist:2.4246, vae_loss_seen:365.7751 GZSL: seen=0.3845, unseen=0.4764, h=0.4255 ZSL: unseen accuracy=0.6264
[106/400]  Loss_D: -1.5937 Loss_G: -2.0319, Wasserstein_dist:2.1640, vae_loss_seen:351.2974 GZSL: seen=0.4054, unseen=0.4375, h=0.4209 ZSL: unseen accuracy=0.6271
[107/400]  Loss_D: -1.6333 Loss_G: -2.1692, Wasserstein_dist:2.2929, vae_loss_seen:360.7677 GZSL: seen=0.3752, unseen=0.5090, h=0.4320 ZSL: unseen accuracy=0.6410
[108/400]  Loss_D: -1.6535 Loss_G: -2.1527, Wasserstein_dist:2.2455, vae_loss_seen:358.6462 GZSL: seen=0.3899, unseen=0.4632, h=0.4234 ZSL: unseen accuracy=0.6243
[109/400]  Loss_D: -1.5751 Loss_G: -1.7811, Wasserstein_dist:2.0719, vae_loss_seen:356.2265 GZSL: seen=0.3988, unseen=0.4472, h=0.4216 ZSL: unseen accuracy=0.6312
[110/400]  Loss_D: -1.8017 Loss_G: -2.2377, Wasserstein_dist:2.4498, vae_loss_seen:360.3959 GZSL: seen=0.4120, unseen=0.4465, h=0.4286 ZSL: unseen accuracy=0.6403
[111/400]  Loss_D: -1.7678 Loss_G: -2.1528, Wasserstein_dist:2.3567, vae_loss_seen:356.9784 GZSL: seen=0.4035, unseen=0.4549, h=0.4276 ZSL: unseen accuracy=0.6299
[112/400]  Loss_D: -1.8148 Loss_G: -2.3205, Wasserstein_dist:2.4430, vae_loss_seen:363.7009 GZSL: seen=0.3988, unseen=0.4611, h=0.4277 ZSL: unseen accuracy=0.6264
