HYPER-PARAMETERS
[388/400]  Loss_D: -1.3527 Loss_G: -9.9226, Wasserstein_dist:1.8564, vae_loss_seen:733.6200 GZSL: seen=0.9426, unseen=0.8567, h=0.8976 ZSL: unseen accuracy=0.9135
[389/400]  Loss_D: -1.3154 Loss_G: -9.1715, Wasserstein_dist:1.7983, vae_loss_seen:729.5980 GZSL: seen=0.9570, unseen=0.8481, h=0.8993 ZSL: unseen accuracy=0.9173
[390/400]  Loss_D: -1.1843 Loss_G: -8.0713, Wasserstein_dist:1.6391, vae_loss_seen:737.5825 GZSL: seen=0.9450, unseen=0.8558, h=0.8982 ZSL: unseen accuracy=0.9115
[391/400]  Loss_D: -1.3926 Loss_G: -9.0318, Wasserstein_dist:1.8670, vae_loss_seen:736.5532 GZSL: seen=0.9337, unseen=0.8750, h=0.9034 ZSL: unseen accuracy=0.9010
[392/400]  Loss_D: -1.2431 Loss_G: -10.0956, Wasserstein_dist:1.7480, vae_loss_seen:734.3686 GZSL: seen=0.9450, unseen=0.8529, h=0.8966 ZSL: unseen accuracy=0.9067
[393/400]  Loss_D: -1.1674 Loss_G: -9.5192, Wasserstein_dist:1.6178, vae_loss_seen:743.3726 GZSL: seen=0.9591, unseen=0.8462, h=0.8991 ZSL: unseen accuracy=0.9096
[394/400]  Loss_D: -1.2643 Loss_G: -7.6068, Wasserstein_dist:1.7181, vae_loss_seen:727.1685 GZSL: seen=0.9507, unseen=0.8529, h=0.8991 ZSL: unseen accuracy=0.9231
[395/400]  Loss_D: -1.3192 Loss_G: -9.1067, Wasserstein_dist:1.8060, vae_loss_seen:732.1315 GZSL: seen=0.9590, unseen=0.8462, h=0.8991 ZSL: unseen accuracy=0.9163
[396/400]  Loss_D: -1.1961 Loss_G: -8.0974, Wasserstein_dist:1.6928, vae_loss_seen:720.7814 GZSL: seen=0.9282, unseen=0.8673, h=0.8967 ZSL: unseen accuracy=0.9029
[397/400]  Loss_D: -1.3758 Loss_G: -10.0104, Wasserstein_dist:1.9316, vae_loss_seen:723.8613 GZSL: seen=0.9382, unseen=0.8587, h=0.8966 ZSL: unseen accuracy=0.9087
[398/400]  Loss_D: -1.4918 Loss_G: -10.8445, Wasserstein_dist:1.9860, vae_loss_seen:736.6637 GZSL: seen=0.9234, unseen=0.8798, h=0.9011 ZSL: unseen accuracy=0.9096
[399/400]  Loss_D: -1.1895 Loss_G: -9.0750, Wasserstein_dist:1.6256, vae_loss_seen:729.8094 GZSL: seen=0.9565, unseen=0.8490, h=0.8996 ZSL: unseen accuracy=0.9077
[400/400]  Loss_D: -1.2948 Loss_G: -8.4259, Wasserstein_dist:1.7514, vae_loss_seen:727.6139 GZSL: seen=0.9359, unseen=0.8712, h=0.9024 ZSL: unseen accuracy=0.9096
Best h-score = 0.9154 (obtained at iteration-134)
- BE SURE TO SELECT THE MODEL TRAINED FOR 134 ITERATIONS ON TEST SET AS FINAL MODEL.

HYPER-PARAMETERS
dataset                       :SUN
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :400
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :102
nz                            :102
ngh                           :4096
ndh                           :4096
nepoch                        :400
critic_iter                   :5
lambda1                       :10.0
lr                            :0.001
feed_lr                       :0.0001
dec_lr                        :0.0001
classifier_lr                 :0.0005
beta1                         :0.5
cuda                          :True
encoded_noise                 :True
manualSeed                    :4115
nclass_all                    :717
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :1
gammaG                        :1
latent_size                   :102
conditional                   :True
a1                            :0.1
a2                            :0.01
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :30
n_probe_val                   :15
k_probe_train                 :1
k_probe_val                   :10
n_subset                      :5
alpha                         :-3.0
gamma                         :3.0
lamb                          :None
n_syn                         :35
sample_probing_loss_weight    :5.0
sample_probing_loss_type      :zsl
closed_form_model_type        :eszsl
finetune                      :True
lambda2                       :10.0
- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/400]  Loss_D: -4.1550 Loss_G: -1.2917, Wasserstein_dist:5.6198, vae_loss_seen:778.8986 GZSL: seen=0.3659, unseen=0.2743, h=0.3135 ZSL: unseen accuracy=0.4687
[2/400]  Loss_D: -3.3066 Loss_G: -3.2768, Wasserstein_dist:4.3375, vae_loss_seen:767.3335 GZSL: seen=0.3364, unseen=0.4014, h=0.3661 ZSL: unseen accuracy=0.5479
[3/400]  Loss_D: -2.8544 Loss_G: -3.8595, Wasserstein_dist:3.8099, vae_loss_seen:761.4185 GZSL: seen=0.3240, unseen=0.4542, h=0.3782 ZSL: unseen accuracy=0.5694
[4/400]  Loss_D: -2.7715 Loss_G: -3.2981, Wasserstein_dist:3.6000, vae_loss_seen:765.5907 GZSL: seen=0.3516, unseen=0.4403, h=0.3909 ZSL: unseen accuracy=0.5937
[5/400]  Loss_D: -2.4748 Loss_G: -3.4203, Wasserstein_dist:3.2380, vae_loss_seen:753.2228 GZSL: seen=0.3407, unseen=0.4639, h=0.3929 ZSL: unseen accuracy=0.6090
[6/400]  Loss_D: -2.3776 Loss_G: -3.7503, Wasserstein_dist:3.1499, vae_loss_seen:752.6524 GZSL: seen=0.3647, unseen=0.4368, h=0.3975 ZSL: unseen accuracy=0.5979
[7/400]  Loss_D: -2.3327 Loss_G: -3.9295, Wasserstein_dist:3.0626, vae_loss_seen:747.5349 GZSL: seen=0.3667, unseen=0.4514, h=0.4046 ZSL: unseen accuracy=0.6111
[8/400]  Loss_D: -2.1309 Loss_G: -3.8899, Wasserstein_dist:2.8448, vae_loss_seen:755.2853 GZSL: seen=0.3636, unseen=0.4569, h=0.4049 ZSL: unseen accuracy=0.6194
[9/400]  Loss_D: -2.0626 Loss_G: -3.5175, Wasserstein_dist:2.6891, vae_loss_seen:750.2303 GZSL: seen=0.3562, unseen=0.4729, h=0.4063 ZSL: unseen accuracy=0.6243
[10/400]  Loss_D: -1.8785 Loss_G: -2.7575, Wasserstein_dist:2.5278, vae_loss_seen:749.2505 GZSL: seen=0.3519, unseen=0.4674, h=0.4015 ZSL: unseen accuracy=0.6222
[11/400]  Loss_D: -1.8406 Loss_G: -3.8572, Wasserstein_dist:2.4690, vae_loss_seen:741.3638 GZSL: seen=0.3609, unseen=0.4646, h=0.4062 ZSL: unseen accuracy=0.6292
[12/400]  Loss_D: -1.8531 Loss_G: -4.2767, Wasserstein_dist:2.4616, vae_loss_seen:753.2963 GZSL: seen=0.3616, unseen=0.4812, h=0.4130 ZSL: unseen accuracy=0.6215
[13/400]  Loss_D: -1.7299 Loss_G: -4.2843, Wasserstein_dist:2.2411, vae_loss_seen:745.2177 GZSL: seen=0.3733, unseen=0.4611, h=0.4126 ZSL: unseen accuracy=0.6319
[14/400]  Loss_D: -1.8250 Loss_G: -3.3716, Wasserstein_dist:2.4679, vae_loss_seen:739.0564 GZSL: seen=0.3643, unseen=0.4771, h=0.4132 ZSL: unseen accuracy=0.6236
[15/400]  Loss_D: -1.8842 Loss_G: -4.7997, Wasserstein_dist:2.4802, vae_loss_seen:744.7322 GZSL: seen=0.3845, unseen=0.4479, h=0.4138 ZSL: unseen accuracy=0.6306
[16/400]  Loss_D: -1.8538 Loss_G: -5.1534, Wasserstein_dist:2.4266, vae_loss_seen:740.2556 GZSL: seen=0.3663, unseen=0.4778, h=0.4147 ZSL: unseen accuracy=0.6285
[17/400]  Loss_D: -1.7369 Loss_G: -3.6449, Wasserstein_dist:2.3635, vae_loss_seen:741.3314 GZSL: seen=0.3686, unseen=0.4806, h=0.4172 ZSL: unseen accuracy=0.6229
[18/400]  Loss_D: -1.6188 Loss_G: -5.0150, Wasserstein_dist:2.2623, vae_loss_seen:749.2479 GZSL: seen=0.3574, unseen=0.5007, h=0.4171 ZSL: unseen accuracy=0.6326
[19/400]  Loss_D: -1.7345 Loss_G: -5.5404, Wasserstein_dist:2.2823, vae_loss_seen:717.9825 GZSL: seen=0.3709, unseen=0.4826, h=0.4195 ZSL: unseen accuracy=0.6326
[20/400]  Loss_D: -1.6451 Loss_G: -5.0888, Wasserstein_dist:2.2648, vae_loss_seen:734.8502 GZSL: seen=0.3876, unseen=0.4597, h=0.4206 ZSL: unseen accuracy=0.6368
[21/400]  Loss_D: -1.7639 Loss_G: -4.1979, Wasserstein_dist:2.3083, vae_loss_seen:740.6496 GZSL: seen=0.3612, unseen=0.4965, h=0.4182 ZSL: unseen accuracy=0.6410
[22/400]  Loss_D: -1.6138 Loss_G: -3.1168, Wasserstein_dist:2.2140, vae_loss_seen:735.7884 GZSL: seen=0.3787, unseen=0.4701, h=0.4195 ZSL: unseen accuracy=0.6340
[23/400]  Loss_D: -1.9875 Loss_G: -6.7815, Wasserstein_dist:2.6111, vae_loss_seen:755.5294 GZSL: seen=0.3597, unseen=0.5056, h=0.4203 ZSL: unseen accuracy=0.6319
[24/400]  Loss_D: -1.6608 Loss_G: -4.8488, Wasserstein_dist:2.2290, vae_loss_seen:750.6208 GZSL: seen=0.3736, unseen=0.4819, h=0.4209 ZSL: unseen accuracy=0.6236
[25/400]  Loss_D: -1.4677 Loss_G: -5.7129, Wasserstein_dist:1.9955, vae_loss_seen:737.5779 GZSL: seen=0.3787, unseen=0.4903, h=0.4273 ZSL: unseen accuracy=0.6403
[26/400]  Loss_D: -1.5515 Loss_G: -4.5940, Wasserstein_dist:2.0857, vae_loss_seen:748.0676 GZSL: seen=0.3705, unseen=0.4882, h=0.4213 ZSL: unseen accuracy=0.6264
[27/400]  Loss_D: -1.7384 Loss_G: -4.7673, Wasserstein_dist:2.3521, vae_loss_seen:748.4859 GZSL: seen=0.3748, unseen=0.4799, h=0.4209 ZSL: unseen accuracy=0.6375
[28/400]  Loss_D: -1.5635 Loss_G: -4.0751, Wasserstein_dist:2.1854, vae_loss_seen:747.0970 GZSL: seen=0.3783, unseen=0.4667, h=0.4179 ZSL: unseen accuracy=0.6333
[29/400]  Loss_D: -1.6939 Loss_G: -4.1372, Wasserstein_dist:2.2003, vae_loss_seen:742.5948 GZSL: seen=0.3841, unseen=0.4701, h=0.4228 ZSL: unseen accuracy=0.6354
[30/400]  Loss_D: -1.4900 Loss_G: -4.5743, Wasserstein_dist:1.9861, vae_loss_seen:739.9259 GZSL: seen=0.3678, unseen=0.4917, h=0.4208 ZSL: unseen accuracy=0.6264
[31/400]  Loss_D: -1.7104 Loss_G: -6.2230, Wasserstein_dist:2.2643, vae_loss_seen:738.3384 GZSL: seen=0.3585, unseen=0.5201, h=0.4245 ZSL: unseen accuracy=0.6361
[32/400]  Loss_D: -1.5773 Loss_G: -5.8931, Wasserstein_dist:2.1594, vae_loss_seen:742.7815 GZSL: seen=0.3876, unseen=0.4771, h=0.4277 ZSL: unseen accuracy=0.6431
[33/400]  Loss_D: -1.6257 Loss_G: -3.9477, Wasserstein_dist:2.1312, vae_loss_seen:748.4678 GZSL: seen=0.3744, unseen=0.4993, h=0.4279 ZSL: unseen accuracy=0.6333
[34/400]  Loss_D: -1.4350 Loss_G: -4.4579, Wasserstein_dist:1.9654, vae_loss_seen:736.7794 GZSL: seen=0.3771, unseen=0.4931, h=0.4274 ZSL: unseen accuracy=0.6424
[35/400]  Loss_D: -1.5658 Loss_G: -5.0269, Wasserstein_dist:2.0837, vae_loss_seen:753.6249 GZSL: seen=0.3740, unseen=0.5118, h=0.4322 ZSL: unseen accuracy=0.6410
[36/400]  Loss_D: -1.5181 Loss_G: -4.5814, Wasserstein_dist:2.0589, vae_loss_seen:741.9944 GZSL: seen=0.3868, unseen=0.4806, h=0.4286 ZSL: unseen accuracy=0.6375
[37/400]  Loss_D: -1.6489 Loss_G: -5.7038, Wasserstein_dist:2.1870, vae_loss_seen:736.0646 GZSL: seen=0.3888, unseen=0.4694, h=0.4253 ZSL: unseen accuracy=0.6340
[38/400]  Loss_D: -1.3233 Loss_G: -4.8374, Wasserstein_dist:1.9090, vae_loss_seen:737.4738 GZSL: seen=0.3992, unseen=0.4507, h=0.4234 ZSL: unseen accuracy=0.6368
[39/400]  Loss_D: -1.4955 Loss_G: -5.3569, Wasserstein_dist:2.0260, vae_loss_seen:734.1738 GZSL: seen=0.3764, unseen=0.4931, h=0.4269 ZSL: unseen accuracy=0.6417
[40/400]  Loss_D: -1.2219 Loss_G: -3.6642, Wasserstein_dist:1.6999, vae_loss_seen:721.3256 GZSL: seen=0.3857, unseen=0.4771, h=0.4265 ZSL: unseen accuracy=0.6347
[41/400]  Loss_D: -1.7229 Loss_G: -5.6077, Wasserstein_dist:2.3015, vae_loss_seen:738.5916 GZSL: seen=0.3725, unseen=0.5146, h=0.4321 ZSL: unseen accuracy=0.6375
[42/400]  Loss_D: -1.4228 Loss_G: -4.6215, Wasserstein_dist:1.9216, vae_loss_seen:734.2658 GZSL: seen=0.3729, unseen=0.5111, h=0.4312 ZSL: unseen accuracy=0.6368
[43/400]  Loss_D: -1.4514 Loss_G: -3.5914, Wasserstein_dist:1.9965, vae_loss_seen:758.2864 GZSL: seen=0.3926, unseen=0.4875, h=0.4350 ZSL: unseen accuracy=0.6417
[44/400]  Loss_D: -1.4861 Loss_G: -3.8313, Wasserstein_dist:2.0511, vae_loss_seen:736.4037 GZSL: seen=0.4023, unseen=0.4625, h=0.4303 ZSL: unseen accuracy=0.6264
[45/400]  Loss_D: -1.4236 Loss_G: -2.9981, Wasserstein_dist:1.9584, vae_loss_seen:740.6569 GZSL: seen=0.3779, unseen=0.5028, h=0.4315 ZSL: unseen accuracy=0.6410
[46/400]  Loss_D: -1.4734 Loss_G: -4.9718, Wasserstein_dist:1.9836, vae_loss_seen:750.6904 GZSL: seen=0.3888, unseen=0.4792, h=0.4293 ZSL: unseen accuracy=0.6292
[47/400]  Loss_D: -1.2923 Loss_G: -3.8324, Wasserstein_dist:1.7606, vae_loss_seen:723.1669 GZSL: seen=0.3942, unseen=0.4701, h=0.4288 ZSL: unseen accuracy=0.6347
[48/400]  Loss_D: -1.3410 Loss_G: -4.4154, Wasserstein_dist:1.8279, vae_loss_seen:732.9499 GZSL: seen=0.3969, unseen=0.4743, h=0.4322 ZSL: unseen accuracy=0.6326
[49/400]  Loss_D: -1.4307 Loss_G: -2.7833, Wasserstein_dist:2.0121, vae_loss_seen:745.9408 GZSL: seen=0.3783, unseen=0.5049, h=0.4325 ZSL: unseen accuracy=0.6368
[50/400]  Loss_D: -1.4628 Loss_G: -4.5551, Wasserstein_dist:1.9956, vae_loss_seen:738.0916 GZSL: seen=0.3961, unseen=0.4667, h=0.4285 ZSL: unseen accuracy=0.6382
[51/400]  Loss_D: -1.4054 Loss_G: -4.6338, Wasserstein_dist:1.8776, vae_loss_seen:738.9613 GZSL: seen=0.3969, unseen=0.4708, h=0.4307 ZSL: unseen accuracy=0.6333
[52/400]  Loss_D: -1.4799 Loss_G: -4.5750, Wasserstein_dist:1.9811, vae_loss_seen:742.1984 GZSL: seen=0.3938, unseen=0.4625, h=0.4254 ZSL: unseen accuracy=0.6306
[53/400]  Loss_D: -1.3965 Loss_G: -4.8443, Wasserstein_dist:1.8516, vae_loss_seen:736.1357 GZSL: seen=0.3961, unseen=0.4604, h=0.4259 ZSL: unseen accuracy=0.6319
[54/400]  Loss_D: -1.6389 Loss_G: -5.1700, Wasserstein_dist:2.2189, vae_loss_seen:740.9839 GZSL: seen=0.4124, unseen=0.4562, h=0.4332 ZSL: unseen accuracy=0.6312
[55/400]  Loss_D: -1.5289 Loss_G: -4.7190, Wasserstein_dist:2.0730, vae_loss_seen:732.7219 GZSL: seen=0.3880, unseen=0.4681, h=0.4243 ZSL: unseen accuracy=0.6278
[56/400]  Loss_D: -1.5106 Loss_G: -4.6955, Wasserstein_dist:2.0806, vae_loss_seen:746.1317 GZSL: seen=0.3864, unseen=0.4826, h=0.4292 ZSL: unseen accuracy=0.6306
[57/400]  Loss_D: -1.4670 Loss_G: -5.1428, Wasserstein_dist:2.0403, vae_loss_seen:742.7584 GZSL: seen=0.4109, unseen=0.4556, h=0.4321 ZSL: unseen accuracy=0.6368
[58/400]  Loss_D: -1.6095 Loss_G: -5.3303, Wasserstein_dist:2.1540, vae_loss_seen:731.3781 GZSL: seen=0.4004, unseen=0.4660, h=0.4307 ZSL: unseen accuracy=0.6354
[59/400]  Loss_D: -1.4716 Loss_G: -5.1022, Wasserstein_dist:2.0162, vae_loss_seen:736.9228 GZSL: seen=0.4027, unseen=0.4687, h=0.4332 ZSL: unseen accuracy=0.6347
[60/400]  Loss_D: -1.4453 Loss_G: -5.2187, Wasserstein_dist:1.9433, vae_loss_seen:745.6321 GZSL: seen=0.4050, unseen=0.4486, h=0.4257 ZSL: unseen accuracy=0.6347
[61/400]  Loss_D: -1.2678 Loss_G: -5.1360, Wasserstein_dist:1.7598, vae_loss_seen:720.9255 GZSL: seen=0.3938, unseen=0.4903, h=0.4368 ZSL: unseen accuracy=0.6396
[62/400]  Loss_D: -1.4378 Loss_G: -3.9644, Wasserstein_dist:1.9025, vae_loss_seen:739.1036 GZSL: seen=0.3845, unseen=0.4903, h=0.4310 ZSL: unseen accuracy=0.6333
[63/400]  Loss_D: -1.4199 Loss_G: -3.9463, Wasserstein_dist:1.9345, vae_loss_seen:739.6304 GZSL: seen=0.3907, unseen=0.4833, h=0.4321 ZSL: unseen accuracy=0.6375
[64/400]  Loss_D: -1.4069 Loss_G: -4.3423, Wasserstein_dist:1.9769, vae_loss_seen:736.7850 GZSL: seen=0.4074, unseen=0.4535, h=0.4292 ZSL: unseen accuracy=0.6312
[65/400]  Loss_D: -1.5299 Loss_G: -4.6935, Wasserstein_dist:2.0491, vae_loss_seen:746.5818 GZSL: seen=0.4062, unseen=0.4604, h=0.4316 ZSL: unseen accuracy=0.6410
[66/400]  Loss_D: -1.3740 Loss_G: -4.5087, Wasserstein_dist:1.9666, vae_loss_seen:726.1948 GZSL: seen=0.4031, unseen=0.4611, h=0.4302 ZSL: unseen accuracy=0.6333
[67/400]  Loss_D: -1.3373 Loss_G: -5.8002, Wasserstein_dist:1.8435, vae_loss_seen:738.0222 GZSL: seen=0.3942, unseen=0.4833, h=0.4342 ZSL: unseen accuracy=0.6389
[68/400]  Loss_D: -1.4381 Loss_G: -2.9425, Wasserstein_dist:1.9766, vae_loss_seen:731.8204 GZSL: seen=0.4035, unseen=0.4694, h=0.4340 ZSL: unseen accuracy=0.6347
[69/400]  Loss_D: -1.6026 Loss_G: -5.0418, Wasserstein_dist:2.1589, vae_loss_seen:744.4304 GZSL: seen=0.4062, unseen=0.4604, h=0.4316 ZSL: unseen accuracy=0.6333
[70/400]  Loss_D: -1.2946 Loss_G: -4.1466, Wasserstein_dist:1.7745, vae_loss_seen:733.3524 GZSL: seen=0.3860, unseen=0.4993, h=0.4354 ZSL: unseen accuracy=0.6437
[71/400]  Loss_D: -1.2461 Loss_G: -3.7142, Wasserstein_dist:1.6644, vae_loss_seen:739.0140 GZSL: seen=0.4089, unseen=0.4583, h=0.4322 ZSL: unseen accuracy=0.6319
[72/400]  Loss_D: -1.6363 Loss_G: -5.4398, Wasserstein_dist:2.1817, vae_loss_seen:732.1047 GZSL: seen=0.4035, unseen=0.4583, h=0.4292 ZSL: unseen accuracy=0.6361
[73/400]  Loss_D: -1.4829 Loss_G: -4.8079, Wasserstein_dist:1.9856, vae_loss_seen:718.1175 GZSL: seen=0.3899, unseen=0.4792, h=0.4300 ZSL: unseen accuracy=0.6403
[74/400]  Loss_D: -1.3731 Loss_G: -4.9737, Wasserstein_dist:1.8937, vae_loss_seen:733.2456 GZSL: seen=0.4171, unseen=0.4493, h=0.4326 ZSL: unseen accuracy=0.6354
[75/400]  Loss_D: -1.3963 Loss_G: -4.2123, Wasserstein_dist:1.9411, vae_loss_seen:741.7993 GZSL: seen=0.3957, unseen=0.4854, h=0.4360 ZSL: unseen accuracy=0.6285
[76/400]  Loss_D: -1.3156 Loss_G: -4.8345, Wasserstein_dist:1.8444, vae_loss_seen:741.2154 GZSL: seen=0.4016, unseen=0.4722, h=0.4340 ZSL: unseen accuracy=0.6444
[77/400]  Loss_D: -1.3964 Loss_G: -4.3429, Wasserstein_dist:1.9480, vae_loss_seen:741.5294 GZSL: seen=0.4047, unseen=0.4764, h=0.4376 ZSL: unseen accuracy=0.6312
[78/400]  Loss_D: -1.5512 Loss_G: -4.6436, Wasserstein_dist:2.0788, vae_loss_seen:739.8683 GZSL: seen=0.3930, unseen=0.4972, h=0.4390 ZSL: unseen accuracy=0.6403
[79/400]  Loss_D: -1.2491 Loss_G: -3.1431, Wasserstein_dist:1.7410, vae_loss_seen:730.9533 GZSL: seen=0.4186, unseen=0.4535, h=0.4353 ZSL: unseen accuracy=0.6382
[80/400]  Loss_D: -1.3799 Loss_G: -5.9836, Wasserstein_dist:1.8856, vae_loss_seen:720.2864 GZSL: seen=0.4124, unseen=0.4687, h=0.4388 ZSL: unseen accuracy=0.6347
[81/400]  Loss_D: -1.3521 Loss_G: -4.5264, Wasserstein_dist:1.9291, vae_loss_seen:724.2303 GZSL: seen=0.4143, unseen=0.4514, h=0.4321 ZSL: unseen accuracy=0.6347
[82/400]  Loss_D: -1.2946 Loss_G: -3.8724, Wasserstein_dist:1.7965, vae_loss_seen:738.4617 GZSL: seen=0.4066, unseen=0.4646, h=0.4337 ZSL: unseen accuracy=0.6389
[83/400]  Loss_D: -1.4797 Loss_G: -3.1243, Wasserstein_dist:1.9974, vae_loss_seen:738.6725 GZSL: seen=0.4062, unseen=0.4667, h=0.4343 ZSL: unseen accuracy=0.6326
[84/400]  Loss_D: -1.3436 Loss_G: -2.1511, Wasserstein_dist:1.8375, vae_loss_seen:719.7092 GZSL: seen=0.4101, unseen=0.4618, h=0.4344 ZSL: unseen accuracy=0.6333
[85/400]  Loss_D: -1.4768 Loss_G: -4.2535, Wasserstein_dist:1.9744, vae_loss_seen:742.5664 GZSL: seen=0.3872, unseen=0.4965, h=0.4351 ZSL: unseen accuracy=0.6361
[86/400]  Loss_D: -1.3414 Loss_G: -5.1190, Wasserstein_dist:1.8559, vae_loss_seen:724.3599 GZSL: seen=0.3930, unseen=0.4806, h=0.4324 ZSL: unseen accuracy=0.6333
[87/400]  Loss_D: -1.3528 Loss_G: -5.6951, Wasserstein_dist:1.8761, vae_loss_seen:725.5491 GZSL: seen=0.3988, unseen=0.4868, h=0.4385 ZSL: unseen accuracy=0.6382
[88/400]  Loss_D: -1.3100 Loss_G: -5.4618, Wasserstein_dist:1.8331, vae_loss_seen:745.7304 GZSL: seen=0.4136, unseen=0.4597, h=0.4354 ZSL: unseen accuracy=0.6347
[89/400]  Loss_D: -1.5163 Loss_G: -7.5403, Wasserstein_dist:2.0707, vae_loss_seen:737.5457 GZSL: seen=0.4027, unseen=0.4694, h=0.4335 ZSL: unseen accuracy=0.6354
[90/400]  Loss_D: -1.4878 Loss_G: -5.8952, Wasserstein_dist:2.0116, vae_loss_seen:732.9583 GZSL: seen=0.3888, unseen=0.4937, h=0.4350 ZSL: unseen accuracy=0.6326
[91/400]  Loss_D: -1.4922 Loss_G: -5.4327, Wasserstein_dist:2.0624, vae_loss_seen:736.2326 GZSL: seen=0.4233, unseen=0.4486, h=0.4356 ZSL: unseen accuracy=0.6326
[92/400]  Loss_D: -1.5687 Loss_G: -4.8128, Wasserstein_dist:2.1532, vae_loss_seen:721.2892 GZSL: seen=0.4151, unseen=0.4500, h=0.4319 ZSL: unseen accuracy=0.6382
[93/400]  Loss_D: -1.4314 Loss_G: -5.3116, Wasserstein_dist:1.9781, vae_loss_seen:722.5140 GZSL: seen=0.4163, unseen=0.4590, h=0.4366 ZSL: unseen accuracy=0.6299
[94/400]  Loss_D: -1.7086 Loss_G: -4.8285, Wasserstein_dist:2.2738, vae_loss_seen:733.8644 GZSL: seen=0.4186, unseen=0.4569, h=0.4369 ZSL: unseen accuracy=0.6333
[95/400]  Loss_D: -1.5590 Loss_G: -5.6174, Wasserstein_dist:2.1740, vae_loss_seen:738.3513 GZSL: seen=0.4097, unseen=0.4625, h=0.4345 ZSL: unseen accuracy=0.6354
[96/400]  Loss_D: -1.6876 Loss_G: -5.8230, Wasserstein_dist:2.2419, vae_loss_seen:740.9875 GZSL: seen=0.4182, unseen=0.4479, h=0.4326 ZSL: unseen accuracy=0.6326
[97/400]  Loss_D: -1.4218 Loss_G: -4.4209, Wasserstein_dist:1.9829, vae_loss_seen:714.5726 GZSL: seen=0.4085, unseen=0.4653, h=0.4351 ZSL: unseen accuracy=0.6354
[98/400]  Loss_D: -1.5087 Loss_G: -6.3305, Wasserstein_dist:2.0395, vae_loss_seen:731.8691 GZSL: seen=0.4205, unseen=0.4625, h=0.4405 ZSL: unseen accuracy=0.6382
[99/400]  Loss_D: -1.3149 Loss_G: -4.5131, Wasserstein_dist:1.8767, vae_loss_seen:729.1831 GZSL: seen=0.4081, unseen=0.4687, h=0.4364 ZSL: unseen accuracy=0.6375
[100/400]  Loss_D: -1.3032 Loss_G: -4.4220, Wasserstein_dist:1.8459, vae_loss_seen:730.9481 GZSL: seen=0.3752, unseen=0.5167, h=0.4347 ZSL: unseen accuracy=0.6299
[101/400]  Loss_D: -1.4831 Loss_G: -5.0982, Wasserstein_dist:2.0805, vae_loss_seen:742.5384 GZSL: seen=0.4171, unseen=0.4597, h=0.4373 ZSL: unseen accuracy=0.6340
[102/400]  Loss_D: -1.5196 Loss_G: -5.4433, Wasserstein_dist:2.0565, vae_loss_seen:719.3610 GZSL: seen=0.4112, unseen=0.4639, h=0.4360 ZSL: unseen accuracy=0.6340
[103/400]  Loss_D: -1.3824 Loss_G: -5.8588, Wasserstein_dist:1.9747, vae_loss_seen:728.6877 GZSL: seen=0.4252, unseen=0.4521, h=0.4382 ZSL: unseen accuracy=0.6340
[104/400]  Loss_D: -1.3907 Loss_G: -3.9169, Wasserstein_dist:1.9379, vae_loss_seen:757.7729 GZSL: seen=0.4128, unseen=0.4562, h=0.4334 ZSL: unseen accuracy=0.6306
[105/400]  Loss_D: -1.5758 Loss_G: -6.5098, Wasserstein_dist:2.1215, vae_loss_seen:745.5148 GZSL: seen=0.3988, unseen=0.4778, h=0.4348 ZSL: unseen accuracy=0.6340
[106/400]  Loss_D: -1.4836 Loss_G: -5.0360, Wasserstein_dist:2.0052, vae_loss_seen:742.8604 GZSL: seen=0.4074, unseen=0.4674, h=0.4353 ZSL: unseen accuracy=0.6375
[107/400]  Loss_D: -1.5865 Loss_G: -4.3453, Wasserstein_dist:2.1251, vae_loss_seen:733.1913 GZSL: seen=0.4233, unseen=0.4479, h=0.4352 ZSL: unseen accuracy=0.6333
[108/400]  Loss_D: -1.2717 Loss_G: -4.8173, Wasserstein_dist:1.7627, vae_loss_seen:713.6260 GZSL: seen=0.4202, unseen=0.4528, h=0.4359 ZSL: unseen accuracy=0.6208
[109/400]  Loss_D: -1.2951 Loss_G: -4.5118, Wasserstein_dist:1.7918, vae_loss_seen:720.3096 GZSL: seen=0.4089, unseen=0.4722, h=0.4383 ZSL: unseen accuracy=0.6285
[110/400]  Loss_D: -1.5088 Loss_G: -5.3631, Wasserstein_dist:2.0629, vae_loss_seen:737.8924 GZSL: seen=0.4120, unseen=0.4687, h=0.4386 ZSL: unseen accuracy=0.6312
[111/400]  Loss_D: -1.5033 Loss_G: -5.8325, Wasserstein_dist:2.0606, vae_loss_seen:731.6903 GZSL: seen=0.3911, unseen=0.4861, h=0.4335 ZSL: unseen accuracy=0.6306
