HYPER-PARAMETERS
[386/400]  Loss_D: -1.1249 Loss_G: -5.6219, Wasserstein_dist:1.5554, vae_loss_seen:737.6375 GZSL: seen=0.9508, unseen=0.8587, h=0.9024 ZSL: unseen accuracy=0.9125
[387/400]  Loss_D: -1.2661 Loss_G: -9.5228, Wasserstein_dist:1.7829, vae_loss_seen:732.8109 GZSL: seen=0.9383, unseen=0.8731, h=0.9045 ZSL: unseen accuracy=0.9163
[388/400]  Loss_D: -1.1888 Loss_G: -9.2141, Wasserstein_dist:1.5944, vae_loss_seen:741.1403 GZSL: seen=0.9377, unseen=0.8740, h=0.9047 ZSL: unseen accuracy=0.9106
[389/400]  Loss_D: -1.1529 Loss_G: -8.4632, Wasserstein_dist:1.6689, vae_loss_seen:717.6776 GZSL: seen=0.9511, unseen=0.8558, h=0.9009 ZSL: unseen accuracy=0.9135
[390/400]  Loss_D: -1.3350 Loss_G: -9.0260, Wasserstein_dist:1.7985, vae_loss_seen:739.9847 GZSL: seen=0.9526, unseen=0.8567, h=0.9021 ZSL: unseen accuracy=0.9163
[391/400]  Loss_D: -1.1828 Loss_G: -8.1202, Wasserstein_dist:1.6013, vae_loss_seen:734.7292 GZSL: seen=0.9506, unseen=0.8490, h=0.8970 ZSL: unseen accuracy=0.9163
[392/400]  Loss_D: -1.1392 Loss_G: -8.8489, Wasserstein_dist:1.6695, vae_loss_seen:737.6169 GZSL: seen=0.9378, unseen=0.8788, h=0.9074 ZSL: unseen accuracy=0.9096
[393/400]  Loss_D: -1.3651 Loss_G: -8.3340, Wasserstein_dist:1.8336, vae_loss_seen:729.8507 GZSL: seen=0.9500, unseen=0.8587, h=0.9020 ZSL: unseen accuracy=0.9048
[394/400]  Loss_D: -1.3391 Loss_G: -9.8695, Wasserstein_dist:1.8328, vae_loss_seen:744.3565 GZSL: seen=0.9489, unseen=0.8692, h=0.9073 ZSL: unseen accuracy=0.9106
[395/400]  Loss_D: -1.2211 Loss_G: -8.7733, Wasserstein_dist:1.6452, vae_loss_seen:738.7072 GZSL: seen=0.9520, unseen=0.8519, h=0.8992 ZSL: unseen accuracy=0.9115
[396/400]  Loss_D: -1.1341 Loss_G: -7.6604, Wasserstein_dist:1.6148, vae_loss_seen:730.9020 GZSL: seen=0.9369, unseen=0.8702, h=0.9023 ZSL: unseen accuracy=0.9067
[397/400]  Loss_D: -1.3869 Loss_G: -8.4078, Wasserstein_dist:1.8798, vae_loss_seen:726.8799 GZSL: seen=0.9352, unseen=0.8740, h=0.9036 ZSL: unseen accuracy=0.9192
[398/400]  Loss_D: -1.2688 Loss_G: -10.1011, Wasserstein_dist:1.7600, vae_loss_seen:740.5881 GZSL: seen=0.9351, unseen=0.8827, h=0.9081 ZSL: unseen accuracy=0.9038
[399/400]  Loss_D: -1.1416 Loss_G: -7.8726, Wasserstein_dist:1.6620, vae_loss_seen:733.4014 GZSL: seen=0.9390, unseen=0.8654, h=0.9007 ZSL: unseen accuracy=0.9058
[400/400]  Loss_D: -1.2554 Loss_G: -8.4905, Wasserstein_dist:1.7387, vae_loss_seen:731.8596 GZSL: seen=0.9576, unseen=0.8538, h=0.9027 ZSL: unseen accuracy=0.9163
Best h-score = 0.9205 (obtained at iteration-135)
- BE SURE TO SELECT THE MODEL TRAINED FOR 135 ITERATIONS ON TEST SET AS FINAL MODEL.

HYPER-PARAMETERS
dataset                       :SUN
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :400
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :102
nz                            :102
ngh                           :4096
ndh                           :4096
nepoch                        :400
critic_iter                   :5
lambda1                       :10.0
lr                            :0.001
feed_lr                       :0.0001
dec_lr                        :0.0001
classifier_lr                 :0.0005
beta1                         :0.5
cuda                          :True
encoded_noise                 :True
manualSeed                    :4115
nclass_all                    :717
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :1
gammaG                        :1
latent_size                   :102
conditional                   :True
a1                            :0.1
a2                            :0.01
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :False
n_task                        :1
n_probe_train                 :1
n_probe_val                   :1
k_probe_train                 :1
k_probe_val                   :1
n_subset                      :1
alpha                         :None
gamma                         :None
lamb                          :None
n_syn                         :None
sample_probing_loss_weight    :1.0
sample_probing_loss_type      :None
closed_form_model_type        :None
finetune                      :True
lambda2                       :10.0
- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/400]  Loss_D: -3.9827 Loss_G: -1.8646, Wasserstein_dist:5.0423, vae_loss_seen:775.9264 GZSL: seen=0.3895, unseen=0.2687, h=0.3181 ZSL: unseen accuracy=0.4660
[2/400]  Loss_D: -3.1947 Loss_G: -3.0647, Wasserstein_dist:4.2027, vae_loss_seen:778.4933 GZSL: seen=0.3547, unseen=0.3875, h=0.3703 ZSL: unseen accuracy=0.5521
[3/400]  Loss_D: -2.7526 Loss_G: -3.2517, Wasserstein_dist:3.7204, vae_loss_seen:756.8784 GZSL: seen=0.3488, unseen=0.4083, h=0.3762 ZSL: unseen accuracy=0.5799
[4/400]  Loss_D: -2.8081 Loss_G: -3.7147, Wasserstein_dist:3.6437, vae_loss_seen:762.2885 GZSL: seen=0.3477, unseen=0.4410, h=0.3888 ZSL: unseen accuracy=0.5979
[5/400]  Loss_D: -2.6522 Loss_G: -5.4772, Wasserstein_dist:3.4624, vae_loss_seen:765.5549 GZSL: seen=0.3446, unseen=0.4681, h=0.3969 ZSL: unseen accuracy=0.6042
[6/400]  Loss_D: -2.2147 Loss_G: -2.9152, Wasserstein_dist:2.9447, vae_loss_seen:755.3056 GZSL: seen=0.3593, unseen=0.4514, h=0.4001 ZSL: unseen accuracy=0.6174
[7/400]  Loss_D: -1.9522 Loss_G: -3.5013, Wasserstein_dist:2.6452, vae_loss_seen:761.9240 GZSL: seen=0.3609, unseen=0.4681, h=0.4075 ZSL: unseen accuracy=0.6167
[8/400]  Loss_D: -1.8841 Loss_G: -3.7216, Wasserstein_dist:2.4476, vae_loss_seen:756.7330 GZSL: seen=0.3411, unseen=0.4771, h=0.3978 ZSL: unseen accuracy=0.6153
[9/400]  Loss_D: -1.7996 Loss_G: -4.1902, Wasserstein_dist:2.4078, vae_loss_seen:740.7735 GZSL: seen=0.3322, unseen=0.5139, h=0.4035 ZSL: unseen accuracy=0.6222
[10/400]  Loss_D: -1.8255 Loss_G: -4.2462, Wasserstein_dist:2.4504, vae_loss_seen:741.1931 GZSL: seen=0.3531, unseen=0.4889, h=0.4100 ZSL: unseen accuracy=0.6257
[11/400]  Loss_D: -1.7682 Loss_G: -3.8169, Wasserstein_dist:2.4026, vae_loss_seen:744.2011 GZSL: seen=0.3651, unseen=0.4667, h=0.4097 ZSL: unseen accuracy=0.6208
[12/400]  Loss_D: -1.9930 Loss_G: -4.9376, Wasserstein_dist:2.5585, vae_loss_seen:769.1088 GZSL: seen=0.3554, unseen=0.4708, h=0.4051 ZSL: unseen accuracy=0.6368
[13/400]  Loss_D: -1.8204 Loss_G: -3.6207, Wasserstein_dist:2.3219, vae_loss_seen:743.2727 GZSL: seen=0.3527, unseen=0.4819, h=0.4073 ZSL: unseen accuracy=0.6271
[14/400]  Loss_D: -1.7250 Loss_G: -4.5364, Wasserstein_dist:2.3914, vae_loss_seen:742.7761 GZSL: seen=0.3461, unseen=0.4944, h=0.4072 ZSL: unseen accuracy=0.6250
[15/400]  Loss_D: -1.7256 Loss_G: -5.2740, Wasserstein_dist:2.4041, vae_loss_seen:742.5840 GZSL: seen=0.3543, unseen=0.4931, h=0.4123 ZSL: unseen accuracy=0.6326
[16/400]  Loss_D: -1.5228 Loss_G: -4.0723, Wasserstein_dist:2.0320, vae_loss_seen:752.3482 GZSL: seen=0.3488, unseen=0.4931, h=0.4086 ZSL: unseen accuracy=0.6257
[17/400]  Loss_D: -1.7852 Loss_G: -4.5737, Wasserstein_dist:2.3751, vae_loss_seen:734.1066 GZSL: seen=0.3496, unseen=0.5111, h=0.4152 ZSL: unseen accuracy=0.6312
[18/400]  Loss_D: -1.7158 Loss_G: -5.0595, Wasserstein_dist:2.2863, vae_loss_seen:749.6994 GZSL: seen=0.3488, unseen=0.5125, h=0.4151 ZSL: unseen accuracy=0.6354
[19/400]  Loss_D: -1.5492 Loss_G: -4.5649, Wasserstein_dist:2.0700, vae_loss_seen:744.0512 GZSL: seen=0.3705, unseen=0.4806, h=0.4184 ZSL: unseen accuracy=0.6375
[20/400]  Loss_D: -1.5935 Loss_G: -4.8493, Wasserstein_dist:2.1663, vae_loss_seen:737.6776 GZSL: seen=0.3748, unseen=0.4785, h=0.4203 ZSL: unseen accuracy=0.6375
[21/400]  Loss_D: -1.5491 Loss_G: -5.2717, Wasserstein_dist:2.1056, vae_loss_seen:735.6042 GZSL: seen=0.3667, unseen=0.4931, h=0.4206 ZSL: unseen accuracy=0.6382
[22/400]  Loss_D: -1.8030 Loss_G: -4.6501, Wasserstein_dist:2.3991, vae_loss_seen:744.1208 GZSL: seen=0.3581, unseen=0.5035, h=0.4185 ZSL: unseen accuracy=0.6333
[23/400]  Loss_D: -1.5705 Loss_G: -5.3282, Wasserstein_dist:2.0771, vae_loss_seen:741.7093 GZSL: seen=0.3736, unseen=0.4882, h=0.4233 ZSL: unseen accuracy=0.6250
[24/400]  Loss_D: -1.5947 Loss_G: -6.0499, Wasserstein_dist:2.1914, vae_loss_seen:749.8062 GZSL: seen=0.3744, unseen=0.4903, h=0.4246 ZSL: unseen accuracy=0.6340
[25/400]  Loss_D: -1.6134 Loss_G: -5.6274, Wasserstein_dist:2.1585, vae_loss_seen:746.9197 GZSL: seen=0.3667, unseen=0.4958, h=0.4216 ZSL: unseen accuracy=0.6319
[26/400]  Loss_D: -1.7099 Loss_G: -4.5081, Wasserstein_dist:2.3134, vae_loss_seen:756.5640 GZSL: seen=0.3733, unseen=0.4882, h=0.4231 ZSL: unseen accuracy=0.6354
[27/400]  Loss_D: -1.3486 Loss_G: -4.8098, Wasserstein_dist:1.9292, vae_loss_seen:743.0401 GZSL: seen=0.3663, unseen=0.5035, h=0.4241 ZSL: unseen accuracy=0.6264
[28/400]  Loss_D: -1.6383 Loss_G: -5.7759, Wasserstein_dist:2.1787, vae_loss_seen:741.5441 GZSL: seen=0.3748, unseen=0.4757, h=0.4193 ZSL: unseen accuracy=0.6292
[29/400]  Loss_D: -1.7313 Loss_G: -5.1179, Wasserstein_dist:2.3066, vae_loss_seen:752.2405 GZSL: seen=0.3872, unseen=0.4646, h=0.4224 ZSL: unseen accuracy=0.6354
[30/400]  Loss_D: -1.5803 Loss_G: -4.1968, Wasserstein_dist:2.0920, vae_loss_seen:739.3428 GZSL: seen=0.3818, unseen=0.4799, h=0.4252 ZSL: unseen accuracy=0.6278
[31/400]  Loss_D: -1.5040 Loss_G: -5.7648, Wasserstein_dist:2.0193, vae_loss_seen:743.7163 GZSL: seen=0.3605, unseen=0.5090, h=0.4221 ZSL: unseen accuracy=0.6340
[32/400]  Loss_D: -1.7224 Loss_G: -7.0803, Wasserstein_dist:2.3205, vae_loss_seen:739.4633 GZSL: seen=0.3744, unseen=0.4799, h=0.4206 ZSL: unseen accuracy=0.6361
[33/400]  Loss_D: -1.5094 Loss_G: -4.2408, Wasserstein_dist:2.0575, vae_loss_seen:732.6465 GZSL: seen=0.3671, unseen=0.5069, h=0.4258 ZSL: unseen accuracy=0.6354
[34/400]  Loss_D: -1.4818 Loss_G: -5.1791, Wasserstein_dist:2.1034, vae_loss_seen:738.0062 GZSL: seen=0.3752, unseen=0.4889, h=0.4246 ZSL: unseen accuracy=0.6347
[35/400]  Loss_D: -1.4528 Loss_G: -3.6520, Wasserstein_dist:1.9638, vae_loss_seen:715.6354 GZSL: seen=0.3876, unseen=0.4972, h=0.4356 ZSL: unseen accuracy=0.6410
[36/400]  Loss_D: -1.6026 Loss_G: -6.1330, Wasserstein_dist:2.1866, vae_loss_seen:740.5909 GZSL: seen=0.3783, unseen=0.4861, h=0.4255 ZSL: unseen accuracy=0.6326
[37/400]  Loss_D: -1.5536 Loss_G: -4.8467, Wasserstein_dist:2.0334, vae_loss_seen:745.6448 GZSL: seen=0.3868, unseen=0.4715, h=0.4250 ZSL: unseen accuracy=0.6375
[38/400]  Loss_D: -1.5023 Loss_G: -4.3460, Wasserstein_dist:2.0132, vae_loss_seen:732.8207 GZSL: seen=0.3895, unseen=0.4653, h=0.4241 ZSL: unseen accuracy=0.6382
[39/400]  Loss_D: -1.5852 Loss_G: -4.8974, Wasserstein_dist:2.1722, vae_loss_seen:754.5106 GZSL: seen=0.3783, unseen=0.4785, h=0.4225 ZSL: unseen accuracy=0.6285
[40/400]  Loss_D: -1.6546 Loss_G: -6.0358, Wasserstein_dist:2.1418, vae_loss_seen:743.7749 GZSL: seen=0.3872, unseen=0.4861, h=0.4311 ZSL: unseen accuracy=0.6375
[41/400]  Loss_D: -1.5091 Loss_G: -5.0878, Wasserstein_dist:2.0078, vae_loss_seen:740.3273 GZSL: seen=0.3822, unseen=0.4854, h=0.4277 ZSL: unseen accuracy=0.6333
[42/400]  Loss_D: -1.3893 Loss_G: -4.6163, Wasserstein_dist:1.9145, vae_loss_seen:735.5206 GZSL: seen=0.3864, unseen=0.4799, h=0.4281 ZSL: unseen accuracy=0.6340
[43/400]  Loss_D: -1.2987 Loss_G: -5.5773, Wasserstein_dist:1.8242, vae_loss_seen:750.3395 GZSL: seen=0.3845, unseen=0.4806, h=0.4272 ZSL: unseen accuracy=0.6361
[44/400]  Loss_D: -1.6113 Loss_G: -5.5042, Wasserstein_dist:2.1250, vae_loss_seen:729.1870 GZSL: seen=0.3884, unseen=0.4799, h=0.4293 ZSL: unseen accuracy=0.6361
[45/400]  Loss_D: -1.4668 Loss_G: -6.0891, Wasserstein_dist:2.0578, vae_loss_seen:734.6761 GZSL: seen=0.3740, unseen=0.4937, h=0.4256 ZSL: unseen accuracy=0.6285
[46/400]  Loss_D: -1.3404 Loss_G: -4.4562, Wasserstein_dist:1.8380, vae_loss_seen:718.5832 GZSL: seen=0.3884, unseen=0.4771, h=0.4282 ZSL: unseen accuracy=0.6271
[47/400]  Loss_D: -1.5188 Loss_G: -4.8511, Wasserstein_dist:2.0862, vae_loss_seen:725.2980 GZSL: seen=0.3849, unseen=0.4826, h=0.4283 ZSL: unseen accuracy=0.6333
[48/400]  Loss_D: -1.5709 Loss_G: -5.5618, Wasserstein_dist:2.1743, vae_loss_seen:730.3420 GZSL: seen=0.3783, unseen=0.4896, h=0.4268 ZSL: unseen accuracy=0.6271
[49/400]  Loss_D: -1.4620 Loss_G: -5.2676, Wasserstein_dist:2.0050, vae_loss_seen:738.9868 GZSL: seen=0.3903, unseen=0.4701, h=0.4265 ZSL: unseen accuracy=0.6340
[50/400]  Loss_D: -1.4111 Loss_G: -5.7388, Wasserstein_dist:1.9527, vae_loss_seen:741.5709 GZSL: seen=0.3992, unseen=0.4632, h=0.4288 ZSL: unseen accuracy=0.6347
[51/400]  Loss_D: -1.6263 Loss_G: -4.6048, Wasserstein_dist:2.1222, vae_loss_seen:746.5100 GZSL: seen=0.3736, unseen=0.4972, h=0.4267 ZSL: unseen accuracy=0.6417
[52/400]  Loss_D: -1.5315 Loss_G: -5.3575, Wasserstein_dist:2.0910, vae_loss_seen:744.7334 GZSL: seen=0.3880, unseen=0.4708, h=0.4254 ZSL: unseen accuracy=0.6312
[53/400]  Loss_D: -1.5680 Loss_G: -3.9312, Wasserstein_dist:2.1283, vae_loss_seen:740.4574 GZSL: seen=0.3934, unseen=0.4861, h=0.4349 ZSL: unseen accuracy=0.6333
[54/400]  Loss_D: -1.5388 Loss_G: -4.7450, Wasserstein_dist:2.0964, vae_loss_seen:746.7529 GZSL: seen=0.3868, unseen=0.4861, h=0.4308 ZSL: unseen accuracy=0.6326
[55/400]  Loss_D: -1.4246 Loss_G: -5.4012, Wasserstein_dist:2.0069, vae_loss_seen:739.7680 GZSL: seen=0.3779, unseen=0.4917, h=0.4273 ZSL: unseen accuracy=0.6285
[56/400]  Loss_D: -1.3895 Loss_G: -4.9526, Wasserstein_dist:1.9027, vae_loss_seen:756.8258 GZSL: seen=0.3915, unseen=0.4792, h=0.4309 ZSL: unseen accuracy=0.6361
[57/400]  Loss_D: -1.3875 Loss_G: -5.8244, Wasserstein_dist:1.9760, vae_loss_seen:730.4245 GZSL: seen=0.3876, unseen=0.4847, h=0.4308 ZSL: unseen accuracy=0.6382
[58/400]  Loss_D: -1.4020 Loss_G: -4.1155, Wasserstein_dist:1.9362, vae_loss_seen:736.5353 GZSL: seen=0.3981, unseen=0.4687, h=0.4305 ZSL: unseen accuracy=0.6326
[59/400]  Loss_D: -1.4841 Loss_G: -5.6514, Wasserstein_dist:2.0458, vae_loss_seen:742.5572 GZSL: seen=0.3930, unseen=0.4701, h=0.4281 ZSL: unseen accuracy=0.6326
[60/400]  Loss_D: -1.4367 Loss_G: -6.1296, Wasserstein_dist:1.9431, vae_loss_seen:741.8680 GZSL: seen=0.3845, unseen=0.4993, h=0.4344 ZSL: unseen accuracy=0.6326
[61/400]  Loss_D: -1.4865 Loss_G: -4.1995, Wasserstein_dist:2.0263, vae_loss_seen:746.8835 GZSL: seen=0.3950, unseen=0.4785, h=0.4327 ZSL: unseen accuracy=0.6382
[62/400]  Loss_D: -1.4047 Loss_G: -5.0716, Wasserstein_dist:1.8842, vae_loss_seen:740.4102 GZSL: seen=0.3880, unseen=0.4917, h=0.4337 ZSL: unseen accuracy=0.6444
[63/400]  Loss_D: -1.3880 Loss_G: -5.1284, Wasserstein_dist:1.8904, vae_loss_seen:737.9041 GZSL: seen=0.3911, unseen=0.4694, h=0.4267 ZSL: unseen accuracy=0.6271
[64/400]  Loss_D: -1.2947 Loss_G: -4.1311, Wasserstein_dist:1.8088, vae_loss_seen:740.2108 GZSL: seen=0.4066, unseen=0.4618, h=0.4324 ZSL: unseen accuracy=0.6340
[65/400]  Loss_D: -1.4323 Loss_G: -5.1327, Wasserstein_dist:1.9159, vae_loss_seen:736.0842 GZSL: seen=0.4050, unseen=0.4639, h=0.4325 ZSL: unseen accuracy=0.6326
[66/400]  Loss_D: -1.4865 Loss_G: -5.6978, Wasserstein_dist:2.0880, vae_loss_seen:728.8607 GZSL: seen=0.4070, unseen=0.4674, h=0.4351 ZSL: unseen accuracy=0.6424
[67/400]  Loss_D: -1.3872 Loss_G: -4.1494, Wasserstein_dist:1.8708, vae_loss_seen:734.6196 GZSL: seen=0.4031, unseen=0.4660, h=0.4323 ZSL: unseen accuracy=0.6368
[68/400]  Loss_D: -1.2628 Loss_G: -4.9494, Wasserstein_dist:1.7288, vae_loss_seen:732.5557 GZSL: seen=0.3961, unseen=0.4896, h=0.4379 ZSL: unseen accuracy=0.6431
[69/400]  Loss_D: -1.5366 Loss_G: -5.5814, Wasserstein_dist:2.0548, vae_loss_seen:739.4034 GZSL: seen=0.4027, unseen=0.4660, h=0.4320 ZSL: unseen accuracy=0.6368
[70/400]  Loss_D: -1.5440 Loss_G: -4.4373, Wasserstein_dist:2.0057, vae_loss_seen:743.6164 GZSL: seen=0.4035, unseen=0.4667, h=0.4328 ZSL: unseen accuracy=0.6375
[71/400]  Loss_D: -1.4192 Loss_G: -5.0722, Wasserstein_dist:1.9120, vae_loss_seen:742.3295 GZSL: seen=0.4047, unseen=0.4743, h=0.4367 ZSL: unseen accuracy=0.6354
[72/400]  Loss_D: -1.5093 Loss_G: -5.3290, Wasserstein_dist:2.0171, vae_loss_seen:731.1736 GZSL: seen=0.3907, unseen=0.4979, h=0.4378 ZSL: unseen accuracy=0.6396
[73/400]  Loss_D: -1.7840 Loss_G: -6.2775, Wasserstein_dist:2.3473, vae_loss_seen:733.2643 GZSL: seen=0.4019, unseen=0.4785, h=0.4369 ZSL: unseen accuracy=0.6312
[74/400]  Loss_D: -1.6023 Loss_G: -5.4072, Wasserstein_dist:2.1631, vae_loss_seen:726.6541 GZSL: seen=0.3950, unseen=0.4819, h=0.4341 ZSL: unseen accuracy=0.6292
[75/400]  Loss_D: -1.3292 Loss_G: -6.4598, Wasserstein_dist:1.8608, vae_loss_seen:720.7258 GZSL: seen=0.4043, unseen=0.4812, h=0.4394 ZSL: unseen accuracy=0.6292
[76/400]  Loss_D: -1.4284 Loss_G: -5.0872, Wasserstein_dist:1.8667, vae_loss_seen:730.0697 GZSL: seen=0.3907, unseen=0.4882, h=0.4340 ZSL: unseen accuracy=0.6347
[77/400]  Loss_D: -1.4718 Loss_G: -3.6295, Wasserstein_dist:2.0754, vae_loss_seen:731.2972 GZSL: seen=0.3942, unseen=0.5021, h=0.4416 ZSL: unseen accuracy=0.6340
[78/400]  Loss_D: -1.4391 Loss_G: -4.7418, Wasserstein_dist:1.9120, vae_loss_seen:730.1044 GZSL: seen=0.4000, unseen=0.4875, h=0.4394 ZSL: unseen accuracy=0.6319
[79/400]  Loss_D: -1.5838 Loss_G: -6.5654, Wasserstein_dist:2.0634, vae_loss_seen:750.2576 GZSL: seen=0.4109, unseen=0.4681, h=0.4376 ZSL: unseen accuracy=0.6368
[80/400]  Loss_D: -1.4410 Loss_G: -5.4566, Wasserstein_dist:2.0023, vae_loss_seen:740.9183 GZSL: seen=0.4205, unseen=0.4486, h=0.4341 ZSL: unseen accuracy=0.6271
[81/400]  Loss_D: -1.2836 Loss_G: -4.7094, Wasserstein_dist:1.8292, vae_loss_seen:728.9148 GZSL: seen=0.4089, unseen=0.4667, h=0.4359 ZSL: unseen accuracy=0.6271
[82/400]  Loss_D: -1.3619 Loss_G: -3.6835, Wasserstein_dist:1.8640, vae_loss_seen:733.6766 GZSL: seen=0.3891, unseen=0.4917, h=0.4344 ZSL: unseen accuracy=0.6306
[83/400]  Loss_D: -1.3963 Loss_G: -4.6865, Wasserstein_dist:1.8591, vae_loss_seen:744.5659 GZSL: seen=0.3864, unseen=0.5035, h=0.4373 ZSL: unseen accuracy=0.6243
[84/400]  Loss_D: -1.5137 Loss_G: -5.9499, Wasserstein_dist:2.1008, vae_loss_seen:740.9758 GZSL: seen=0.3996, unseen=0.4917, h=0.4409 ZSL: unseen accuracy=0.6306
[85/400]  Loss_D: -1.4605 Loss_G: -5.4527, Wasserstein_dist:1.9790, vae_loss_seen:732.6591 GZSL: seen=0.3895, unseen=0.5090, h=0.4413 ZSL: unseen accuracy=0.6299
[86/400]  Loss_D: -1.2544 Loss_G: -4.7325, Wasserstein_dist:1.7433, vae_loss_seen:729.2613 GZSL: seen=0.4019, unseen=0.4937, h=0.4431 ZSL: unseen accuracy=0.6299
[87/400]  Loss_D: -1.5200 Loss_G: -5.9530, Wasserstein_dist:2.0840, vae_loss_seen:728.9760 GZSL: seen=0.4062, unseen=0.4882, h=0.4434 ZSL: unseen accuracy=0.6354
[88/400]  Loss_D: -1.4721 Loss_G: -6.2073, Wasserstein_dist:1.9778, vae_loss_seen:739.2200 GZSL: seen=0.4058, unseen=0.4667, h=0.4341 ZSL: unseen accuracy=0.6333
[89/400]  Loss_D: -1.4885 Loss_G: -4.6407, Wasserstein_dist:2.0182, vae_loss_seen:723.3914 GZSL: seen=0.4198, unseen=0.4611, h=0.4395 ZSL: unseen accuracy=0.6326
[90/400]  Loss_D: -1.3818 Loss_G: -5.6034, Wasserstein_dist:1.8983, vae_loss_seen:733.5272 GZSL: seen=0.3988, unseen=0.4826, h=0.4368 ZSL: unseen accuracy=0.6319
[91/400]  Loss_D: -1.3654 Loss_G: -5.4322, Wasserstein_dist:1.8137, vae_loss_seen:749.8011 GZSL: seen=0.3907, unseen=0.5125, h=0.4434 ZSL: unseen accuracy=0.6431
[92/400]  Loss_D: -1.4068 Loss_G: -6.4116, Wasserstein_dist:1.9675, vae_loss_seen:727.1039 GZSL: seen=0.3981, unseen=0.4792, h=0.4349 ZSL: unseen accuracy=0.6347
[93/400]  Loss_D: -1.5628 Loss_G: -5.1879, Wasserstein_dist:2.1762, vae_loss_seen:738.1830 GZSL: seen=0.3938, unseen=0.4792, h=0.4323 ZSL: unseen accuracy=0.6271
[94/400]  Loss_D: -1.2194 Loss_G: -4.4915, Wasserstein_dist:1.7774, vae_loss_seen:731.8120 GZSL: seen=0.4047, unseen=0.4771, h=0.4379 ZSL: unseen accuracy=0.6410
[95/400]  Loss_D: -1.4920 Loss_G: -6.4531, Wasserstein_dist:1.9830, vae_loss_seen:735.5546 GZSL: seen=0.3868, unseen=0.5021, h=0.4370 ZSL: unseen accuracy=0.6424
[96/400]  Loss_D: -1.3900 Loss_G: -4.8432, Wasserstein_dist:1.9012, vae_loss_seen:730.1418 GZSL: seen=0.4054, unseen=0.4833, h=0.4410 ZSL: unseen accuracy=0.6354
[97/400]  Loss_D: -1.5768 Loss_G: -6.1766, Wasserstein_dist:2.0705, vae_loss_seen:758.6797 GZSL: seen=0.4078, unseen=0.4736, h=0.4382 ZSL: unseen accuracy=0.6361
[98/400]  Loss_D: -1.4622 Loss_G: -6.1959, Wasserstein_dist:1.9813, vae_loss_seen:735.2561 GZSL: seen=0.4004, unseen=0.4854, h=0.4388 ZSL: unseen accuracy=0.6292
[99/400]  Loss_D: -1.5567 Loss_G: -6.7787, Wasserstein_dist:2.0971, vae_loss_seen:741.6675 GZSL: seen=0.4151, unseen=0.4708, h=0.4412 ZSL: unseen accuracy=0.6299
[100/400]  Loss_D: -1.3387 Loss_G: -5.7891, Wasserstein_dist:1.8715, vae_loss_seen:744.5400 GZSL: seen=0.4171, unseen=0.4576, h=0.4364 ZSL: unseen accuracy=0.6417
[101/400]  Loss_D: -1.2934 Loss_G: -4.4635, Wasserstein_dist:1.7863, vae_loss_seen:732.9364 GZSL: seen=0.4132, unseen=0.4625, h=0.4365 ZSL: unseen accuracy=0.6319
[102/400]  Loss_D: -1.5448 Loss_G: -5.9252, Wasserstein_dist:2.1828, vae_loss_seen:727.0300 GZSL: seen=0.4140, unseen=0.4681, h=0.4393 ZSL: unseen accuracy=0.6326
[103/400]  Loss_D: -1.2872 Loss_G: -5.5576, Wasserstein_dist:1.7993, vae_loss_seen:735.8813 GZSL: seen=0.4027, unseen=0.4785, h=0.4373 ZSL: unseen accuracy=0.6312
[104/400]  Loss_D: -1.3611 Loss_G: -5.9085, Wasserstein_dist:1.8703, vae_loss_seen:738.2772 GZSL: seen=0.4016, unseen=0.4729, h=0.4343 ZSL: unseen accuracy=0.6347
[105/400]  Loss_D: -1.5153 Loss_G: -5.8922, Wasserstein_dist:2.0235, vae_loss_seen:728.8984 GZSL: seen=0.4066, unseen=0.4674, h=0.4349 ZSL: unseen accuracy=0.6403
[106/400]  Loss_D: -1.4528 Loss_G: -4.8035, Wasserstein_dist:2.0267, vae_loss_seen:743.4933 GZSL: seen=0.3876, unseen=0.4993, h=0.4364 ZSL: unseen accuracy=0.6347
[107/400]  Loss_D: -1.3655 Loss_G: -5.4526, Wasserstein_dist:1.9115, vae_loss_seen:749.6560 GZSL: seen=0.4217, unseen=0.4632, h=0.4415 ZSL: unseen accuracy=0.6333
[108/400]  Loss_D: -1.5715 Loss_G: -4.5250, Wasserstein_dist:2.1623, vae_loss_seen:727.8886 GZSL: seen=0.4140, unseen=0.4694, h=0.4400 ZSL: unseen accuracy=0.6326
[109/400]  Loss_D: -1.4727 Loss_G: -6.0573, Wasserstein_dist:2.0936, vae_loss_seen:736.2614 GZSL: seen=0.4112, unseen=0.4771, h=0.4417 ZSL: unseen accuracy=0.6271
[110/400]  Loss_D: -1.3073 Loss_G: -4.2509, Wasserstein_dist:1.7950, vae_loss_seen:731.6551 GZSL: seen=0.4016, unseen=0.4958, h=0.4437 ZSL: unseen accuracy=0.6306
