HYPER-PARAMETERS
[388/400]  Loss_D: -1.1980 Loss_G: -3.3900, Wasserstein_dist:1.6429, vae_loss_seen:351.2690 GZSL: seen=0.3662, unseen=0.4731, h=0.4128 ZSL: unseen accuracy=0.6317
[389/400]  Loss_D: -1.1077 Loss_G: -2.8348, Wasserstein_dist:1.4895, vae_loss_seen:362.3735 GZSL: seen=0.4042, unseen=0.4106, h=0.4073 ZSL: unseen accuracy=0.6404
[390/400]  Loss_D: -1.1589 Loss_G: -3.0887, Wasserstein_dist:1.5707, vae_loss_seen:347.4493 GZSL: seen=0.4029, unseen=0.4327, h=0.4173 ZSL: unseen accuracy=0.6452
[391/400]  Loss_D: -1.2947 Loss_G: -3.3162, Wasserstein_dist:1.7607, vae_loss_seen:361.8575 GZSL: seen=0.3920, unseen=0.4442, h=0.4165 ZSL: unseen accuracy=0.6356
[392/400]  Loss_D: -1.3256 Loss_G: -3.9102, Wasserstein_dist:1.8460, vae_loss_seen:358.6957 GZSL: seen=0.3835, unseen=0.4548, h=0.4161 ZSL: unseen accuracy=0.6365
[393/400]  Loss_D: -1.0559 Loss_G: -2.9721, Wasserstein_dist:1.5377, vae_loss_seen:346.8229 GZSL: seen=0.3893, unseen=0.4433, h=0.4145 ZSL: unseen accuracy=0.6462
[394/400]  Loss_D: -1.1137 Loss_G: -3.0355, Wasserstein_dist:1.4807, vae_loss_seen:346.7220 GZSL: seen=0.3915, unseen=0.4788, h=0.4308 ZSL: unseen accuracy=0.6529
[395/400]  Loss_D: -1.1884 Loss_G: -2.9334, Wasserstein_dist:1.5411, vae_loss_seen:353.1198 GZSL: seen=0.3838, unseen=0.4663, h=0.4211 ZSL: unseen accuracy=0.6356
[396/400]  Loss_D: -1.2089 Loss_G: -3.0232, Wasserstein_dist:1.5737, vae_loss_seen:367.0439 GZSL: seen=0.3668, unseen=0.4721, h=0.4129 ZSL: unseen accuracy=0.6346
[397/400]  Loss_D: -1.2754 Loss_G: -3.2966, Wasserstein_dist:1.7902, vae_loss_seen:340.1917 GZSL: seen=0.3685, unseen=0.4712, h=0.4136 ZSL: unseen accuracy=0.6298
[398/400]  Loss_D: -1.0651 Loss_G: -3.1372, Wasserstein_dist:1.4153, vae_loss_seen:342.4074 GZSL: seen=0.3700, unseen=0.4692, h=0.4137 ZSL: unseen accuracy=0.6279
[399/400]  Loss_D: -1.1569 Loss_G: -3.2088, Wasserstein_dist:1.5773, vae_loss_seen:374.4408 GZSL: seen=0.3804, unseen=0.4587, h=0.4159 ZSL: unseen accuracy=0.6394
[400/400]  Loss_D: -1.1536 Loss_G: -3.1582, Wasserstein_dist:1.5681, vae_loss_seen:348.7943 GZSL: seen=0.3895, unseen=0.4337, h=0.4104 ZSL: unseen accuracy=0.6327
Best h-score = 0.4308 (obtained at iteration-394)
- BE SURE TO SELECT THE MODEL TRAINED FOR 394 ITERATIONS ON TEST SET AS FINAL MODEL.
HYPER-PARAMETERS
dataset                       :SUN
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :400
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :102
nz                            :102
ngh                           :4096
ndh                           :4096
nepoch                        :400
critic_iter                   :5
lambda1                       :10.0
lr                            :0.001
feed_lr                       :0.0001
dec_lr                        :0.0001
classifier_lr                 :0.0005
beta1                         :0.5
cuda                          :True
encoded_noise                 :True
manualSeed                    :4115
nclass_all                    :717
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :1
gammaG                        :1
latent_size                   :102
conditional                   :True
a1                            :0.1
a2                            :0.01
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :10
n_probe_val                   :15
k_probe_train                 :1
k_probe_val                   :10
n_subset                      :1
alpha                         :-3.0
gamma                         :3.0
lamb                          :None
n_syn                         :25
sample_probing_loss_weight    :5.0
sample_probing_loss_type      :zsl
closed_form_model_type        :eszsl
finetune                      :False
lambda2                       :10.0

- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/400]  Loss_D: -3.4026 Loss_G: -0.0138, Wasserstein_dist:4.4307, vae_loss_seen:367.7020 GZSL: seen=0.2678, unseen=0.1375, h=0.1817 ZSL: unseen accuracy=0.3174
[2/400]  Loss_D: -3.0766 Loss_G: -0.7206, Wasserstein_dist:3.9372, vae_loss_seen:390.5414 GZSL: seen=0.2915, unseen=0.2861, h=0.2888 ZSL: unseen accuracy=0.4389
[3/400]  Loss_D: -2.7297 Loss_G: -0.7525, Wasserstein_dist:3.5473, vae_loss_seen:371.4232 GZSL: seen=0.3264, unseen=0.3132, h=0.3196 ZSL: unseen accuracy=0.4896
[4/400]  Loss_D: -2.7951 Loss_G: -0.8921, Wasserstein_dist:3.7478, vae_loss_seen:375.6254 GZSL: seen=0.3360, unseen=0.3424, h=0.3392 ZSL: unseen accuracy=0.5299
[5/400]  Loss_D: -2.3436 Loss_G: -0.6312, Wasserstein_dist:3.1819, vae_loss_seen:353.5670 GZSL: seen=0.3434, unseen=0.3687, h=0.3556 ZSL: unseen accuracy=0.5528
[6/400]  Loss_D: -2.8248 Loss_G: -1.0227, Wasserstein_dist:3.6861, vae_loss_seen:375.5558 GZSL: seen=0.3500, unseen=0.3750, h=0.3621 ZSL: unseen accuracy=0.5687
[7/400]  Loss_D: -2.4881 Loss_G: -1.0118, Wasserstein_dist:3.3189, vae_loss_seen:359.2678 GZSL: seen=0.3353, unseen=0.3958, h=0.3630 ZSL: unseen accuracy=0.5812
[8/400]  Loss_D: -2.6545 Loss_G: -0.9406, Wasserstein_dist:3.5695, vae_loss_seen:372.7846 GZSL: seen=0.3411, unseen=0.4243, h=0.3782 ZSL: unseen accuracy=0.5965
[9/400]  Loss_D: -2.6036 Loss_G: -1.0669, Wasserstein_dist:3.4990, vae_loss_seen:371.7299 GZSL: seen=0.3643, unseen=0.3889, h=0.3762 ZSL: unseen accuracy=0.5931
[10/400]  Loss_D: -2.6467 Loss_G: -0.9591, Wasserstein_dist:3.5863, vae_loss_seen:366.2025 GZSL: seen=0.3651, unseen=0.3812, h=0.3730 ZSL: unseen accuracy=0.6069
[11/400]  Loss_D: -2.5285 Loss_G: -1.0207, Wasserstein_dist:3.3763, vae_loss_seen:374.5049 GZSL: seen=0.3539, unseen=0.4042, h=0.3774 ZSL: unseen accuracy=0.6062
[12/400]  Loss_D: -2.7179 Loss_G: -0.9352, Wasserstein_dist:3.5214, vae_loss_seen:371.2149 GZSL: seen=0.3620, unseen=0.3840, h=0.3727 ZSL: unseen accuracy=0.6139
[13/400]  Loss_D: -2.3371 Loss_G: -1.0320, Wasserstein_dist:3.1760, vae_loss_seen:349.3203 GZSL: seen=0.3593, unseen=0.4118, h=0.3838 ZSL: unseen accuracy=0.6146
[14/400]  Loss_D: -2.6379 Loss_G: -1.2092, Wasserstein_dist:3.5180, vae_loss_seen:367.1692 GZSL: seen=0.3547, unseen=0.4056, h=0.3784 ZSL: unseen accuracy=0.6187
[15/400]  Loss_D: -2.6952 Loss_G: -1.3612, Wasserstein_dist:3.5081, vae_loss_seen:381.1881 GZSL: seen=0.3570, unseen=0.4056, h=0.3797 ZSL: unseen accuracy=0.6167
[16/400]  Loss_D: -2.4875 Loss_G: -1.2673, Wasserstein_dist:3.2524, vae_loss_seen:364.0595 GZSL: seen=0.3740, unseen=0.3917, h=0.3826 ZSL: unseen accuracy=0.6125
[17/400]  Loss_D: -2.5719 Loss_G: -1.2836, Wasserstein_dist:3.3574, vae_loss_seen:371.7169 GZSL: seen=0.3616, unseen=0.4187, h=0.3881 ZSL: unseen accuracy=0.6090
[18/400]  Loss_D: -2.5081 Loss_G: -1.0923, Wasserstein_dist:3.3769, vae_loss_seen:353.9318 GZSL: seen=0.3481, unseen=0.4278, h=0.3838 ZSL: unseen accuracy=0.6208
[19/400]  Loss_D: -2.5659 Loss_G: -1.1114, Wasserstein_dist:3.4684, vae_loss_seen:379.3604 GZSL: seen=0.3484, unseen=0.4299, h=0.3849 ZSL: unseen accuracy=0.6194
[20/400]  Loss_D: -2.5668 Loss_G: -1.2494, Wasserstein_dist:3.4375, vae_loss_seen:370.7071 GZSL: seen=0.3686, unseen=0.4132, h=0.3896 ZSL: unseen accuracy=0.6257
[21/400]  Loss_D: -2.7932 Loss_G: -1.4880, Wasserstein_dist:3.7916, vae_loss_seen:379.0111 GZSL: seen=0.3771, unseen=0.4125, h=0.3940 ZSL: unseen accuracy=0.6285
[22/400]  Loss_D: -2.3439 Loss_G: -1.3601, Wasserstein_dist:3.2709, vae_loss_seen:355.7763 GZSL: seen=0.3589, unseen=0.4194, h=0.3868 ZSL: unseen accuracy=0.6264
[23/400]  Loss_D: -2.4421 Loss_G: -1.0444, Wasserstein_dist:3.2405, vae_loss_seen:369.7965 GZSL: seen=0.3690, unseen=0.4167, h=0.3914 ZSL: unseen accuracy=0.6333
[24/400]  Loss_D: -2.2898 Loss_G: -1.1022, Wasserstein_dist:3.0754, vae_loss_seen:366.4196 GZSL: seen=0.3632, unseen=0.4104, h=0.3854 ZSL: unseen accuracy=0.6187
[25/400]  Loss_D: -2.2962 Loss_G: -1.1464, Wasserstein_dist:3.0851, vae_loss_seen:351.3171 GZSL: seen=0.3574, unseen=0.4611, h=0.4027 ZSL: unseen accuracy=0.6312
[26/400]  Loss_D: -2.4236 Loss_G: -1.0646, Wasserstein_dist:3.1829, vae_loss_seen:379.6654 GZSL: seen=0.3589, unseen=0.4278, h=0.3903 ZSL: unseen accuracy=0.6306
[27/400]  Loss_D: -2.5068 Loss_G: -1.4825, Wasserstein_dist:3.2707, vae_loss_seen:372.3996 GZSL: seen=0.3616, unseen=0.4333, h=0.3942 ZSL: unseen accuracy=0.6299
[28/400]  Loss_D: -2.4162 Loss_G: -1.3738, Wasserstein_dist:3.2364, vae_loss_seen:353.6771 GZSL: seen=0.3651, unseen=0.4250, h=0.3928 ZSL: unseen accuracy=0.6236
[29/400]  Loss_D: -2.3581 Loss_G: -1.1360, Wasserstein_dist:3.1520, vae_loss_seen:363.5559 GZSL: seen=0.3767, unseen=0.4083, h=0.3919 ZSL: unseen accuracy=0.6271
[30/400]  Loss_D: -2.3862 Loss_G: -1.4257, Wasserstein_dist:3.2034, vae_loss_seen:369.2337 GZSL: seen=0.3578, unseen=0.4451, h=0.3967 ZSL: unseen accuracy=0.6278
[31/400]  Loss_D: -2.5171 Loss_G: -1.7682, Wasserstein_dist:3.3746, vae_loss_seen:363.9818 GZSL: seen=0.3663, unseen=0.4333, h=0.3970 ZSL: unseen accuracy=0.6278
[32/400]  Loss_D: -2.2206 Loss_G: -1.6074, Wasserstein_dist:3.0860, vae_loss_seen:344.1654 GZSL: seen=0.3574, unseen=0.4625, h=0.4032 ZSL: unseen accuracy=0.6278
[33/400]  Loss_D: -2.2930 Loss_G: -1.4128, Wasserstein_dist:2.9576, vae_loss_seen:373.8840 GZSL: seen=0.3690, unseen=0.4257, h=0.3953 ZSL: unseen accuracy=0.6347
[34/400]  Loss_D: -2.1713 Loss_G: -1.3048, Wasserstein_dist:2.8535, vae_loss_seen:357.6200 GZSL: seen=0.3426, unseen=0.4639, h=0.3941 ZSL: unseen accuracy=0.6375
[35/400]  Loss_D: -2.0787 Loss_G: -1.1899, Wasserstein_dist:2.7504, vae_loss_seen:361.4403 GZSL: seen=0.3407, unseen=0.4729, h=0.3961 ZSL: unseen accuracy=0.6368
[36/400]  Loss_D: -2.3402 Loss_G: -1.4148, Wasserstein_dist:3.1670, vae_loss_seen:355.1393 GZSL: seen=0.3535, unseen=0.4500, h=0.3959 ZSL: unseen accuracy=0.6403
[37/400]  Loss_D: -2.2576 Loss_G: -1.4831, Wasserstein_dist:2.9695, vae_loss_seen:354.0532 GZSL: seen=0.3570, unseen=0.4354, h=0.3923 ZSL: unseen accuracy=0.6306
[38/400]  Loss_D: -2.2355 Loss_G: -1.4414, Wasserstein_dist:2.9631, vae_loss_seen:353.7268 GZSL: seen=0.3609, unseen=0.4444, h=0.3983 ZSL: unseen accuracy=0.6354
[39/400]  Loss_D: -2.2927 Loss_G: -1.5559, Wasserstein_dist:3.0289, vae_loss_seen:373.6858 GZSL: seen=0.3581, unseen=0.4556, h=0.4010 ZSL: unseen accuracy=0.6431
[40/400]  Loss_D: -2.2451 Loss_G: -1.4338, Wasserstein_dist:3.0004, vae_loss_seen:363.0316 GZSL: seen=0.3787, unseen=0.4354, h=0.4051 ZSL: unseen accuracy=0.6306
[41/400]  Loss_D: -2.3268 Loss_G: -1.4745, Wasserstein_dist:3.0983, vae_loss_seen:367.7727 GZSL: seen=0.3438, unseen=0.4785, h=0.4001 ZSL: unseen accuracy=0.6319
[42/400]  Loss_D: -2.2394 Loss_G: -1.5611, Wasserstein_dist:3.0167, vae_loss_seen:377.5444 GZSL: seen=0.3589, unseen=0.4437, h=0.3968 ZSL: unseen accuracy=0.6396
[43/400]  Loss_D: -2.4165 Loss_G: -1.7322, Wasserstein_dist:3.2988, vae_loss_seen:361.6637 GZSL: seen=0.3756, unseen=0.4306, h=0.4012 ZSL: unseen accuracy=0.6451
[44/400]  Loss_D: -2.1892 Loss_G: -1.6991, Wasserstein_dist:2.9014, vae_loss_seen:354.2031 GZSL: seen=0.3593, unseen=0.4549, h=0.4015 ZSL: unseen accuracy=0.6403
[45/400]  Loss_D: -2.0388 Loss_G: -1.3975, Wasserstein_dist:2.7522, vae_loss_seen:356.4137 GZSL: seen=0.3593, unseen=0.4389, h=0.3951 ZSL: unseen accuracy=0.6382
[46/400]  Loss_D: -2.2065 Loss_G: -1.6455, Wasserstein_dist:2.9633, vae_loss_seen:352.1898 GZSL: seen=0.3795, unseen=0.4062, h=0.3924 ZSL: unseen accuracy=0.6451
[47/400]  Loss_D: -2.0328 Loss_G: -1.5548, Wasserstein_dist:2.7584, vae_loss_seen:351.9260 GZSL: seen=0.3636, unseen=0.4465, h=0.4008 ZSL: unseen accuracy=0.6451
[48/400]  Loss_D: -2.2034 Loss_G: -1.5241, Wasserstein_dist:2.8929, vae_loss_seen:367.7722 GZSL: seen=0.3678, unseen=0.4444, h=0.4025 ZSL: unseen accuracy=0.6410
[49/400]  Loss_D: -2.1450 Loss_G: -1.6765, Wasserstein_dist:2.9069, vae_loss_seen:355.4606 GZSL: seen=0.3512, unseen=0.4785, h=0.4050 ZSL: unseen accuracy=0.6389
[50/400]  Loss_D: -2.0868 Loss_G: -1.6044, Wasserstein_dist:2.7509, vae_loss_seen:363.4844 GZSL: seen=0.3527, unseen=0.4819, h=0.4073 ZSL: unseen accuracy=0.6437
[51/400]  Loss_D: -2.0443 Loss_G: -1.6695, Wasserstein_dist:2.7542, vae_loss_seen:366.1978 GZSL: seen=0.3694, unseen=0.4521, h=0.4066 ZSL: unseen accuracy=0.6465
[52/400]  Loss_D: -2.0660 Loss_G: -1.4140, Wasserstein_dist:2.7363, vae_loss_seen:367.5025 GZSL: seen=0.3678, unseen=0.4465, h=0.4034 ZSL: unseen accuracy=0.6451
[53/400]  Loss_D: -1.9461 Loss_G: -1.4885, Wasserstein_dist:2.6377, vae_loss_seen:343.1012 GZSL: seen=0.3775, unseen=0.4375, h=0.4053 ZSL: unseen accuracy=0.6417
[54/400]  Loss_D: -2.2181 Loss_G: -1.7322, Wasserstein_dist:3.0008, vae_loss_seen:357.7894 GZSL: seen=0.3574, unseen=0.4694, h=0.4058 ZSL: unseen accuracy=0.6361
[55/400]  Loss_D: -2.2607 Loss_G: -1.6803, Wasserstein_dist:3.0292, vae_loss_seen:371.0450 GZSL: seen=0.3570, unseen=0.4764, h=0.4081 ZSL: unseen accuracy=0.6410
[56/400]  Loss_D: -2.1013 Loss_G: -1.5527, Wasserstein_dist:2.8508, vae_loss_seen:362.9798 GZSL: seen=0.3539, unseen=0.4694, h=0.4035 ZSL: unseen accuracy=0.6299
[57/400]  Loss_D: -2.2182 Loss_G: -1.5505, Wasserstein_dist:2.9229, vae_loss_seen:370.3371 GZSL: seen=0.3698, unseen=0.4507, h=0.4062 ZSL: unseen accuracy=0.6444
[58/400]  Loss_D: -2.1957 Loss_G: -1.6245, Wasserstein_dist:2.9102, vae_loss_seen:358.0568 GZSL: seen=0.3717, unseen=0.4618, h=0.4119 ZSL: unseen accuracy=0.6375
[59/400]  Loss_D: -2.1889 Loss_G: -1.7564, Wasserstein_dist:2.9379, vae_loss_seen:361.1924 GZSL: seen=0.3508, unseen=0.4667, h=0.4005 ZSL: unseen accuracy=0.6424
[60/400]  Loss_D: -1.9361 Loss_G: -1.6178, Wasserstein_dist:2.6359, vae_loss_seen:360.0554 GZSL: seen=0.3837, unseen=0.4250, h=0.4033 ZSL: unseen accuracy=0.6424
[61/400]  Loss_D: -2.1622 Loss_G: -1.7610, Wasserstein_dist:2.8666, vae_loss_seen:367.1272 GZSL: seen=0.3771, unseen=0.4410, h=0.4066 ZSL: unseen accuracy=0.6437
[62/400]  Loss_D: -1.9149 Loss_G: -1.6659, Wasserstein_dist:2.5460, vae_loss_seen:346.7394 GZSL: seen=0.3597, unseen=0.4653, h=0.4057 ZSL: unseen accuracy=0.6500
[63/400]  Loss_D: -1.9777 Loss_G: -1.7460, Wasserstein_dist:2.6926, vae_loss_seen:356.8268 GZSL: seen=0.3562, unseen=0.4743, h=0.4069 ZSL: unseen accuracy=0.6479
[64/400]  Loss_D: -2.1666 Loss_G: -1.5891, Wasserstein_dist:2.7984, vae_loss_seen:366.3828 GZSL: seen=0.3430, unseen=0.5042, h=0.4083 ZSL: unseen accuracy=0.6465
[65/400]  Loss_D: -1.9938 Loss_G: -1.7436, Wasserstein_dist:2.7354, vae_loss_seen:347.9684 GZSL: seen=0.3558, unseen=0.4583, h=0.4006 ZSL: unseen accuracy=0.6458
[66/400]  Loss_D: -1.9209 Loss_G: -1.6160, Wasserstein_dist:2.5781, vae_loss_seen:353.9460 GZSL: seen=0.3721, unseen=0.4542, h=0.4091 ZSL: unseen accuracy=0.6535
[67/400]  Loss_D: -1.9111 Loss_G: -1.7465, Wasserstein_dist:2.5497, vae_loss_seen:347.2687 GZSL: seen=0.3775, unseen=0.4528, h=0.4117 ZSL: unseen accuracy=0.6479
[68/400]  Loss_D: -1.9246 Loss_G: -1.6241, Wasserstein_dist:2.5873, vae_loss_seen:366.5031 GZSL: seen=0.3581, unseen=0.4667, h=0.4053 ZSL: unseen accuracy=0.6458
[69/400]  Loss_D: -1.9876 Loss_G: -1.7009, Wasserstein_dist:2.6466, vae_loss_seen:350.9828 GZSL: seen=0.3872, unseen=0.4347, h=0.4096 ZSL: unseen accuracy=0.6535
[70/400]  Loss_D: -2.1305 Loss_G: -1.7185, Wasserstein_dist:2.8350, vae_loss_seen:365.4921 GZSL: seen=0.3787, unseen=0.4535, h=0.4127 ZSL: unseen accuracy=0.6354
[71/400]  Loss_D: -1.9426 Loss_G: -1.9005, Wasserstein_dist:2.5767, vae_loss_seen:358.0359 GZSL: seen=0.3616, unseen=0.4597, h=0.4048 ZSL: unseen accuracy=0.6472
[72/400]  Loss_D: -2.1395 Loss_G: -1.9575, Wasserstein_dist:2.9152, vae_loss_seen:376.3319 GZSL: seen=0.3504, unseen=0.4917, h=0.4092 ZSL: unseen accuracy=0.6472
[73/400]  Loss_D: -2.0052 Loss_G: -1.6542, Wasserstein_dist:2.6179, vae_loss_seen:372.2364 GZSL: seen=0.3593, unseen=0.4694, h=0.4071 ZSL: unseen accuracy=0.6431
[74/400]  Loss_D: -1.9162 Loss_G: -1.7323, Wasserstein_dist:2.5165, vae_loss_seen:355.0786 GZSL: seen=0.3589, unseen=0.4500, h=0.3993 ZSL: unseen accuracy=0.6396
[75/400]  Loss_D: -1.9178 Loss_G: -2.0815, Wasserstein_dist:2.5836, vae_loss_seen:367.1447 GZSL: seen=0.3465, unseen=0.4826, h=0.4034 ZSL: unseen accuracy=0.6312
[76/400]  Loss_D: -2.0032 Loss_G: -2.0120, Wasserstein_dist:2.6575, vae_loss_seen:366.2827 GZSL: seen=0.3624, unseen=0.4535, h=0.4029 ZSL: unseen accuracy=0.6382
[77/400]  Loss_D: -1.9121 Loss_G: -1.7909, Wasserstein_dist:2.5733, vae_loss_seen:354.1126 GZSL: seen=0.3795, unseen=0.4312, h=0.4037 ZSL: unseen accuracy=0.6444
[78/400]  Loss_D: -2.0576 Loss_G: -1.8725, Wasserstein_dist:2.7751, vae_loss_seen:370.8928 GZSL: seen=0.3465, unseen=0.5097, h=0.4126 ZSL: unseen accuracy=0.6424
[79/400]  Loss_D: -1.9216 Loss_G: -1.8168, Wasserstein_dist:2.6165, vae_loss_seen:356.8799 GZSL: seen=0.3504, unseen=0.4910, h=0.4089 ZSL: unseen accuracy=0.6451
[80/400]  Loss_D: -2.0755 Loss_G: -1.8478, Wasserstein_dist:2.8199, vae_loss_seen:364.9883 GZSL: seen=0.3694, unseen=0.4458, h=0.4040 ZSL: unseen accuracy=0.6472
[81/400]  Loss_D: -1.8890 Loss_G: -1.9310, Wasserstein_dist:2.5669, vae_loss_seen:354.8651 GZSL: seen=0.3744, unseen=0.4535, h=0.4102 ZSL: unseen accuracy=0.6451
[82/400]  Loss_D: -2.0506 Loss_G: -1.7552, Wasserstein_dist:2.7712, vae_loss_seen:357.5232 GZSL: seen=0.3829, unseen=0.4340, h=0.4069 ZSL: unseen accuracy=0.6437
[83/400]  Loss_D: -2.1732 Loss_G: -2.0676, Wasserstein_dist:2.9490, vae_loss_seen:359.3818 GZSL: seen=0.3624, unseen=0.4528, h=0.4026 ZSL: unseen accuracy=0.6417
[84/400]  Loss_D: -1.9586 Loss_G: -1.7264, Wasserstein_dist:2.5746, vae_loss_seen:356.4268 GZSL: seen=0.3981, unseen=0.4187, h=0.4081 ZSL: unseen accuracy=0.6507
[85/400]  Loss_D: -1.8851 Loss_G: -1.7804, Wasserstein_dist:2.6006, vae_loss_seen:333.9715 GZSL: seen=0.3725, unseen=0.4389, h=0.4030 ZSL: unseen accuracy=0.6389
[86/400]  Loss_D: -1.8539 Loss_G: -1.8869, Wasserstein_dist:2.4838, vae_loss_seen:351.6620 GZSL: seen=0.3767, unseen=0.4465, h=0.4087 ZSL: unseen accuracy=0.6472
[87/400]  Loss_D: -1.9650 Loss_G: -2.1050, Wasserstein_dist:2.6404, vae_loss_seen:368.1062 GZSL: seen=0.3512, unseen=0.4826, h=0.4065 ZSL: unseen accuracy=0.6431
[88/400]  Loss_D: -1.8943 Loss_G: -2.0473, Wasserstein_dist:2.6921, vae_loss_seen:366.6489 GZSL: seen=0.3729, unseen=0.4514, h=0.4084 ZSL: unseen accuracy=0.6403
[89/400]  Loss_D: -1.9684 Loss_G: -2.0119, Wasserstein_dist:2.7050, vae_loss_seen:349.6238 GZSL: seen=0.3535, unseen=0.4847, h=0.4088 ZSL: unseen accuracy=0.6458
[90/400]  Loss_D: -2.1240 Loss_G: -1.9093, Wasserstein_dist:2.8789, vae_loss_seen:355.8641 GZSL: seen=0.3884, unseen=0.4319, h=0.4090 ZSL: unseen accuracy=0.6444
[91/400]  Loss_D: -2.0806 Loss_G: -1.9924, Wasserstein_dist:2.8483, vae_loss_seen:359.1562 GZSL: seen=0.3791, unseen=0.4486, h=0.4109 ZSL: unseen accuracy=0.6375
[92/400]  Loss_D: -1.8628 Loss_G: -1.7771, Wasserstein_dist:2.4190, vae_loss_seen:364.6095 GZSL: seen=0.3705, unseen=0.4535, h=0.4078 ZSL: unseen accuracy=0.6403
[93/400]  Loss_D: -1.7166 Loss_G: -1.7181, Wasserstein_dist:2.2422, vae_loss_seen:337.1534 GZSL: seen=0.3760, unseen=0.4500, h=0.4097 ZSL: unseen accuracy=0.6479
[94/400]  Loss_D: -2.0903 Loss_G: -2.1972, Wasserstein_dist:2.8895, vae_loss_seen:362.7718 GZSL: seen=0.3733, unseen=0.4389, h=0.4034 ZSL: unseen accuracy=0.6486
[95/400]  Loss_D: -1.9117 Loss_G: -1.9249, Wasserstein_dist:2.5528, vae_loss_seen:360.2943 GZSL: seen=0.3752, unseen=0.4556, h=0.4115 ZSL: unseen accuracy=0.6417
[96/400]  Loss_D: -1.7674 Loss_G: -1.8919, Wasserstein_dist:2.4806, vae_loss_seen:332.4380 GZSL: seen=0.3713, unseen=0.4424, h=0.4037 ZSL: unseen accuracy=0.6465
[97/400]  Loss_D: -2.0355 Loss_G: -2.0266, Wasserstein_dist:2.7256, vae_loss_seen:373.2527 GZSL: seen=0.3814, unseen=0.4542, h=0.4146 ZSL: unseen accuracy=0.6424
[98/400]  Loss_D: -1.8096 Loss_G: -1.9509, Wasserstein_dist:2.4497, vae_loss_seen:357.1877 GZSL: seen=0.3643, unseen=0.4792, h=0.4139 ZSL: unseen accuracy=0.6403
[99/400]  Loss_D: -1.7615 Loss_G: -1.9470, Wasserstein_dist:2.4722, vae_loss_seen:341.8005 GZSL: seen=0.3864, unseen=0.4375, h=0.4104 ZSL: unseen accuracy=0.6458
[100/400]  Loss_D: -1.7801 Loss_G: -1.7276, Wasserstein_dist:2.3186, vae_loss_seen:352.1733 GZSL: seen=0.3713, unseen=0.4528, h=0.4080 ZSL: unseen accuracy=0.6437
[101/400]  Loss_D: -1.7747 Loss_G: -2.2377, Wasserstein_dist:2.5495, vae_loss_seen:343.7330 GZSL: seen=0.3667, unseen=0.4569, h=0.4069 ZSL: unseen accuracy=0.6410
[102/400]  Loss_D: -2.0173 Loss_G: -1.9864, Wasserstein_dist:2.6530, vae_loss_seen:362.5985 GZSL: seen=0.3756, unseen=0.4562, h=0.4120 ZSL: unseen accuracy=0.6500
[103/400]  Loss_D: -1.8118 Loss_G: -1.8392, Wasserstein_dist:2.5113, vae_loss_seen:340.0723 GZSL: seen=0.3946, unseen=0.4222, h=0.4079 ZSL: unseen accuracy=0.6486
[104/400]  Loss_D: -1.8966 Loss_G: -1.8645, Wasserstein_dist:2.5365, vae_loss_seen:365.6820 GZSL: seen=0.3597, unseen=0.4750, h=0.4094 ZSL: unseen accuracy=0.6465
[105/400]  Loss_D: -1.8526 Loss_G: -1.8523, Wasserstein_dist:2.4540, vae_loss_seen:363.6879 GZSL: seen=0.3438, unseen=0.4910, h=0.4044 ZSL: unseen accuracy=0.6417
[106/400]  Loss_D: -1.7794 Loss_G: -2.1559, Wasserstein_dist:2.4868, vae_loss_seen:349.2077 GZSL: seen=0.3930, unseen=0.4250, h=0.4084 ZSL: unseen accuracy=0.6375
[107/400]  Loss_D: -1.8220 Loss_G: -2.2437, Wasserstein_dist:2.5304, vae_loss_seen:357.7992 GZSL: seen=0.3756, unseen=0.4451, h=0.4074 ZSL: unseen accuracy=0.6507
[108/400]  Loss_D: -1.8256 Loss_G: -2.0681, Wasserstein_dist:2.4997, vae_loss_seen:355.7100 GZSL: seen=0.3760, unseen=0.4500, h=0.4097 ZSL: unseen accuracy=0.6403
[109/400]  Loss_D: -1.7012 Loss_G: -1.5579, Wasserstein_dist:2.1614, vae_loss_seen:353.3729 GZSL: seen=0.3791, unseen=0.4431, h=0.4086 ZSL: unseen accuracy=0.6382
[110/400]  Loss_D: -1.8411 Loss_G: -1.8723, Wasserstein_dist:2.3913, vae_loss_seen:358.0205 GZSL: seen=0.3748, unseen=0.4576, h=0.4121 ZSL: unseen accuracy=0.6528
[111/400]  Loss_D: -1.8619 Loss_G: -1.9102, Wasserstein_dist:2.3952, vae_loss_seen:354.3260 GZSL: seen=0.3919, unseen=0.4292, h=0.4097 ZSL: unseen accuracy=0.6472
