HYPER-PARAMETERS
[389/500]  Loss_D: -11.4405 Loss_G: -2.9793, Wasserstein_dist:15.5313, vae_loss_seen:374.9871 GZSL: seen=0.7703, unseen=0.4884, h=0.5978 ZSL: unseen accuracy=0.5059
[390/500]  Loss_D: -12.8331 Loss_G: -3.0852, Wasserstein_dist:16.4350, vae_loss_seen:357.0810 GZSL: seen=0.8179, unseen=0.4802, h=0.6052 ZSL: unseen accuracy=0.5087
[391/500]  Loss_D: -13.2584 Loss_G: -3.0752, Wasserstein_dist:17.7691, vae_loss_seen:388.8323 GZSL: seen=0.8049, unseen=0.4699, h=0.5934 ZSL: unseen accuracy=0.5047
[392/500]  Loss_D: -12.2423 Loss_G: -3.0520, Wasserstein_dist:15.4900, vae_loss_seen:370.0347 GZSL: seen=0.7557, unseen=0.4881, h=0.5931 ZSL: unseen accuracy=0.5215
[393/500]  Loss_D: -10.0000 Loss_G: -3.2172, Wasserstein_dist:14.4737, vae_loss_seen:350.6436 GZSL: seen=0.7926, unseen=0.4779, h=0.5962 ZSL: unseen accuracy=0.5103
[394/500]  Loss_D: -11.5240 Loss_G: -3.3623, Wasserstein_dist:15.4687, vae_loss_seen:362.4221 GZSL: seen=0.8151, unseen=0.4735, h=0.5990 ZSL: unseen accuracy=0.5087
[395/500]  Loss_D: -12.9516 Loss_G: -3.0378, Wasserstein_dist:16.9320, vae_loss_seen:363.6267 GZSL: seen=0.8064, unseen=0.4754, h=0.5982 ZSL: unseen accuracy=0.5042
[396/500]  Loss_D: -11.2884 Loss_G: -3.5693, Wasserstein_dist:14.8907, vae_loss_seen:344.1265 GZSL: seen=0.8317, unseen=0.4498, h=0.5838 ZSL: unseen accuracy=0.5001
[397/500]  Loss_D: -12.6991 Loss_G: -3.0081, Wasserstein_dist:16.8504, vae_loss_seen:379.1218 GZSL: seen=0.7911, unseen=0.4742, h=0.5930 ZSL: unseen accuracy=0.4963
[398/500]  Loss_D: -15.2710 Loss_G: -3.4636, Wasserstein_dist:19.3229, vae_loss_seen:380.9427 GZSL: seen=0.8080, unseen=0.4684, h=0.5930 ZSL: unseen accuracy=0.5087
[399/500]  Loss_D: -10.0918 Loss_G: -3.4642, Wasserstein_dist:14.3982, vae_loss_seen:353.8262 GZSL: seen=0.8115, unseen=0.4737, h=0.5982 ZSL: unseen accuracy=0.5135
[400/500]  Loss_D: -11.8455 Loss_G: -3.1442, Wasserstein_dist:15.7760, vae_loss_seen:381.5008 GZSL: seen=0.7849, unseen=0.4785, h=0.5946 ZSL: unseen accuracy=0.5119
[401/500]  Loss_D: -11.6334 Loss_G: -2.9661, Wasserstein_dist:15.1931, vae_loss_seen:349.7721 GZSL: seen=0.7892, unseen=0.4671, h=0.5869 ZSL: unseen accuracy=0.5130
[402/500]  Loss_D: -14.2853 Loss_G: -3.1455, Wasserstein_dist:18.3897, vae_loss_seen:367.3755 GZSL: seen=0.8053, unseen=0.4735, h=0.5963 ZSL: unseen accuracy=0.5077
[403/500]  Loss_D: -13.4778 Loss_G: -3.3264, Wasserstein_dist:16.9389, vae_loss_seen:374.3495 GZSL: seen=0.8290, unseen=0.4634, h=0.5945 ZSL: unseen accuracy=0.5003
[404/500]  Loss_D: -10.5707 Loss_G: -2.8582, Wasserstein_dist:14.0426, vae_loss_seen:357.5585 GZSL: seen=0.7929, unseen=0.4777, h=0.5962 ZSL: unseen accuracy=0.5091
[405/500]  Loss_D: -11.5217 Loss_G: -3.2446, Wasserstein_dist:15.4942, vae_loss_seen:343.6292 GZSL: seen=0.8296, unseen=0.4605, h=0.5922 ZSL: unseen accuracy=0.5088
[406/500]  Loss_D: -13.0382 Loss_G: -3.1607, Wasserstein_dist:16.3827, vae_loss_seen:374.7522 GZSL: seen=0.7886, unseen=0.4809, h=0.5975 ZSL: unseen accuracy=0.5067
[407/500]  Loss_D: -11.4513 Loss_G: -3.0434, Wasserstein_dist:15.3164, vae_loss_seen:332.2167 GZSL: seen=0.8332, unseen=0.4667, h=0.5983 ZSL: unseen accuracy=0.5068
[408/500]  Loss_D: -8.9411 Loss_G: -3.3449, Wasserstein_dist:13.5878, vae_loss_seen:359.7783 GZSL: seen=0.7893, unseen=0.4675, h=0.5873 ZSL: unseen accuracy=0.5110
[409/500]  Loss_D: -10.5728 Loss_G: -3.4857, Wasserstein_dist:13.5338, vae_loss_seen:338.4973 GZSL: seen=0.7512, unseen=0.4865, h=0.5906 ZSL: unseen accuracy=0.5087
[410/500]  Loss_D: -11.9432 Loss_G: -2.9065, Wasserstein_dist:15.5806, vae_loss_seen:359.3694 GZSL: seen=0.8078, unseen=0.4661, h=0.5911 ZSL: unseen accuracy=0.5031
[411/500]  Loss_D: -10.5816 Loss_G: -3.4063, Wasserstein_dist:14.8971, vae_loss_seen:365.9344 GZSL: seen=0.7874, unseen=0.4662, h=0.5857 ZSL: unseen accuracy=0.5003
[412/500]  Loss_D: -12.6297 Loss_G: -3.5510, Wasserstein_dist:16.7431, vae_loss_seen:353.6371 GZSL: seen=0.7945, unseen=0.4815, h=0.5996 ZSL: unseen accuracy=0.5123
[413/500]  Loss_D: -13.1934 Loss_G: -2.9468, Wasserstein_dist:17.2222, vae_loss_seen:376.9088 GZSL: seen=0.7942, unseen=0.4570, h=0.5802 ZSL: unseen accuracy=0.4995
[414/500]  Loss_D: -9.4426 Loss_G: -3.2997, Wasserstein_dist:13.3192, vae_loss_seen:365.0559 GZSL: seen=0.7835, unseen=0.4709, h=0.5882 ZSL: unseen accuracy=0.5016
[415/500]  Loss_D: -13.5688 Loss_G: -3.3067, Wasserstein_dist:17.2273, vae_loss_seen:364.4586 GZSL: seen=0.7895, unseen=0.4641, h=0.5845 ZSL: unseen accuracy=0.4890
[416/500]  Loss_D: -11.0616 Loss_G: -3.3934, Wasserstein_dist:14.6073, vae_loss_seen:347.2378 GZSL: seen=0.8133, unseen=0.4529, h=0.5818 ZSL: unseen accuracy=0.4955
[417/500]  Loss_D: -13.1886 Loss_G: -3.4304, Wasserstein_dist:17.2634, vae_loss_seen:370.4008 GZSL: seen=0.8282, unseen=0.4530, h=0.5857 ZSL: unseen accuracy=0.4885
[418/500]  Loss_D: -11.6179 Loss_G: -3.8196, Wasserstein_dist:14.7822, vae_loss_seen:350.9332 GZSL: seen=0.8264, unseen=0.4640, h=0.5943 ZSL: unseen accuracy=0.5053
[419/500]  Loss_D: -11.6324 Loss_G: -3.4336, Wasserstein_dist:15.2325, vae_loss_seen:373.0059 GZSL: seen=0.8128, unseen=0.4652, h=0.5917 ZSL: unseen accuracy=0.5115
[420/500]  Loss_D: -14.2068 Loss_G: -3.4941, Wasserstein_dist:18.1607, vae_loss_seen:363.1485 GZSL: seen=0.7914, unseen=0.4735, h=0.5925 ZSL: unseen accuracy=0.5087
[421/500]  Loss_D: -12.5680 Loss_G: -3.1765, Wasserstein_dist:16.3049, vae_loss_seen:355.9962 GZSL: seen=0.8130, unseen=0.4680, h=0.5941 ZSL: unseen accuracy=0.5014
[422/500]  Loss_D: -12.0270 Loss_G: -3.3627, Wasserstein_dist:16.5044, vae_loss_seen:360.0254 GZSL: seen=0.7954, unseen=0.4648, h=0.5867 ZSL: unseen accuracy=0.5015
[423/500]  Loss_D: -11.5008 Loss_G: -3.2764, Wasserstein_dist:15.6625, vae_loss_seen:365.9147 GZSL: seen=0.7877, unseen=0.4710, h=0.5895 ZSL: unseen accuracy=0.5015
[424/500]  Loss_D: -13.6619 Loss_G: -3.1079, Wasserstein_dist:17.5499, vae_loss_seen:376.8627 GZSL: seen=0.7597, unseen=0.4736, h=0.5835 ZSL: unseen accuracy=0.4924
[425/500]  Loss_D: -10.6547 Loss_G: -3.0555, Wasserstein_dist:14.5810, vae_loss_seen:366.2624 GZSL: seen=0.8071, unseen=0.4667, h=0.5914 ZSL: unseen accuracy=0.4973
[426/500]  Loss_D: -11.8418 Loss_G: -3.0473, Wasserstein_dist:15.6677, vae_loss_seen:352.5057 GZSL: seen=0.8075, unseen=0.4647, h=0.5899 ZSL: unseen accuracy=0.5019
[427/500]  Loss_D: -12.8055 Loss_G: -2.8990, Wasserstein_dist:16.9328, vae_loss_seen:374.3193 GZSL: seen=0.7920, unseen=0.4816, h=0.5990 ZSL: unseen accuracy=0.5194
[428/500]  Loss_D: -12.9717 Loss_G: -3.6167, Wasserstein_dist:16.8982, vae_loss_seen:363.1169 GZSL: seen=0.8079, unseen=0.4724, h=0.5962 ZSL: unseen accuracy=0.5029
[429/500]  Loss_D: -10.9715 Loss_G: -3.6176, Wasserstein_dist:14.7522, vae_loss_seen:348.0258 GZSL: seen=0.8166, unseen=0.4702, h=0.5968 ZSL: unseen accuracy=0.4980
[430/500]  Loss_D: -10.0206 Loss_G: -3.4868, Wasserstein_dist:13.8438, vae_loss_seen:348.1628 GZSL: seen=0.7879, unseen=0.4758, h=0.5933 ZSL: unseen accuracy=0.5217
[431/500]  Loss_D: -11.3455 Loss_G: -2.8856, Wasserstein_dist:14.8925, vae_loss_seen:358.8818 GZSL: seen=0.8116, unseen=0.4642, h=0.5906 ZSL: unseen accuracy=0.5021
[432/500]  Loss_D: -12.5819 Loss_G: -2.7148, Wasserstein_dist:16.6306, vae_loss_seen:373.9563 GZSL: seen=0.8304, unseen=0.4665, h=0.5974 ZSL: unseen accuracy=0.5059
[433/500]  Loss_D: -10.3571 Loss_G: -2.8346, Wasserstein_dist:13.7684, vae_loss_seen:351.7439 GZSL: seen=0.7798, unseen=0.4728, h=0.5887 ZSL: unseen accuracy=0.4971
[434/500]  Loss_D: -10.4625 Loss_G: -2.9875, Wasserstein_dist:13.9218, vae_loss_seen:347.5012 GZSL: seen=0.8088, unseen=0.4636, h=0.5894 ZSL: unseen accuracy=0.5081
[435/500]  Loss_D: -9.9398 Loss_G: -2.8199, Wasserstein_dist:14.3213, vae_loss_seen:359.6062 GZSL: seen=0.7635, unseen=0.4699, h=0.5817 ZSL: unseen accuracy=0.5025
[436/500]  Loss_D: -9.3753 Loss_G: -2.7099, Wasserstein_dist:13.4283, vae_loss_seen:368.4506 GZSL: seen=0.7879, unseen=0.4680, h=0.5872 ZSL: unseen accuracy=0.5025
[437/500]  Loss_D: -8.9241 Loss_G: -2.7862, Wasserstein_dist:13.2504, vae_loss_seen:358.1355 GZSL: seen=0.8124, unseen=0.4666, h=0.5928 ZSL: unseen accuracy=0.5076
[438/500]  Loss_D: -11.0501 Loss_G: -2.9045, Wasserstein_dist:14.9571, vae_loss_seen:358.2300 GZSL: seen=0.8145, unseen=0.4612, h=0.5889 ZSL: unseen accuracy=0.4997
[439/500]  Loss_D: -12.1852 Loss_G: -3.3500, Wasserstein_dist:16.5254, vae_loss_seen:388.2782 GZSL: seen=0.8441, unseen=0.4534, h=0.5900 ZSL: unseen accuracy=0.5014
[440/500]  Loss_D: -12.5163 Loss_G: -3.1914, Wasserstein_dist:16.8024, vae_loss_seen:354.0805 GZSL: seen=0.7519, unseen=0.4823, h=0.5876 ZSL: unseen accuracy=0.5169
[441/500]  Loss_D: -11.4639 Loss_G: -3.1584, Wasserstein_dist:14.9151, vae_loss_seen:340.5295 GZSL: seen=0.8492, unseen=0.4448, h=0.5838 ZSL: unseen accuracy=0.5042
[442/500]  Loss_D: -14.0862 Loss_G: -3.1625, Wasserstein_dist:17.7973, vae_loss_seen:370.2724 GZSL: seen=0.7541, unseen=0.4714, h=0.5801 ZSL: unseen accuracy=0.5009
[443/500]  Loss_D: -12.1544 Loss_G: -2.7773, Wasserstein_dist:15.9796, vae_loss_seen:370.8943 GZSL: seen=0.8133, unseen=0.4713, h=0.5968 ZSL: unseen accuracy=0.4977
[444/500]  Loss_D: -11.5295 Loss_G: -3.0860, Wasserstein_dist:16.5912, vae_loss_seen:363.4199 GZSL: seen=0.8000, unseen=0.4688, h=0.5911 ZSL: unseen accuracy=0.4975
[445/500]  Loss_D: -12.0676 Loss_G: -3.2117, Wasserstein_dist:15.8017, vae_loss_seen:383.6306 GZSL: seen=0.7586, unseen=0.4756, h=0.5847 ZSL: unseen accuracy=0.5097
[446/500]  Loss_D: -11.4245 Loss_G: -3.5400, Wasserstein_dist:14.6264, vae_loss_seen:345.6281 GZSL: seen=0.7912, unseen=0.4740, h=0.5929 ZSL: unseen accuracy=0.5014
[447/500]  Loss_D: -14.3153 Loss_G: -2.9150, Wasserstein_dist:17.6956, vae_loss_seen:369.9886 GZSL: seen=0.8142, unseen=0.4589, h=0.5870 ZSL: unseen accuracy=0.4938
[448/500]  Loss_D: -10.9345 Loss_G: -3.0299, Wasserstein_dist:14.1386, vae_loss_seen:346.1140 GZSL: seen=0.7917, unseen=0.4719, h=0.5913 ZSL: unseen accuracy=0.5044
[449/500]  Loss_D: -11.0355 Loss_G: -3.1393, Wasserstein_dist:14.7018, vae_loss_seen:352.6599 GZSL: seen=0.8141, unseen=0.4683, h=0.5946 ZSL: unseen accuracy=0.5097
[450/500]  Loss_D: -9.6125 Loss_G: -2.9178, Wasserstein_dist:13.9179, vae_loss_seen:346.2948 GZSL: seen=0.7612, unseen=0.4850, h=0.5925 ZSL: unseen accuracy=0.5083
[451/500]  Loss_D: -10.8876 Loss_G: -3.2487, Wasserstein_dist:14.9884, vae_loss_seen:362.0367 GZSL: seen=0.7572, unseen=0.4736, h=0.5827 ZSL: unseen accuracy=0.5096
[452/500]  Loss_D: -12.9094 Loss_G: -2.9793, Wasserstein_dist:16.7303, vae_loss_seen:365.7570 GZSL: seen=0.7919, unseen=0.4628, h=0.5842 ZSL: unseen accuracy=0.4882
[453/500]  Loss_D: -13.2076 Loss_G: -2.7152, Wasserstein_dist:16.6934, vae_loss_seen:359.5116 GZSL: seen=0.8407, unseen=0.4550, h=0.5904 ZSL: unseen accuracy=0.4920
[454/500]  Loss_D: -11.6572 Loss_G: -3.2010, Wasserstein_dist:15.2118, vae_loss_seen:351.1728 GZSL: seen=0.8103, unseen=0.4539, h=0.5818 ZSL: unseen accuracy=0.4976
[455/500]  Loss_D: -9.5518 Loss_G: -2.8450, Wasserstein_dist:14.0996, vae_loss_seen:351.9369 GZSL: seen=0.8099, unseen=0.4521, h=0.5803 ZSL: unseen accuracy=0.4919
[456/500]  Loss_D: -11.7441 Loss_G: -3.1927, Wasserstein_dist:15.5684, vae_loss_seen:361.9711 GZSL: seen=0.7887, unseen=0.4706, h=0.5895 ZSL: unseen accuracy=0.4955
[457/500]  Loss_D: -11.4467 Loss_G: -2.9961, Wasserstein_dist:14.9411, vae_loss_seen:346.6555 GZSL: seen=0.7871, unseen=0.4730, h=0.5909 ZSL: unseen accuracy=0.4942
[458/500]  Loss_D: -7.5729 Loss_G: -2.9533, Wasserstein_dist:11.4418, vae_loss_seen:353.9940 GZSL: seen=0.7879, unseen=0.4678, h=0.5870 ZSL: unseen accuracy=0.5045
[459/500]  Loss_D: -12.7624 Loss_G: -2.6302, Wasserstein_dist:16.4477, vae_loss_seen:359.5755 GZSL: seen=0.8228, unseen=0.4703, h=0.5985 ZSL: unseen accuracy=0.5027
[460/500]  Loss_D: -10.5019 Loss_G: -3.2040, Wasserstein_dist:14.9701, vae_loss_seen:361.0515 GZSL: seen=0.7909, unseen=0.4560, h=0.5785 ZSL: unseen accuracy=0.4903
[461/500]  Loss_D: -11.2532 Loss_G: -3.7415, Wasserstein_dist:15.2188, vae_loss_seen:366.7357 GZSL: seen=0.8051, unseen=0.4678, h=0.5918 ZSL: unseen accuracy=0.4941
[462/500]  Loss_D: -12.8297 Loss_G: -2.7014, Wasserstein_dist:16.3291, vae_loss_seen:358.1790 GZSL: seen=0.7985, unseen=0.4688, h=0.5907 ZSL: unseen accuracy=0.5007
[463/500]  Loss_D: -11.7013 Loss_G: -3.0653, Wasserstein_dist:15.4930, vae_loss_seen:366.7405 GZSL: seen=0.8178, unseen=0.4545, h=0.5843 ZSL: unseen accuracy=0.4988
[464/500]  Loss_D: -12.2653 Loss_G: -3.3661, Wasserstein_dist:15.7039, vae_loss_seen:366.3227 GZSL: seen=0.8121, unseen=0.4535, h=0.5820 ZSL: unseen accuracy=0.4893
[465/500]  Loss_D: -10.8176 Loss_G: -3.0814, Wasserstein_dist:14.4621, vae_loss_seen:368.1106 GZSL: seen=0.8114, unseen=0.4500, h=0.5789 ZSL: unseen accuracy=0.4794
[466/500]  Loss_D: -12.7469 Loss_G: -2.7671, Wasserstein_dist:16.0640, vae_loss_seen:365.0930 GZSL: seen=0.7881, unseen=0.4651, h=0.5850 ZSL: unseen accuracy=0.4925
[467/500]  Loss_D: -10.9042 Loss_G: -2.9329, Wasserstein_dist:14.9383, vae_loss_seen:361.9318 GZSL: seen=0.8144, unseen=0.4595, h=0.5875 ZSL: unseen accuracy=0.4858
[468/500]  Loss_D: -14.0255 Loss_G: -2.8726, Wasserstein_dist:17.3961, vae_loss_seen:379.5732 GZSL: seen=0.8178, unseen=0.4636, h=0.5918 ZSL: unseen accuracy=0.4959
[469/500]  Loss_D: -12.5033 Loss_G: -3.0987, Wasserstein_dist:16.0041, vae_loss_seen:351.6327 GZSL: seen=0.7928, unseen=0.4738, h=0.5931 ZSL: unseen accuracy=0.4906
[470/500]  Loss_D: -8.8472 Loss_G: -3.1624, Wasserstein_dist:12.9374, vae_loss_seen:346.9503 GZSL: seen=0.7978, unseen=0.4714, h=0.5926 ZSL: unseen accuracy=0.4965
[471/500]  Loss_D: -12.8047 Loss_G: -2.9730, Wasserstein_dist:16.6634, vae_loss_seen:363.5030 GZSL: seen=0.7531, unseen=0.4754, h=0.5829 ZSL: unseen accuracy=0.5030
[472/500]  Loss_D: -11.7443 Loss_G: -2.8940, Wasserstein_dist:16.0330, vae_loss_seen:372.8585 GZSL: seen=0.8158, unseen=0.4614, h=0.5895 ZSL: unseen accuracy=0.4944
[473/500]  Loss_D: -9.3785 Loss_G: -2.8384, Wasserstein_dist:13.6603, vae_loss_seen:353.1712 GZSL: seen=0.8274, unseen=0.4534, h=0.5858 ZSL: unseen accuracy=0.4885
[474/500]  Loss_D: -11.4820 Loss_G: -3.0027, Wasserstein_dist:14.5594, vae_loss_seen:361.2721 GZSL: seen=0.8006, unseen=0.4688, h=0.5913 ZSL: unseen accuracy=0.4920
[475/500]  Loss_D: -11.1739 Loss_G: -2.7184, Wasserstein_dist:14.4813, vae_loss_seen:359.5294 GZSL: seen=0.8208, unseen=0.4575, h=0.5875 ZSL: unseen accuracy=0.4934
[476/500]  Loss_D: -12.6301 Loss_G: -3.2407, Wasserstein_dist:17.2655, vae_loss_seen:355.4744 GZSL: seen=0.7932, unseen=0.4642, h=0.5857 ZSL: unseen accuracy=0.4901
[477/500]  Loss_D: -14.0649 Loss_G: -3.0859, Wasserstein_dist:17.1185, vae_loss_seen:365.5806 GZSL: seen=0.8159, unseen=0.4501, h=0.5801 ZSL: unseen accuracy=0.4950
[478/500]  Loss_D: -10.9475 Loss_G: -3.0972, Wasserstein_dist:14.6990, vae_loss_seen:352.9880 GZSL: seen=0.7662, unseen=0.4691, h=0.5819 ZSL: unseen accuracy=0.5122
[479/500]  Loss_D: -12.4161 Loss_G: -2.9277, Wasserstein_dist:16.5367, vae_loss_seen:367.3633 GZSL: seen=0.7959, unseen=0.4601, h=0.5831 ZSL: unseen accuracy=0.4856
[480/500]  Loss_D: -10.1606 Loss_G: -2.5818, Wasserstein_dist:14.6952, vae_loss_seen:371.6622 GZSL: seen=0.7872, unseen=0.4624, h=0.5826 ZSL: unseen accuracy=0.4884
[481/500]  Loss_D: -12.4916 Loss_G: -2.7268, Wasserstein_dist:16.4309, vae_loss_seen:367.4514 GZSL: seen=0.8406, unseen=0.4459, h=0.5828 ZSL: unseen accuracy=0.4831
[482/500]  Loss_D: -11.4715 Loss_G: -3.2662, Wasserstein_dist:14.6792, vae_loss_seen:342.4702 GZSL: seen=0.7628, unseen=0.4730, h=0.5839 ZSL: unseen accuracy=0.4920
[483/500]  Loss_D: -11.9830 Loss_G: -2.7988, Wasserstein_dist:16.4126, vae_loss_seen:363.4706 GZSL: seen=0.8295, unseen=0.4456, h=0.5798 ZSL: unseen accuracy=0.4838
[484/500]  Loss_D: -13.6228 Loss_G: -2.6350, Wasserstein_dist:17.2382, vae_loss_seen:376.0751 GZSL: seen=0.8071, unseen=0.4576, h=0.5841 ZSL: unseen accuracy=0.4906
[485/500]  Loss_D: -10.2735 Loss_G: -2.6849, Wasserstein_dist:14.1293, vae_loss_seen:360.4187 GZSL: seen=0.8065, unseen=0.4586, h=0.5847 ZSL: unseen accuracy=0.4876
[486/500]  Loss_D: -11.0876 Loss_G: -2.8709, Wasserstein_dist:14.5550, vae_loss_seen:366.7691 GZSL: seen=0.8278, unseen=0.4473, h=0.5808 ZSL: unseen accuracy=0.4829
[487/500]  Loss_D: -11.5446 Loss_G: -2.8086, Wasserstein_dist:15.1544, vae_loss_seen:355.5656 GZSL: seen=0.8598, unseen=0.4323, h=0.5754 ZSL: unseen accuracy=0.4872
[488/500]  Loss_D: -11.1031 Loss_G: -3.2637, Wasserstein_dist:15.0123, vae_loss_seen:358.2906 GZSL: seen=0.7972, unseen=0.4492, h=0.5746 ZSL: unseen accuracy=0.4935
[489/500]  Loss_D: -11.2921 Loss_G: -2.7535, Wasserstein_dist:14.6157, vae_loss_seen:356.6063 GZSL: seen=0.8005, unseen=0.4668, h=0.5897 ZSL: unseen accuracy=0.4871
[490/500]  Loss_D: -12.1404 Loss_G: -2.6663, Wasserstein_dist:16.6920, vae_loss_seen:366.6663 GZSL: seen=0.8033, unseen=0.4700, h=0.5930 ZSL: unseen accuracy=0.4942
[491/500]  Loss_D: -11.1566 Loss_G: -2.6895, Wasserstein_dist:15.2672, vae_loss_seen:358.2979 GZSL: seen=0.7962, unseen=0.4614, h=0.5843 ZSL: unseen accuracy=0.4995
[492/500]  Loss_D: -12.7206 Loss_G: -3.0510, Wasserstein_dist:16.6965, vae_loss_seen:364.6630 GZSL: seen=0.8209, unseen=0.4510, h=0.5822 ZSL: unseen accuracy=0.4843
[493/500]  Loss_D: -10.5359 Loss_G: -3.2278, Wasserstein_dist:15.3236, vae_loss_seen:345.7535 GZSL: seen=0.7665, unseen=0.4727, h=0.5848 ZSL: unseen accuracy=0.4889
[494/500]  Loss_D: -13.1860 Loss_G: -2.2046, Wasserstein_dist:16.6978, vae_loss_seen:367.3261 GZSL: seen=0.8154, unseen=0.4468, h=0.5773 ZSL: unseen accuracy=0.4832
[495/500]  Loss_D: -13.4459 Loss_G: -2.7241, Wasserstein_dist:17.9904, vae_loss_seen:371.6031 GZSL: seen=0.8109, unseen=0.4673, h=0.5929 ZSL: unseen accuracy=0.4866
[496/500]  Loss_D: -11.1451 Loss_G: -2.7458, Wasserstein_dist:15.7356, vae_loss_seen:367.1365 GZSL: seen=0.7940, unseen=0.4614, h=0.5836 ZSL: unseen accuracy=0.5024
[497/500]  Loss_D: -12.8579 Loss_G: -2.6915, Wasserstein_dist:16.0207, vae_loss_seen:366.5386 GZSL: seen=0.7522, unseen=0.4753, h=0.5825 ZSL: unseen accuracy=0.4974
[498/500]  Loss_D: -11.7362 Loss_G: -2.8837, Wasserstein_dist:15.3117, vae_loss_seen:374.1602 GZSL: seen=0.7835, unseen=0.4619, h=0.5812 ZSL: unseen accuracy=0.4868
[499/500]  Loss_D: -11.0756 Loss_G: -2.5855, Wasserstein_dist:15.6515, vae_loss_seen:356.8084 GZSL: seen=0.7954, unseen=0.4645, h=0.5865 ZSL: unseen accuracy=0.4940
[500/500]  Loss_D: -12.8301 Loss_G: -3.0700, Wasserstein_dist:16.1184, vae_loss_seen:352.2746 GZSL: seen=0.8277, unseen=0.4444, h=0.5783 ZSL: unseen accuracy=0.4819
Best h-score = 0.6701 (obtained at iteration-78)
- BE SURE TO SELECT THE MODEL TRAINED FOR 78 ITERATIONS ON TEST SET AS FINAL MODEL.
HYPER-PARAMETERS
dataset                       :FLO
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :1200
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :1024
nz                            :1024
ngh                           :4096
ndh                           :4096
nepoch                        :500
critic_iter                   :5
lambda1                       :10.0
lr                            :0.0001
feed_lr                       :1e-05
dec_lr                        :0.0001
classifier_lr                 :0.001
beta1                         :0.5
cuda                          :True
encoded_noise                 :False
manualSeed                    :806
nclass_all                    :102
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :10
gammaG                        :10
latent_size                   :1024
conditional                   :True
a1                            :0.5
a2                            :0.5
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :20
n_probe_val                   :3
k_probe_train                 :1
k_probe_val                   :20
n_subset                      :5
alpha                         :-3.0
gamma                         :3.0
lamb                          :0.001
n_syn                         :25
sample_probing_loss_weight    :1.0
sample_probing_loss_type      :gzsl
closed_form_model_type        :sem2vis
finetune                      :False
lambda2                       :10.0

- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/500]  Loss_D: -33.3810 Loss_G: 3.5527, Wasserstein_dist:40.2049, vae_loss_seen:489.5210 GZSL: seen=0.1341, unseen=0.0926, h=0.1096 ZSL: unseen accuracy=0.2494
[2/500]  Loss_D: -31.7483 Loss_G: 3.9051, Wasserstein_dist:45.6675, vae_loss_seen:460.0432 GZSL: seen=0.9145, unseen=0.1032, h=0.1854 ZSL: unseen accuracy=0.4096
[3/500]  Loss_D: -36.6575 Loss_G: 3.9879, Wasserstein_dist:49.8339, vae_loss_seen:465.1213 GZSL: seen=0.4683, unseen=0.1821, h=0.2623 ZSL: unseen accuracy=0.4438
[4/500]  Loss_D: -34.4311 Loss_G: 3.6119, Wasserstein_dist:44.0446, vae_loss_seen:452.0775 GZSL: seen=0.6628, unseen=0.2137, h=0.3232 ZSL: unseen accuracy=0.4538
[5/500]  Loss_D: -38.3363 Loss_G: 3.4585, Wasserstein_dist:48.4007, vae_loss_seen:458.4059 GZSL: seen=0.6351, unseen=0.2546, h=0.3635 ZSL: unseen accuracy=0.4632
[6/500]  Loss_D: -33.5273 Loss_G: 2.8916, Wasserstein_dist:46.6475, vae_loss_seen:443.1505 GZSL: seen=0.5994, unseen=0.2845, h=0.3859 ZSL: unseen accuracy=0.4847
[7/500]  Loss_D: -39.8639 Loss_G: 2.4419, Wasserstein_dist:49.5600, vae_loss_seen:451.7270 GZSL: seen=0.5538, unseen=0.3490, h=0.4282 ZSL: unseen accuracy=0.5167
[8/500]  Loss_D: -29.4222 Loss_G: 1.9061, Wasserstein_dist:42.8096, vae_loss_seen:433.9933 GZSL: seen=0.7707, unseen=0.3203, h=0.4526 ZSL: unseen accuracy=0.5299
[9/500]  Loss_D: -31.2213 Loss_G: 1.6032, Wasserstein_dist:41.8946, vae_loss_seen:425.9678 GZSL: seen=0.6488, unseen=0.3716, h=0.4725 ZSL: unseen accuracy=0.5174
[10/500]  Loss_D: -31.9711 Loss_G: 0.8515, Wasserstein_dist:42.3597, vae_loss_seen:420.0683 GZSL: seen=0.7254, unseen=0.3494, h=0.4716 ZSL: unseen accuracy=0.5176
[11/500]  Loss_D: -27.1642 Loss_G: 0.3810, Wasserstein_dist:35.8770, vae_loss_seen:405.2956 GZSL: seen=0.7133, unseen=0.3828, h=0.4983 ZSL: unseen accuracy=0.5357
[12/500]  Loss_D: -31.0704 Loss_G: 0.4228, Wasserstein_dist:39.1104, vae_loss_seen:401.9133 GZSL: seen=0.7233, unseen=0.3874, h=0.5045 ZSL: unseen accuracy=0.5528
