HYPER-PARAMETERS
[388/500]  Loss_D: -12.4891 Loss_G: -23.2104, Wasserstein_dist:19.6992, vae_loss_seen:556.5370 GZSL: seen=0.9087, unseen=0.6034, h=0.7253 ZSL: unseen accuracy=0.5980
[389/500]  Loss_D: -16.1874 Loss_G: -22.0470, Wasserstein_dist:20.2262, vae_loss_seen:569.8058 GZSL: seen=0.9336, unseen=0.5942, h=0.7262 ZSL: unseen accuracy=0.6123
[390/500]  Loss_D: -17.9700 Loss_G: -22.4232, Wasserstein_dist:22.8239, vae_loss_seen:557.7419 GZSL: seen=0.9379, unseen=0.5541, h=0.6966 ZSL: unseen accuracy=0.6020
[391/500]  Loss_D: -16.6627 Loss_G: -22.7067, Wasserstein_dist:22.8406, vae_loss_seen:554.1038 GZSL: seen=0.9201, unseen=0.5808, h=0.7121 ZSL: unseen accuracy=0.6067
[392/500]  Loss_D: -15.1243 Loss_G: -23.2914, Wasserstein_dist:20.5470, vae_loss_seen:547.4193 GZSL: seen=0.9007, unseen=0.5834, h=0.7081 ZSL: unseen accuracy=0.6084
[393/500]  Loss_D: -13.2287 Loss_G: -23.5392, Wasserstein_dist:19.1423, vae_loss_seen:541.2923 GZSL: seen=0.9214, unseen=0.5761, h=0.7090 ZSL: unseen accuracy=0.6096
[394/500]  Loss_D: -16.1400 Loss_G: -21.8771, Wasserstein_dist:21.4754, vae_loss_seen:558.9920 GZSL: seen=0.9205, unseen=0.6159, h=0.7380 ZSL: unseen accuracy=0.6078
[395/500]  Loss_D: -12.6185 Loss_G: -23.4995, Wasserstein_dist:18.0133, vae_loss_seen:537.0507 GZSL: seen=0.9172, unseen=0.5837, h=0.7134 ZSL: unseen accuracy=0.6102
[396/500]  Loss_D: -17.1697 Loss_G: -22.9033, Wasserstein_dist:24.3405, vae_loss_seen:553.5972 GZSL: seen=0.9222, unseen=0.5504, h=0.6893 ZSL: unseen accuracy=0.5914
[397/500]  Loss_D: -16.6129 Loss_G: -22.8095, Wasserstein_dist:23.4661, vae_loss_seen:548.3148 GZSL: seen=0.9249, unseen=0.5735, h=0.7080 ZSL: unseen accuracy=0.5898
[398/500]  Loss_D: -16.3968 Loss_G: -22.7370, Wasserstein_dist:20.2722, vae_loss_seen:533.3405 GZSL: seen=0.9143, unseen=0.5618, h=0.6959 ZSL: unseen accuracy=0.6214
[399/500]  Loss_D: -18.4250 Loss_G: -23.1433, Wasserstein_dist:23.7936, vae_loss_seen:563.3218 GZSL: seen=0.9138, unseen=0.5895, h=0.7167 ZSL: unseen accuracy=0.5996
[400/500]  Loss_D: -18.4906 Loss_G: -22.8034, Wasserstein_dist:24.7548, vae_loss_seen:565.9299 GZSL: seen=0.9610, unseen=0.5576, h=0.7057 ZSL: unseen accuracy=0.5900
[401/500]  Loss_D: -19.3249 Loss_G: -22.3770, Wasserstein_dist:23.8501, vae_loss_seen:553.6501 GZSL: seen=0.9253, unseen=0.5645, h=0.7012 ZSL: unseen accuracy=0.6078
[402/500]  Loss_D: -16.6952 Loss_G: -22.9211, Wasserstein_dist:21.8323, vae_loss_seen:540.2477 GZSL: seen=0.9075, unseen=0.5645, h=0.6961 ZSL: unseen accuracy=0.6154
[403/500]  Loss_D: -16.6980 Loss_G: -22.0237, Wasserstein_dist:22.1922, vae_loss_seen:559.7568 GZSL: seen=0.9138, unseen=0.6069, h=0.7293 ZSL: unseen accuracy=0.6229
[404/500]  Loss_D: -16.3603 Loss_G: -22.7765, Wasserstein_dist:22.8082, vae_loss_seen:555.6602 GZSL: seen=0.9202, unseen=0.5850, h=0.7153 ZSL: unseen accuracy=0.5955
[405/500]  Loss_D: -14.8170 Loss_G: -22.9187, Wasserstein_dist:19.8251, vae_loss_seen:545.5432 GZSL: seen=0.9580, unseen=0.5595, h=0.7064 ZSL: unseen accuracy=0.6063
[406/500]  Loss_D: -19.3030 Loss_G: -21.9986, Wasserstein_dist:25.3473, vae_loss_seen:572.7070 GZSL: seen=0.9302, unseen=0.5981, h=0.7280 ZSL: unseen accuracy=0.5934
[407/500]  Loss_D: -15.9477 Loss_G: -22.7716, Wasserstein_dist:21.5424, vae_loss_seen:549.1608 GZSL: seen=0.9199, unseen=0.5725, h=0.7058 ZSL: unseen accuracy=0.6196
[408/500]  Loss_D: -15.9420 Loss_G: -21.6059, Wasserstein_dist:22.1503, vae_loss_seen:588.5508 GZSL: seen=0.9290, unseen=0.5596, h=0.6985 ZSL: unseen accuracy=0.6037
[409/500]  Loss_D: -16.2611 Loss_G: -21.7394, Wasserstein_dist:21.5671, vae_loss_seen:567.2058 GZSL: seen=0.9264, unseen=0.5413, h=0.6833 ZSL: unseen accuracy=0.6032
[410/500]  Loss_D: -14.6082 Loss_G: -22.9342, Wasserstein_dist:19.9635, vae_loss_seen:550.7578 GZSL: seen=0.9228, unseen=0.5678, h=0.7030 ZSL: unseen accuracy=0.5997
[411/500]  Loss_D: -16.7184 Loss_G: -22.3388, Wasserstein_dist:22.1175, vae_loss_seen:556.7712 GZSL: seen=0.9287, unseen=0.6016, h=0.7302 ZSL: unseen accuracy=0.5845
[412/500]  Loss_D: -17.0482 Loss_G: -22.4651, Wasserstein_dist:22.2155, vae_loss_seen:559.8557 GZSL: seen=0.9083, unseen=0.5809, h=0.7086 ZSL: unseen accuracy=0.5903
[413/500]  Loss_D: -15.4926 Loss_G: -22.8780, Wasserstein_dist:20.5476, vae_loss_seen:551.8998 GZSL: seen=0.9246, unseen=0.5549, h=0.6936 ZSL: unseen accuracy=0.6098
[414/500]  Loss_D: -17.9470 Loss_G: -23.3070, Wasserstein_dist:23.0211, vae_loss_seen:540.2294 GZSL: seen=0.9099, unseen=0.5726, h=0.7029 ZSL: unseen accuracy=0.5819
[415/500]  Loss_D: -13.3041 Loss_G: -22.5686, Wasserstein_dist:18.7650, vae_loss_seen:538.6997 GZSL: seen=0.9287, unseen=0.5626, h=0.7007 ZSL: unseen accuracy=0.5867
[416/500]  Loss_D: -16.9929 Loss_G: -22.5043, Wasserstein_dist:23.3761, vae_loss_seen:554.0994 GZSL: seen=0.9081, unseen=0.6104, h=0.7301 ZSL: unseen accuracy=0.6114
[417/500]  Loss_D: -18.5586 Loss_G: -23.5982, Wasserstein_dist:23.6840, vae_loss_seen:552.7448 GZSL: seen=0.9183, unseen=0.5711, h=0.7042 ZSL: unseen accuracy=0.5952
[418/500]  Loss_D: -15.4470 Loss_G: -21.2014, Wasserstein_dist:20.6988, vae_loss_seen:559.4742 GZSL: seen=0.9086, unseen=0.5739, h=0.7035 ZSL: unseen accuracy=0.6055
[419/500]  Loss_D: -21.2908 Loss_G: -21.8659, Wasserstein_dist:26.4175, vae_loss_seen:557.7726 GZSL: seen=0.9162, unseen=0.5830, h=0.7126 ZSL: unseen accuracy=0.6140
[420/500]  Loss_D: -12.8648 Loss_G: -21.9909, Wasserstein_dist:17.6487, vae_loss_seen:564.9517 GZSL: seen=0.9243, unseen=0.5901, h=0.7203 ZSL: unseen accuracy=0.5918
[421/500]  Loss_D: -14.5056 Loss_G: -22.6486, Wasserstein_dist:19.8148, vae_loss_seen:537.9959 GZSL: seen=0.9211, unseen=0.5690, h=0.7034 ZSL: unseen accuracy=0.6144
[422/500]  Loss_D: -18.1677 Loss_G: -22.9385, Wasserstein_dist:24.1297, vae_loss_seen:561.5312 GZSL: seen=0.9623, unseen=0.5376, h=0.6898 ZSL: unseen accuracy=0.5676
[423/500]  Loss_D: -17.9479 Loss_G: -22.7790, Wasserstein_dist:23.8277, vae_loss_seen:563.6686 GZSL: seen=0.9180, unseen=0.5591, h=0.6950 ZSL: unseen accuracy=0.5802
[424/500]  Loss_D: -14.7110 Loss_G: -22.2643, Wasserstein_dist:19.2598, vae_loss_seen:561.6606 GZSL: seen=0.9214, unseen=0.5731, h=0.7066 ZSL: unseen accuracy=0.5938
[425/500]  Loss_D: -14.8212 Loss_G: -21.7651, Wasserstein_dist:19.5329, vae_loss_seen:571.5536 GZSL: seen=0.9133, unseen=0.5868, h=0.7145 ZSL: unseen accuracy=0.6032
[426/500]  Loss_D: -15.6345 Loss_G: -22.1113, Wasserstein_dist:21.3589, vae_loss_seen:570.1872 GZSL: seen=0.9281, unseen=0.5385, h=0.6816 ZSL: unseen accuracy=0.5829
[427/500]  Loss_D: -16.0274 Loss_G: -22.3172, Wasserstein_dist:21.8064, vae_loss_seen:563.8262 GZSL: seen=0.9064, unseen=0.5740, h=0.7029 ZSL: unseen accuracy=0.6100
[428/500]  Loss_D: -14.4879 Loss_G: -22.4179, Wasserstein_dist:18.5751, vae_loss_seen:545.9697 GZSL: seen=0.9334, unseen=0.5831, h=0.7178 ZSL: unseen accuracy=0.6015
[429/500]  Loss_D: -13.5959 Loss_G: -22.3743, Wasserstein_dist:19.2224, vae_loss_seen:544.5817 GZSL: seen=0.9283, unseen=0.5891, h=0.7208 ZSL: unseen accuracy=0.6182
[430/500]  Loss_D: -19.6595 Loss_G: -21.6834, Wasserstein_dist:24.7366, vae_loss_seen:569.9400 GZSL: seen=0.9341, unseen=0.5448, h=0.6882 ZSL: unseen accuracy=0.5772
[431/500]  Loss_D: -18.9750 Loss_G: -23.1855, Wasserstein_dist:23.2535, vae_loss_seen:548.7653 GZSL: seen=0.9247, unseen=0.5644, h=0.7010 ZSL: unseen accuracy=0.5907
[432/500]  Loss_D: -17.1111 Loss_G: -21.8907, Wasserstein_dist:21.9330, vae_loss_seen:551.2327 GZSL: seen=0.9193, unseen=0.5633, h=0.6985 ZSL: unseen accuracy=0.5774
[433/500]  Loss_D: -13.5158 Loss_G: -21.7802, Wasserstein_dist:18.3059, vae_loss_seen:553.4012 GZSL: seen=0.9250, unseen=0.5654, h=0.7019 ZSL: unseen accuracy=0.6113
[434/500]  Loss_D: -14.5945 Loss_G: -22.0534, Wasserstein_dist:20.2932, vae_loss_seen:551.6147 GZSL: seen=0.9087, unseen=0.5649, h=0.6967 ZSL: unseen accuracy=0.5974
[435/500]  Loss_D: -16.8485 Loss_G: -22.6497, Wasserstein_dist:22.2870, vae_loss_seen:552.7183 GZSL: seen=0.9185, unseen=0.5349, h=0.6760 ZSL: unseen accuracy=0.5872
[436/500]  Loss_D: -15.3351 Loss_G: -22.1428, Wasserstein_dist:20.2358, vae_loss_seen:557.8304 GZSL: seen=0.9352, unseen=0.5566, h=0.6979 ZSL: unseen accuracy=0.5918
[437/500]  Loss_D: -13.8726 Loss_G: -22.5536, Wasserstein_dist:18.7733, vae_loss_seen:555.8157 GZSL: seen=0.9146, unseen=0.5699, h=0.7022 ZSL: unseen accuracy=0.5980
[438/500]  Loss_D: -13.6511 Loss_G: -21.9702, Wasserstein_dist:19.1235, vae_loss_seen:568.6390 GZSL: seen=0.9299, unseen=0.5823, h=0.7162 ZSL: unseen accuracy=0.5926
[439/500]  Loss_D: -12.2111 Loss_G: -22.2991, Wasserstein_dist:17.7098, vae_loss_seen:560.4116 GZSL: seen=0.9168, unseen=0.5516, h=0.6888 ZSL: unseen accuracy=0.6013
[440/500]  Loss_D: -15.8207 Loss_G: -21.2885, Wasserstein_dist:22.0535, vae_loss_seen:555.6404 GZSL: seen=0.9109, unseen=0.5754, h=0.7053 ZSL: unseen accuracy=0.6142
[441/500]  Loss_D: -16.5187 Loss_G: -23.2403, Wasserstein_dist:21.9949, vae_loss_seen:538.9648 GZSL: seen=0.9196, unseen=0.5905, h=0.7192 ZSL: unseen accuracy=0.6083
[442/500]  Loss_D: -16.9125 Loss_G: -22.9591, Wasserstein_dist:21.9555, vae_loss_seen:552.1403 GZSL: seen=0.9590, unseen=0.5168, h=0.6717 ZSL: unseen accuracy=0.5886
[443/500]  Loss_D: -19.3110 Loss_G: -22.0018, Wasserstein_dist:24.6489, vae_loss_seen:561.1025 GZSL: seen=0.9189, unseen=0.5746, h=0.7071 ZSL: unseen accuracy=0.6100
[444/500]  Loss_D: -16.3816 Loss_G: -23.0537, Wasserstein_dist:21.9729, vae_loss_seen:547.0053 GZSL: seen=0.9167, unseen=0.5722, h=0.7046 ZSL: unseen accuracy=0.5875
[445/500]  Loss_D: -15.7086 Loss_G: -22.3154, Wasserstein_dist:21.9001, vae_loss_seen:559.5621 GZSL: seen=0.9126, unseen=0.5579, h=0.6924 ZSL: unseen accuracy=0.6047
[446/500]  Loss_D: -14.3181 Loss_G: -20.7713, Wasserstein_dist:19.3820, vae_loss_seen:571.6198 GZSL: seen=0.9176, unseen=0.5660, h=0.7001 ZSL: unseen accuracy=0.5782
[447/500]  Loss_D: -14.3207 Loss_G: -21.9455, Wasserstein_dist:20.0314, vae_loss_seen:581.3029 GZSL: seen=0.9143, unseen=0.5975, h=0.7227 ZSL: unseen accuracy=0.5946
[448/500]  Loss_D: -15.6315 Loss_G: -22.8200, Wasserstein_dist:21.5331, vae_loss_seen:568.6973 GZSL: seen=0.9267, unseen=0.5663, h=0.7030 ZSL: unseen accuracy=0.6053
[449/500]  Loss_D: -14.2161 Loss_G: -22.6237, Wasserstein_dist:18.6630, vae_loss_seen:541.9151 GZSL: seen=0.9197, unseen=0.5578, h=0.6945 ZSL: unseen accuracy=0.5943
[450/500]  Loss_D: -13.7177 Loss_G: -22.4893, Wasserstein_dist:19.8064, vae_loss_seen:552.4302 GZSL: seen=0.9183, unseen=0.5780, h=0.7095 ZSL: unseen accuracy=0.5961
[451/500]  Loss_D: -13.8468 Loss_G: -22.5342, Wasserstein_dist:19.1466, vae_loss_seen:558.2859 GZSL: seen=0.9188, unseen=0.5776, h=0.7093 ZSL: unseen accuracy=0.6137
[452/500]  Loss_D: -16.4263 Loss_G: -21.6780, Wasserstein_dist:22.0069, vae_loss_seen:563.4557 GZSL: seen=0.9133, unseen=0.5704, h=0.7023 ZSL: unseen accuracy=0.5942
[453/500]  Loss_D: -14.6221 Loss_G: -22.6453, Wasserstein_dist:19.3741, vae_loss_seen:531.5853 GZSL: seen=0.9180, unseen=0.5691, h=0.7026 ZSL: unseen accuracy=0.5887
[454/500]  Loss_D: -11.7062 Loss_G: -21.9440, Wasserstein_dist:16.5983, vae_loss_seen:555.2164 GZSL: seen=0.9224, unseen=0.5754, h=0.7087 ZSL: unseen accuracy=0.6139
[455/500]  Loss_D: -15.4464 Loss_G: -22.7815, Wasserstein_dist:21.5499, vae_loss_seen:555.1412 GZSL: seen=0.9218, unseen=0.5756, h=0.7087 ZSL: unseen accuracy=0.5937
[456/500]  Loss_D: -17.4793 Loss_G: -21.5912, Wasserstein_dist:21.4482, vae_loss_seen:556.2917 GZSL: seen=0.9116, unseen=0.5769, h=0.7066 ZSL: unseen accuracy=0.5992
[457/500]  Loss_D: -10.4706 Loss_G: -21.8324, Wasserstein_dist:15.5607, vae_loss_seen:553.7366 GZSL: seen=0.9261, unseen=0.5789, h=0.7125 ZSL: unseen accuracy=0.5896
[458/500]  Loss_D: -14.2127 Loss_G: -22.1647, Wasserstein_dist:19.9184, vae_loss_seen:550.5533 GZSL: seen=0.9301, unseen=0.5816, h=0.7157 ZSL: unseen accuracy=0.6009
[459/500]  Loss_D: -15.6259 Loss_G: -21.9255, Wasserstein_dist:20.4389, vae_loss_seen:559.7655 GZSL: seen=0.9143, unseen=0.5675, h=0.7003 ZSL: unseen accuracy=0.5933
[460/500]  Loss_D: -14.3642 Loss_G: -21.7642, Wasserstein_dist:19.4484, vae_loss_seen:557.4637 GZSL: seen=0.9195, unseen=0.5673, h=0.7017 ZSL: unseen accuracy=0.5886
[461/500]  Loss_D: -18.1678 Loss_G: -22.0549, Wasserstein_dist:22.3956, vae_loss_seen:552.8204 GZSL: seen=0.9160, unseen=0.5828, h=0.7124 ZSL: unseen accuracy=0.5837
[462/500]  Loss_D: -16.0468 Loss_G: -21.4152, Wasserstein_dist:20.2601, vae_loss_seen:571.2046 GZSL: seen=0.9123, unseen=0.5601, h=0.6941 ZSL: unseen accuracy=0.5886
[463/500]  Loss_D: -13.3724 Loss_G: -21.7178, Wasserstein_dist:19.1390, vae_loss_seen:569.7101 GZSL: seen=0.9319, unseen=0.5784, h=0.7138 ZSL: unseen accuracy=0.5961
[464/500]  Loss_D: -17.1036 Loss_G: -22.2420, Wasserstein_dist:21.2083, vae_loss_seen:548.0525 GZSL: seen=0.9220, unseen=0.5284, h=0.6718 ZSL: unseen accuracy=0.5877
[465/500]  Loss_D: -17.0970 Loss_G: -22.4460, Wasserstein_dist:21.7362, vae_loss_seen:551.4662 GZSL: seen=0.9206, unseen=0.6000, h=0.7265 ZSL: unseen accuracy=0.6017
[466/500]  Loss_D: -12.5134 Loss_G: -21.7389, Wasserstein_dist:16.8983, vae_loss_seen:556.4016 GZSL: seen=0.9241, unseen=0.5695, h=0.7047 ZSL: unseen accuracy=0.5739
[467/500]  Loss_D: -15.6863 Loss_G: -23.0568, Wasserstein_dist:20.4617, vae_loss_seen:545.1846 GZSL: seen=0.9183, unseen=0.5702, h=0.7035 ZSL: unseen accuracy=0.5937
[468/500]  Loss_D: -14.9164 Loss_G: -21.9729, Wasserstein_dist:20.8707, vae_loss_seen:577.7228 GZSL: seen=0.9209, unseen=0.5765, h=0.7091 ZSL: unseen accuracy=0.5849
[469/500]  Loss_D: -13.8567 Loss_G: -22.5264, Wasserstein_dist:20.3340, vae_loss_seen:541.4110 GZSL: seen=0.9175, unseen=0.5635, h=0.6982 ZSL: unseen accuracy=0.6096
[470/500]  Loss_D: -13.7978 Loss_G: -22.1967, Wasserstein_dist:19.1814, vae_loss_seen:552.0776 GZSL: seen=0.9392, unseen=0.5367, h=0.6831 ZSL: unseen accuracy=0.6082
[471/500]  Loss_D: -15.4173 Loss_G: -21.0495, Wasserstein_dist:20.5887, vae_loss_seen:566.3580 GZSL: seen=0.9274, unseen=0.5699, h=0.7059 ZSL: unseen accuracy=0.5872
[472/500]  Loss_D: -15.6663 Loss_G: -20.6736, Wasserstein_dist:20.4993, vae_loss_seen:579.2733 GZSL: seen=0.9338, unseen=0.5675, h=0.7059 ZSL: unseen accuracy=0.5832
[473/500]  Loss_D: -14.0153 Loss_G: -22.6865, Wasserstein_dist:19.1014, vae_loss_seen:540.1938 GZSL: seen=0.9529, unseen=0.5375, h=0.6873 ZSL: unseen accuracy=0.5817
[474/500]  Loss_D: -16.5610 Loss_G: -21.3990, Wasserstein_dist:20.9986, vae_loss_seen:562.4429 GZSL: seen=0.9327, unseen=0.5704, h=0.7079 ZSL: unseen accuracy=0.6100
[475/500]  Loss_D: -17.1214 Loss_G: -22.5049, Wasserstein_dist:22.4639, vae_loss_seen:542.7825 GZSL: seen=0.9391, unseen=0.5628, h=0.7038 ZSL: unseen accuracy=0.5946
[476/500]  Loss_D: -17.3485 Loss_G: -21.4927, Wasserstein_dist:23.0903, vae_loss_seen:578.6556 GZSL: seen=0.9079, unseen=0.5994, h=0.7221 ZSL: unseen accuracy=0.5973
[477/500]  Loss_D: -13.8483 Loss_G: -22.0286, Wasserstein_dist:19.5652, vae_loss_seen:554.1609 GZSL: seen=0.9238, unseen=0.5448, h=0.6854 ZSL: unseen accuracy=0.5926
[478/500]  Loss_D: -18.2748 Loss_G: -22.1335, Wasserstein_dist:23.2711, vae_loss_seen:562.5686 GZSL: seen=0.9205, unseen=0.5825, h=0.7135 ZSL: unseen accuracy=0.6323
[479/500]  Loss_D: -14.3041 Loss_G: -22.4880, Wasserstein_dist:21.0388, vae_loss_seen:547.6566 GZSL: seen=0.9222, unseen=0.5602, h=0.6970 ZSL: unseen accuracy=0.5844
[480/500]  Loss_D: -15.1296 Loss_G: -22.7053, Wasserstein_dist:19.5656, vae_loss_seen:558.1416 GZSL: seen=0.9090, unseen=0.5600, h=0.6930 ZSL: unseen accuracy=0.5985
[481/500]  Loss_D: -18.4433 Loss_G: -21.6312, Wasserstein_dist:23.1457, vae_loss_seen:561.7158 GZSL: seen=0.9179, unseen=0.5690, h=0.7025 ZSL: unseen accuracy=0.6008
[482/500]  Loss_D: -16.0728 Loss_G: -22.1474, Wasserstein_dist:19.9128, vae_loss_seen:563.8783 GZSL: seen=0.9086, unseen=0.5792, h=0.7074 ZSL: unseen accuracy=0.5897
[483/500]  Loss_D: -18.4835 Loss_G: -21.7085, Wasserstein_dist:23.7434, vae_loss_seen:581.3076 GZSL: seen=0.9069, unseen=0.5764, h=0.7049 ZSL: unseen accuracy=0.5863
[484/500]  Loss_D: -18.9472 Loss_G: -22.5290, Wasserstein_dist:23.5453, vae_loss_seen:557.7370 GZSL: seen=0.9224, unseen=0.5404, h=0.6815 ZSL: unseen accuracy=0.6009
[485/500]  Loss_D: -14.7411 Loss_G: -22.1237, Wasserstein_dist:20.3559, vae_loss_seen:560.8226 GZSL: seen=0.9175, unseen=0.5557, h=0.6922 ZSL: unseen accuracy=0.5624
[486/500]  Loss_D: -14.9838 Loss_G: -22.4112, Wasserstein_dist:20.0649, vae_loss_seen:530.3285 GZSL: seen=0.9115, unseen=0.5749, h=0.7050 ZSL: unseen accuracy=0.5745
[487/500]  Loss_D: -16.1773 Loss_G: -22.4818, Wasserstein_dist:20.6531, vae_loss_seen:545.2980 GZSL: seen=0.9109, unseen=0.5772, h=0.7066 ZSL: unseen accuracy=0.5959
[488/500]  Loss_D: -16.2288 Loss_G: -21.3179, Wasserstein_dist:22.2216, vae_loss_seen:562.3630 GZSL: seen=0.9138, unseen=0.5615, h=0.6956 ZSL: unseen accuracy=0.5818
[489/500]  Loss_D: -15.3504 Loss_G: -21.7185, Wasserstein_dist:20.9615, vae_loss_seen:560.2953 GZSL: seen=0.9102, unseen=0.5741, h=0.7041 ZSL: unseen accuracy=0.5827
[490/500]  Loss_D: -15.6167 Loss_G: -21.6631, Wasserstein_dist:21.1504, vae_loss_seen:565.3986 GZSL: seen=0.9243, unseen=0.5678, h=0.7034 ZSL: unseen accuracy=0.6146
[491/500]  Loss_D: -16.9412 Loss_G: -20.9099, Wasserstein_dist:21.5985, vae_loss_seen:560.7643 GZSL: seen=0.9177, unseen=0.5742, h=0.7064 ZSL: unseen accuracy=0.5847
[492/500]  Loss_D: -14.6014 Loss_G: -22.1067, Wasserstein_dist:19.3758, vae_loss_seen:550.9874 GZSL: seen=0.9115, unseen=0.5359, h=0.6749 ZSL: unseen accuracy=0.6181
[493/500]  Loss_D: -14.7165 Loss_G: -21.8799, Wasserstein_dist:20.2279, vae_loss_seen:551.8172 GZSL: seen=0.9244, unseen=0.5736, h=0.7079 ZSL: unseen accuracy=0.5938
[494/500]  Loss_D: -14.8395 Loss_G: -22.2464, Wasserstein_dist:20.9493, vae_loss_seen:535.9553 GZSL: seen=0.9161, unseen=0.5541, h=0.6905 ZSL: unseen accuracy=0.5974
[495/500]  Loss_D: -12.9448 Loss_G: -21.0683, Wasserstein_dist:18.7008, vae_loss_seen:567.7856 GZSL: seen=0.9193, unseen=0.5430, h=0.6827 ZSL: unseen accuracy=0.5893
[496/500]  Loss_D: -17.1577 Loss_G: -21.4524, Wasserstein_dist:22.6753, vae_loss_seen:565.9388 GZSL: seen=0.9144, unseen=0.5582, h=0.6933 ZSL: unseen accuracy=0.5906
[497/500]  Loss_D: -16.1365 Loss_G: -21.6927, Wasserstein_dist:20.7262, vae_loss_seen:569.3571 GZSL: seen=0.9239, unseen=0.5817, h=0.7140 ZSL: unseen accuracy=0.5930
[498/500]  Loss_D: -15.2643 Loss_G: -21.8744, Wasserstein_dist:20.7249, vae_loss_seen:537.3210 GZSL: seen=0.9203, unseen=0.5811, h=0.7124 ZSL: unseen accuracy=0.6084
[499/500]  Loss_D: -17.9822 Loss_G: -21.5687, Wasserstein_dist:23.6049, vae_loss_seen:576.6012 GZSL: seen=0.9139, unseen=0.5434, h=0.6816 ZSL: unseen accuracy=0.5954
[500/500]  Loss_D: -13.5108 Loss_G: -21.9242, Wasserstein_dist:19.8986, vae_loss_seen:553.9376 GZSL: seen=0.9624, unseen=0.5378, h=0.6900 ZSL: unseen accuracy=0.5917
Best h-score = 0.7702 (obtained at iteration-127)
- BE SURE TO SELECT THE MODEL TRAINED FOR 127 ITERATIONS ON TEST SET AS FINAL MODEL.
HYPER-PARAMETERS
dataset                       :FLO
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :1200
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :1024
nz                            :1024
ngh                           :4096
ndh                           :4096
nepoch                        :500
critic_iter                   :5
lambda1                       :10.0
lr                            :0.0001
feed_lr                       :1e-05
dec_lr                        :0.0001
classifier_lr                 :0.001
beta1                         :0.5
cuda                          :True
encoded_noise                 :False
manualSeed                    :806
nclass_all                    :102
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :10
gammaG                        :10
latent_size                   :1024
conditional                   :True
a1                            :0.5
a2                            :0.5
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :15
n_probe_val                   :7
k_probe_train                 :1
k_probe_val                   :15
n_subset                      :3
alpha                         :-3.0
gamma                         :1.0
lamb                          :None
n_syn                         :25
sample_probing_loss_weight    :5.0
sample_probing_loss_type      :zsl
closed_form_model_type        :eszsl
finetune                      :True
lambda2                       :10.0

- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/500]  Loss_D: -76.3599 Loss_G: 4.5599, Wasserstein_dist:103.0232, vae_loss_seen:919.4706 GZSL: seen=0.9686, unseen=0.1927, h=0.3215 ZSL: unseen accuracy=0.4383
[2/500]  Loss_D: -73.3341 Loss_G: 3.6081, Wasserstein_dist:95.0686, vae_loss_seen:902.2755 GZSL: seen=0.9638, unseen=0.2444, h=0.3899 ZSL: unseen accuracy=0.5086
[3/500]  Loss_D: -73.6872 Loss_G: 2.6446, Wasserstein_dist:90.5123, vae_loss_seen:863.5939 GZSL: seen=0.9548, unseen=0.2970, h=0.4530 ZSL: unseen accuracy=0.5368
[4/500]  Loss_D: -62.4524 Loss_G: 0.6936, Wasserstein_dist:86.0748, vae_loss_seen:850.9933 GZSL: seen=0.9384, unseen=0.3603, h=0.5207 ZSL: unseen accuracy=0.5324
[5/500]  Loss_D: -61.4258 Loss_G: -0.0753, Wasserstein_dist:78.6925, vae_loss_seen:835.4811 GZSL: seen=0.9156, unseen=0.3589, h=0.5156 ZSL: unseen accuracy=0.5440
[6/500]  Loss_D: -61.9074 Loss_G: -1.1643, Wasserstein_dist:78.4559, vae_loss_seen:814.7180 GZSL: seen=0.8337, unseen=0.4807, h=0.6098 ZSL: unseen accuracy=0.6057
[7/500]  Loss_D: -57.8650 Loss_G: -3.0952, Wasserstein_dist:78.5758, vae_loss_seen:788.4387 GZSL: seen=0.8119, unseen=0.4917, h=0.6125 ZSL: unseen accuracy=0.6069
[8/500]  Loss_D: -58.1263 Loss_G: -2.6374, Wasserstein_dist:71.5013, vae_loss_seen:785.0092 GZSL: seen=0.8068, unseen=0.5108, h=0.6255 ZSL: unseen accuracy=0.6068
[9/500]  Loss_D: -62.8279 Loss_G: -4.4408, Wasserstein_dist:80.4711, vae_loss_seen:783.4871 GZSL: seen=0.8792, unseen=0.5064, h=0.6427 ZSL: unseen accuracy=0.6173
[10/500]  Loss_D: -56.0568 Loss_G: -5.1355, Wasserstein_dist:76.4576, vae_loss_seen:775.4251 GZSL: seen=0.8153, unseen=0.5344, h=0.6456 ZSL: unseen accuracy=0.6271
[11/500]  Loss_D: -50.7016 Loss_G: -5.9334, Wasserstein_dist:70.6135, vae_loss_seen:746.4456 GZSL: seen=0.9110, unseen=0.5012, h=0.6466 ZSL: unseen accuracy=0.6077
