HYPER-PARAMETERS
[388/500]  Loss_D: -9.9035 Loss_G: -1.7394, Wasserstein_dist:15.2163, vae_loss_seen:355.6678 GZSL: seen=0.7859, unseen=0.4709, h=0.5889 ZSL: unseen accuracy=0.5182
[389/500]  Loss_D: -12.6798 Loss_G: -1.2729, Wasserstein_dist:16.7774, vae_loss_seen:392.3210 GZSL: seen=0.7893, unseen=0.4815, h=0.5982 ZSL: unseen accuracy=0.5052
[390/500]  Loss_D: -13.8230 Loss_G: -1.3807, Wasserstein_dist:17.7615, vae_loss_seen:374.6853 GZSL: seen=0.8173, unseen=0.4829, h=0.6071 ZSL: unseen accuracy=0.5159
[391/500]  Loss_D: -14.6955 Loss_G: -1.4659, Wasserstein_dist:18.9520, vae_loss_seen:405.2494 GZSL: seen=0.8112, unseen=0.4688, h=0.5942 ZSL: unseen accuracy=0.5040
[392/500]  Loss_D: -13.1518 Loss_G: -1.6171, Wasserstein_dist:16.5243, vae_loss_seen:384.6339 GZSL: seen=0.8074, unseen=0.4746, h=0.5978 ZSL: unseen accuracy=0.5184
[393/500]  Loss_D: -10.6431 Loss_G: -1.6350, Wasserstein_dist:15.1940, vae_loss_seen:366.9315 GZSL: seen=0.8055, unseen=0.4775, h=0.5996 ZSL: unseen accuracy=0.5032
[394/500]  Loss_D: -11.9345 Loss_G: -1.9879, Wasserstein_dist:16.2345, vae_loss_seen:375.9172 GZSL: seen=0.8113, unseen=0.4737, h=0.5982 ZSL: unseen accuracy=0.5086
[395/500]  Loss_D: -12.8267 Loss_G: -1.5109, Wasserstein_dist:17.5518, vae_loss_seen:379.0356 GZSL: seen=0.7998, unseen=0.4803, h=0.6002 ZSL: unseen accuracy=0.5099
[396/500]  Loss_D: -11.7794 Loss_G: -2.0763, Wasserstein_dist:15.8391, vae_loss_seen:359.0378 GZSL: seen=0.8243, unseen=0.4590, h=0.5896 ZSL: unseen accuracy=0.4949
[397/500]  Loss_D: -13.3439 Loss_G: -1.6042, Wasserstein_dist:17.4479, vae_loss_seen:393.0606 GZSL: seen=0.7868, unseen=0.4761, h=0.5933 ZSL: unseen accuracy=0.4986
[398/500]  Loss_D: -15.7334 Loss_G: -1.8828, Wasserstein_dist:20.2383, vae_loss_seen:396.4579 GZSL: seen=0.8071, unseen=0.4770, h=0.5996 ZSL: unseen accuracy=0.5035
[399/500]  Loss_D: -10.7608 Loss_G: -1.7792, Wasserstein_dist:15.4636, vae_loss_seen:371.2047 GZSL: seen=0.8087, unseen=0.4770, h=0.6001 ZSL: unseen accuracy=0.5165
[400/500]  Loss_D: -12.1927 Loss_G: -1.5958, Wasserstein_dist:16.4192, vae_loss_seen:397.3488 GZSL: seen=0.8477, unseen=0.4574, h=0.5941 ZSL: unseen accuracy=0.5056
[401/500]  Loss_D: -11.8155 Loss_G: -1.3630, Wasserstein_dist:15.6397, vae_loss_seen:366.2636 GZSL: seen=0.8480, unseen=0.4621, h=0.5982 ZSL: unseen accuracy=0.5148
[402/500]  Loss_D: -13.8932 Loss_G: -1.5981, Wasserstein_dist:19.1011, vae_loss_seen:383.3812 GZSL: seen=0.8096, unseen=0.4793, h=0.6021 ZSL: unseen accuracy=0.5058
[403/500]  Loss_D: -13.1336 Loss_G: -1.7198, Wasserstein_dist:16.7479, vae_loss_seen:390.7969 GZSL: seen=0.7905, unseen=0.4748, h=0.5933 ZSL: unseen accuracy=0.5015
[404/500]  Loss_D: -10.8187 Loss_G: -1.1767, Wasserstein_dist:15.0275, vae_loss_seen:374.6787 GZSL: seen=0.8088, unseen=0.4732, h=0.5971 ZSL: unseen accuracy=0.5100
[405/500]  Loss_D: -11.3663 Loss_G: -1.5770, Wasserstein_dist:15.6550, vae_loss_seen:360.3315 GZSL: seen=0.8322, unseen=0.4599, h=0.5924 ZSL: unseen accuracy=0.5031
[406/500]  Loss_D: -13.7737 Loss_G: -1.5228, Wasserstein_dist:17.8794, vae_loss_seen:390.9049 GZSL: seen=0.8289, unseen=0.4673, h=0.5976 ZSL: unseen accuracy=0.5043
[407/500]  Loss_D: -12.2807 Loss_G: -1.6368, Wasserstein_dist:16.2080, vae_loss_seen:346.2867 GZSL: seen=0.8320, unseen=0.4718, h=0.6021 ZSL: unseen accuracy=0.5109
[408/500]  Loss_D: -9.1541 Loss_G: -1.7659, Wasserstein_dist:13.9348, vae_loss_seen:375.9426 GZSL: seen=0.7904, unseen=0.4728, h=0.5917 ZSL: unseen accuracy=0.5101
[409/500]  Loss_D: -10.7545 Loss_G: -1.7912, Wasserstein_dist:14.4042, vae_loss_seen:355.8146 GZSL: seen=0.8053, unseen=0.4714, h=0.5947 ZSL: unseen accuracy=0.5041
[410/500]  Loss_D: -12.7071 Loss_G: -1.2101, Wasserstein_dist:16.2767, vae_loss_seen:376.5601 GZSL: seen=0.8129, unseen=0.4679, h=0.5939 ZSL: unseen accuracy=0.5095
[411/500]  Loss_D: -11.1815 Loss_G: -1.9129, Wasserstein_dist:16.2649, vae_loss_seen:381.1613 GZSL: seen=0.7859, unseen=0.4713, h=0.5893 ZSL: unseen accuracy=0.4994
[412/500]  Loss_D: -13.1090 Loss_G: -2.0160, Wasserstein_dist:17.6486, vae_loss_seen:369.3665 GZSL: seen=0.7947, unseen=0.4847, h=0.6021 ZSL: unseen accuracy=0.5114
[413/500]  Loss_D: -13.6962 Loss_G: -1.4447, Wasserstein_dist:17.8215, vae_loss_seen:391.6339 GZSL: seen=0.7912, unseen=0.4716, h=0.5910 ZSL: unseen accuracy=0.5046
[414/500]  Loss_D: -10.2884 Loss_G: -1.6961, Wasserstein_dist:14.3896, vae_loss_seen:381.1325 GZSL: seen=0.8374, unseen=0.4538, h=0.5886 ZSL: unseen accuracy=0.4990
[415/500]  Loss_D: -14.0754 Loss_G: -1.4502, Wasserstein_dist:17.9492, vae_loss_seen:383.4582 GZSL: seen=0.7943, unseen=0.4708, h=0.5912 ZSL: unseen accuracy=0.4963
[416/500]  Loss_D: -11.6837 Loss_G: -1.6363, Wasserstein_dist:15.6310, vae_loss_seen:364.7888 GZSL: seen=0.8126, unseen=0.4585, h=0.5862 ZSL: unseen accuracy=0.4929
[417/500]  Loss_D: -13.6849 Loss_G: -2.0164, Wasserstein_dist:18.1322, vae_loss_seen:384.5272 GZSL: seen=0.8283, unseen=0.4594, h=0.5910 ZSL: unseen accuracy=0.4886
[418/500]  Loss_D: -11.4194 Loss_G: -1.8565, Wasserstein_dist:15.2702, vae_loss_seen:370.6273 GZSL: seen=0.8073, unseen=0.4722, h=0.5958 ZSL: unseen accuracy=0.5101
[419/500]  Loss_D: -11.8775 Loss_G: -2.2381, Wasserstein_dist:15.9042, vae_loss_seen:384.8900 GZSL: seen=0.8113, unseen=0.4643, h=0.5906 ZSL: unseen accuracy=0.5026
[420/500]  Loss_D: -14.9090 Loss_G: -1.7895, Wasserstein_dist:19.1637, vae_loss_seen:380.2121 GZSL: seen=0.7938, unseen=0.4810, h=0.5990 ZSL: unseen accuracy=0.5158
[421/500]  Loss_D: -13.4029 Loss_G: -1.8370, Wasserstein_dist:17.0346, vae_loss_seen:369.3071 GZSL: seen=0.7891, unseen=0.4854, h=0.6011 ZSL: unseen accuracy=0.5013
[422/500]  Loss_D: -13.2729 Loss_G: -1.8930, Wasserstein_dist:17.7796, vae_loss_seen:375.3771 GZSL: seen=0.7946, unseen=0.4743, h=0.5940 ZSL: unseen accuracy=0.5024
[423/500]  Loss_D: -12.5584 Loss_G: -1.7337, Wasserstein_dist:16.7289, vae_loss_seen:381.1364 GZSL: seen=0.7885, unseen=0.4902, h=0.6046 ZSL: unseen accuracy=0.5055
[424/500]  Loss_D: -14.9488 Loss_G: -1.7361, Wasserstein_dist:18.8838, vae_loss_seen:390.7210 GZSL: seen=0.7583, unseen=0.4913, h=0.5963 ZSL: unseen accuracy=0.5032
[425/500]  Loss_D: -10.7624 Loss_G: -1.6482, Wasserstein_dist:14.6806, vae_loss_seen:380.3413 GZSL: seen=0.7568, unseen=0.4859, h=0.5918 ZSL: unseen accuracy=0.4967
[426/500]  Loss_D: -12.9079 Loss_G: -1.9799, Wasserstein_dist:16.7453, vae_loss_seen:363.3792 GZSL: seen=0.8067, unseen=0.4632, h=0.5885 ZSL: unseen accuracy=0.5053
[427/500]  Loss_D: -13.4593 Loss_G: -1.6530, Wasserstein_dist:17.5762, vae_loss_seen:386.9990 GZSL: seen=0.7978, unseen=0.4838, h=0.6024 ZSL: unseen accuracy=0.5303
[428/500]  Loss_D: -13.2980 Loss_G: -2.0091, Wasserstein_dist:17.9240, vae_loss_seen:379.3165 GZSL: seen=0.8110, unseen=0.4718, h=0.5965 ZSL: unseen accuracy=0.5036
[429/500]  Loss_D: -11.5862 Loss_G: -2.1784, Wasserstein_dist:15.7745, vae_loss_seen:362.2953 GZSL: seen=0.8299, unseen=0.4664, h=0.5971 ZSL: unseen accuracy=0.5037
[430/500]  Loss_D: -10.8610 Loss_G: -1.8586, Wasserstein_dist:14.7561, vae_loss_seen:364.7469 GZSL: seen=0.8171, unseen=0.4636, h=0.5916 ZSL: unseen accuracy=0.5146
[431/500]  Loss_D: -12.0862 Loss_G: -1.5913, Wasserstein_dist:16.1723, vae_loss_seen:371.8076 GZSL: seen=0.8335, unseen=0.4666, h=0.5983 ZSL: unseen accuracy=0.5016
[432/500]  Loss_D: -13.0667 Loss_G: -1.2585, Wasserstein_dist:17.5601, vae_loss_seen:389.0471 GZSL: seen=0.8215, unseen=0.4733, h=0.6006 ZSL: unseen accuracy=0.5085
[433/500]  Loss_D: -10.7737 Loss_G: -1.2978, Wasserstein_dist:14.5815, vae_loss_seen:367.3536 GZSL: seen=0.7808, unseen=0.4824, h=0.5964 ZSL: unseen accuracy=0.5001
[434/500]  Loss_D: -10.7980 Loss_G: -1.7789, Wasserstein_dist:14.6808, vae_loss_seen:359.9495 GZSL: seen=0.8145, unseen=0.4691, h=0.5954 ZSL: unseen accuracy=0.5109
[435/500]  Loss_D: -11.2910 Loss_G: -1.4037, Wasserstein_dist:15.3427, vae_loss_seen:373.8911 GZSL: seen=0.7656, unseen=0.4856, h=0.5943 ZSL: unseen accuracy=0.5032
[436/500]  Loss_D: -9.8943 Loss_G: -1.3647, Wasserstein_dist:14.2943, vae_loss_seen:382.1074 GZSL: seen=0.7427, unseen=0.4851, h=0.5869 ZSL: unseen accuracy=0.5044
[437/500]  Loss_D: -9.4323 Loss_G: -1.2572, Wasserstein_dist:13.8343, vae_loss_seen:373.8478 GZSL: seen=0.8150, unseen=0.4733, h=0.5988 ZSL: unseen accuracy=0.4999
[438/500]  Loss_D: -12.0172 Loss_G: -1.7336, Wasserstein_dist:16.0426, vae_loss_seen:370.1011 GZSL: seen=0.7990, unseen=0.4750, h=0.5958 ZSL: unseen accuracy=0.4991
[439/500]  Loss_D: -12.6909 Loss_G: -2.1858, Wasserstein_dist:17.3538, vae_loss_seen:400.3064 GZSL: seen=0.8074, unseen=0.4742, h=0.5975 ZSL: unseen accuracy=0.4983
[440/500]  Loss_D: -13.3058 Loss_G: -1.9387, Wasserstein_dist:18.0299, vae_loss_seen:367.1113 GZSL: seen=0.7970, unseen=0.4770, h=0.5968 ZSL: unseen accuracy=0.5134
[441/500]  Loss_D: -12.0396 Loss_G: -1.9543, Wasserstein_dist:15.3840, vae_loss_seen:352.6156 GZSL: seen=0.8464, unseen=0.4521, h=0.5894 ZSL: unseen accuracy=0.5052
[442/500]  Loss_D: -15.4876 Loss_G: -1.7609, Wasserstein_dist:19.2309, vae_loss_seen:384.9595 GZSL: seen=0.7914, unseen=0.4661, h=0.5866 ZSL: unseen accuracy=0.4953
[443/500]  Loss_D: -11.8855 Loss_G: -1.6281, Wasserstein_dist:16.2864, vae_loss_seen:382.4079 GZSL: seen=0.7939, unseen=0.4812, h=0.5992 ZSL: unseen accuracy=0.4987
[444/500]  Loss_D: -12.0890 Loss_G: -1.6350, Wasserstein_dist:17.6199, vae_loss_seen:377.6512 GZSL: seen=0.7951, unseen=0.4808, h=0.5992 ZSL: unseen accuracy=0.5121
[445/500]  Loss_D: -13.8583 Loss_G: -2.0121, Wasserstein_dist:17.4441, vae_loss_seen:395.8536 GZSL: seen=0.7932, unseen=0.4732, h=0.5928 ZSL: unseen accuracy=0.5067
[446/500]  Loss_D: -12.2651 Loss_G: -2.1554, Wasserstein_dist:15.6483, vae_loss_seen:359.5964 GZSL: seen=0.8118, unseen=0.4771, h=0.6010 ZSL: unseen accuracy=0.5041
[447/500]  Loss_D: -15.2423 Loss_G: -1.4844, Wasserstein_dist:18.7583, vae_loss_seen:384.2019 GZSL: seen=0.7917, unseen=0.4679, h=0.5882 ZSL: unseen accuracy=0.4967
[448/500]  Loss_D: -11.5010 Loss_G: -1.7532, Wasserstein_dist:14.6767, vae_loss_seen:358.9899 GZSL: seen=0.7947, unseen=0.4697, h=0.5904 ZSL: unseen accuracy=0.4973
[449/500]  Loss_D: -11.0942 Loss_G: -1.7999, Wasserstein_dist:15.0468, vae_loss_seen:366.6042 GZSL: seen=0.8272, unseen=0.4752, h=0.6036 ZSL: unseen accuracy=0.5061
[450/500]  Loss_D: -10.9498 Loss_G: -1.9596, Wasserstein_dist:14.9631, vae_loss_seen:356.0310 GZSL: seen=0.7610, unseen=0.4926, h=0.5981 ZSL: unseen accuracy=0.5036
[451/500]  Loss_D: -12.6951 Loss_G: -2.0491, Wasserstein_dist:16.7844, vae_loss_seen:373.8700 GZSL: seen=0.7560, unseen=0.4749, h=0.5834 ZSL: unseen accuracy=0.5061
[452/500]  Loss_D: -13.3971 Loss_G: -1.3760, Wasserstein_dist:17.6359, vae_loss_seen:382.3087 GZSL: seen=0.7941, unseen=0.4803, h=0.5985 ZSL: unseen accuracy=0.4897
[453/500]  Loss_D: -13.1876 Loss_G: -1.7252, Wasserstein_dist:17.1666, vae_loss_seen:369.9217 GZSL: seen=0.8154, unseen=0.4736, h=0.5991 ZSL: unseen accuracy=0.4937
[454/500]  Loss_D: -12.1307 Loss_G: -1.9518, Wasserstein_dist:16.0225, vae_loss_seen:364.2437 GZSL: seen=0.7916, unseen=0.4640, h=0.5851 ZSL: unseen accuracy=0.4956
[455/500]  Loss_D: -10.7834 Loss_G: -1.6042, Wasserstein_dist:15.1720, vae_loss_seen:364.7485 GZSL: seen=0.7951, unseen=0.4645, h=0.5864 ZSL: unseen accuracy=0.4963
[456/500]  Loss_D: -11.7574 Loss_G: -1.8999, Wasserstein_dist:15.7827, vae_loss_seen:375.1563 GZSL: seen=0.7941, unseen=0.4793, h=0.5978 ZSL: unseen accuracy=0.4945
[457/500]  Loss_D: -11.4110 Loss_G: -1.7642, Wasserstein_dist:15.2494, vae_loss_seen:358.4095 GZSL: seen=0.8145, unseen=0.4662, h=0.5930 ZSL: unseen accuracy=0.4986
[458/500]  Loss_D: -8.4934 Loss_G: -1.8304, Wasserstein_dist:12.5377, vae_loss_seen:365.6590 GZSL: seen=0.7941, unseen=0.4716, h=0.5918 ZSL: unseen accuracy=0.5021
[459/500]  Loss_D: -13.0893 Loss_G: -1.4063, Wasserstein_dist:17.0705, vae_loss_seen:372.0267 GZSL: seen=0.8200, unseen=0.4799, h=0.6055 ZSL: unseen accuracy=0.5074
[460/500]  Loss_D: -11.3697 Loss_G: -1.9401, Wasserstein_dist:16.1434, vae_loss_seen:373.5764 GZSL: seen=0.7944, unseen=0.4655, h=0.5870 ZSL: unseen accuracy=0.4910
[461/500]  Loss_D: -11.4273 Loss_G: -2.3452, Wasserstein_dist:15.8414, vae_loss_seen:380.8837 GZSL: seen=0.8092, unseen=0.4742, h=0.5980 ZSL: unseen accuracy=0.4935
[462/500]  Loss_D: -12.8938 Loss_G: -1.8772, Wasserstein_dist:16.4443, vae_loss_seen:366.3912 GZSL: seen=0.7943, unseen=0.4700, h=0.5905 ZSL: unseen accuracy=0.5002
[463/500]  Loss_D: -13.4204 Loss_G: -2.0160, Wasserstein_dist:17.3780, vae_loss_seen:376.9486 GZSL: seen=0.8223, unseen=0.4538, h=0.5849 ZSL: unseen accuracy=0.4976
[464/500]  Loss_D: -12.7007 Loss_G: -2.0221, Wasserstein_dist:16.0834, vae_loss_seen:380.1141 GZSL: seen=0.7994, unseen=0.4622, h=0.5858 ZSL: unseen accuracy=0.4912
[465/500]  Loss_D: -11.6686 Loss_G: -1.9917, Wasserstein_dist:15.5445, vae_loss_seen:379.1380 GZSL: seen=0.8312, unseen=0.4470, h=0.5814 ZSL: unseen accuracy=0.4877
[466/500]  Loss_D: -13.6927 Loss_G: -1.4268, Wasserstein_dist:17.2884, vae_loss_seen:378.5099 GZSL: seen=0.8120, unseen=0.4620, h=0.5889 ZSL: unseen accuracy=0.4909
[467/500]  Loss_D: -12.1273 Loss_G: -1.6240, Wasserstein_dist:16.1851, vae_loss_seen:375.0749 GZSL: seen=0.8530, unseen=0.4550, h=0.5934 ZSL: unseen accuracy=0.4881
[468/500]  Loss_D: -14.1585 Loss_G: -1.7175, Wasserstein_dist:17.9442, vae_loss_seen:391.3879 GZSL: seen=0.8157, unseen=0.4646, h=0.5920 ZSL: unseen accuracy=0.4980
[469/500]  Loss_D: -13.3676 Loss_G: -1.9624, Wasserstein_dist:17.1684, vae_loss_seen:363.2183 GZSL: seen=0.7969, unseen=0.4742, h=0.5946 ZSL: unseen accuracy=0.4840
[470/500]  Loss_D: -9.6042 Loss_G: -2.1991, Wasserstein_dist:13.5969, vae_loss_seen:356.8990 GZSL: seen=0.8302, unseen=0.4643, h=0.5955 ZSL: unseen accuracy=0.4987
[471/500]  Loss_D: -13.3033 Loss_G: -1.8458, Wasserstein_dist:17.5752, vae_loss_seen:375.4965 GZSL: seen=0.7872, unseen=0.4715, h=0.5897 ZSL: unseen accuracy=0.4972
[472/500]  Loss_D: -12.4914 Loss_G: -1.4843, Wasserstein_dist:17.8843, vae_loss_seen:387.2068 GZSL: seen=0.8191, unseen=0.4680, h=0.5957 ZSL: unseen accuracy=0.4931
[473/500]  Loss_D: -10.0351 Loss_G: -1.5363, Wasserstein_dist:14.5275, vae_loss_seen:366.3575 GZSL: seen=0.7937, unseen=0.4702, h=0.5905 ZSL: unseen accuracy=0.4876
[474/500]  Loss_D: -12.2813 Loss_G: -1.4234, Wasserstein_dist:15.7280, vae_loss_seen:377.1631 GZSL: seen=0.8162, unseen=0.4564, h=0.5854 ZSL: unseen accuracy=0.4915
[475/500]  Loss_D: -12.4083 Loss_G: -1.7185, Wasserstein_dist:15.7540, vae_loss_seen:369.8891 GZSL: seen=0.8195, unseen=0.4680, h=0.5957 ZSL: unseen accuracy=0.5044
[476/500]  Loss_D: -13.9415 Loss_G: -1.7422, Wasserstein_dist:18.4768, vae_loss_seen:371.0853 GZSL: seen=0.7639, unseen=0.4801, h=0.5896 ZSL: unseen accuracy=0.4924
[477/500]  Loss_D: -13.7200 Loss_G: -1.7535, Wasserstein_dist:16.9629, vae_loss_seen:379.5641 GZSL: seen=0.8413, unseen=0.4619, h=0.5964 ZSL: unseen accuracy=0.4958
[478/500]  Loss_D: -11.3479 Loss_G: -2.1140, Wasserstein_dist:15.6098, vae_loss_seen:363.3037 GZSL: seen=0.8023, unseen=0.4685, h=0.5915 ZSL: unseen accuracy=0.5070
[479/500]  Loss_D: -12.1340 Loss_G: -1.8321, Wasserstein_dist:17.0285, vae_loss_seen:378.6382 GZSL: seen=0.7983, unseen=0.4689, h=0.5908 ZSL: unseen accuracy=0.4945
[480/500]  Loss_D: -10.7587 Loss_G: -1.6394, Wasserstein_dist:15.3369, vae_loss_seen:381.2834 GZSL: seen=0.7858, unseen=0.4740, h=0.5913 ZSL: unseen accuracy=0.4914
[481/500]  Loss_D: -12.5099 Loss_G: -1.8368, Wasserstein_dist:16.9756, vae_loss_seen:376.3027 GZSL: seen=0.7931, unseen=0.4674, h=0.5881 ZSL: unseen accuracy=0.4941
[482/500]  Loss_D: -12.1340 Loss_G: -1.9000, Wasserstein_dist:15.4214, vae_loss_seen:356.5699 GZSL: seen=0.7852, unseen=0.4694, h=0.5876 ZSL: unseen accuracy=0.4863
[483/500]  Loss_D: -13.4864 Loss_G: -1.5616, Wasserstein_dist:17.4199, vae_loss_seen:375.6868 GZSL: seen=0.7922, unseen=0.4694, h=0.5895 ZSL: unseen accuracy=0.4889
[484/500]  Loss_D: -14.0111 Loss_G: -1.8809, Wasserstein_dist:18.0031, vae_loss_seen:383.4056 GZSL: seen=0.8115, unseen=0.4699, h=0.5952 ZSL: unseen accuracy=0.4880
[485/500]  Loss_D: -10.9738 Loss_G: -1.6736, Wasserstein_dist:15.2075, vae_loss_seen:370.4778 GZSL: seen=0.7670, unseen=0.4832, h=0.5929 ZSL: unseen accuracy=0.4884
[486/500]  Loss_D: -12.1792 Loss_G: -1.6614, Wasserstein_dist:16.1458, vae_loss_seen:378.6972 GZSL: seen=0.7889, unseen=0.4820, h=0.5984 ZSL: unseen accuracy=0.4910
[487/500]  Loss_D: -12.8353 Loss_G: -1.9803, Wasserstein_dist:16.7284, vae_loss_seen:363.7869 GZSL: seen=0.8005, unseen=0.4642, h=0.5877 ZSL: unseen accuracy=0.4973
[488/500]  Loss_D: -11.7583 Loss_G: -1.9444, Wasserstein_dist:15.7352, vae_loss_seen:371.7114 GZSL: seen=0.7665, unseen=0.4720, h=0.5842 ZSL: unseen accuracy=0.4992
[489/500]  Loss_D: -12.2533 Loss_G: -1.5168, Wasserstein_dist:15.9451, vae_loss_seen:368.9748 GZSL: seen=0.7999, unseen=0.4733, h=0.5947 ZSL: unseen accuracy=0.4978
[490/500]  Loss_D: -13.6441 Loss_G: -1.2963, Wasserstein_dist:18.4089, vae_loss_seen:380.2788 GZSL: seen=0.7995, unseen=0.4775, h=0.5979 ZSL: unseen accuracy=0.4953
[491/500]  Loss_D: -11.1240 Loss_G: -1.3681, Wasserstein_dist:15.5229, vae_loss_seen:371.6777 GZSL: seen=0.8225, unseen=0.4669, h=0.5957 ZSL: unseen accuracy=0.5046
[492/500]  Loss_D: -12.8721 Loss_G: -1.9884, Wasserstein_dist:17.1645, vae_loss_seen:375.5079 GZSL: seen=0.8596, unseen=0.4545, h=0.5946 ZSL: unseen accuracy=0.4934
[493/500]  Loss_D: -11.4683 Loss_G: -2.0697, Wasserstein_dist:15.8625, vae_loss_seen:358.1364 GZSL: seen=0.7994, unseen=0.4687, h=0.5909 ZSL: unseen accuracy=0.4926
[494/500]  Loss_D: -13.5482 Loss_G: -1.2774, Wasserstein_dist:17.4052, vae_loss_seen:377.2147 GZSL: seen=0.8174, unseen=0.4635, h=0.5916 ZSL: unseen accuracy=0.4826
[495/500]  Loss_D: -13.8853 Loss_G: -1.8649, Wasserstein_dist:18.4508, vae_loss_seen:380.7617 GZSL: seen=0.8470, unseen=0.4618, h=0.5977 ZSL: unseen accuracy=0.4959
[496/500]  Loss_D: -12.4137 Loss_G: -1.6900, Wasserstein_dist:16.7377, vae_loss_seen:378.3314 GZSL: seen=0.7919, unseen=0.4774, h=0.5957 ZSL: unseen accuracy=0.5052
[497/500]  Loss_D: -13.1213 Loss_G: -1.5110, Wasserstein_dist:16.5967, vae_loss_seen:378.9063 GZSL: seen=0.8183, unseen=0.4641, h=0.5923 ZSL: unseen accuracy=0.4953
[498/500]  Loss_D: -12.2266 Loss_G: -1.7827, Wasserstein_dist:16.1890, vae_loss_seen:385.2810 GZSL: seen=0.8138, unseen=0.4632, h=0.5904 ZSL: unseen accuracy=0.4905
[499/500]  Loss_D: -11.7655 Loss_G: -1.6870, Wasserstein_dist:16.3411, vae_loss_seen:366.1679 GZSL: seen=0.7972, unseen=0.4781, h=0.5978 ZSL: unseen accuracy=0.5000
[500/500]  Loss_D: -13.1237 Loss_G: -1.9392, Wasserstein_dist:16.9771, vae_loss_seen:363.8531 GZSL: seen=0.8247, unseen=0.4569, h=0.5880 ZSL: unseen accuracy=0.4847
Best h-score = 0.6681 (obtained at iteration-78)
- BE SURE TO SELECT THE MODEL TRAINED FOR 78 ITERATIONS ON TEST SET AS FINAL MODEL.

HYPER-PARAMETERS
dataset                       :FLO
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :1200
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :1024
nz                            :1024
ngh                           :4096
ndh                           :4096
nepoch                        :500
critic_iter                   :5
lambda1                       :10.0
lr                            :0.0001
feed_lr                       :1e-05
dec_lr                        :0.0001
classifier_lr                 :0.001
beta1                         :0.5
cuda                          :True
encoded_noise                 :False
manualSeed                    :806
nclass_all                    :102
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :10
gammaG                        :10
latent_size                   :1024
conditional                   :True
a1                            :0.5
a2                            :0.5
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :20
n_probe_val                   :3
k_probe_train                 :1
k_probe_val                   :20
n_subset                      :5
alpha                         :-3.0
gamma                         :3.0
lamb                          :0.1
n_syn                         :25
sample_probing_loss_weight    :1.0
sample_probing_loss_type      :gzsl
closed_form_model_type        :vis2sem
finetune                      :False
lambda2                       :10.0
- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/500]  Loss_D: -32.6919 Loss_G: 3.5672, Wasserstein_dist:39.6477, vae_loss_seen:490.0327 GZSL: seen=0.1350, unseen=0.0909, h=0.1087 ZSL: unseen accuracy=0.2502
[2/500]  Loss_D: -38.1810 Loss_G: 4.0710, Wasserstein_dist:47.3600, vae_loss_seen:461.9650 GZSL: seen=0.9145, unseen=0.1017, h=0.1830 ZSL: unseen accuracy=0.4048
[3/500]  Loss_D: -31.6134 Loss_G: 4.0081, Wasserstein_dist:47.8835, vae_loss_seen:465.6250 GZSL: seen=0.4730, unseen=0.1822, h=0.2630 ZSL: unseen accuracy=0.4422
[4/500]  Loss_D: -34.6808 Loss_G: 3.6541, Wasserstein_dist:44.3646, vae_loss_seen:452.8703 GZSL: seen=0.6705, unseen=0.2115, h=0.3216 ZSL: unseen accuracy=0.4522
[5/500]  Loss_D: -37.2260 Loss_G: 3.5817, Wasserstein_dist:46.2775, vae_loss_seen:460.0269 GZSL: seen=0.6400, unseen=0.2461, h=0.3555 ZSL: unseen accuracy=0.4593
[6/500]  Loss_D: -36.9877 Loss_G: 3.0521, Wasserstein_dist:47.0084, vae_loss_seen:445.0394 GZSL: seen=0.6039, unseen=0.2790, h=0.3817 ZSL: unseen accuracy=0.4795
[7/500]  Loss_D: -38.8345 Loss_G: 2.4742, Wasserstein_dist:48.9290, vae_loss_seen:452.3618 GZSL: seen=0.5619, unseen=0.3495, h=0.4310 ZSL: unseen accuracy=0.5154
[8/500]  Loss_D: -29.5130 Loss_G: 1.9032, Wasserstein_dist:43.0883, vae_loss_seen:434.1456 GZSL: seen=0.7743, unseen=0.3198, h=0.4526 ZSL: unseen accuracy=0.5291
[9/500]  Loss_D: -32.2765 Loss_G: 1.5966, Wasserstein_dist:42.8151, vae_loss_seen:426.0709 GZSL: seen=0.6515, unseen=0.3697, h=0.4717 ZSL: unseen accuracy=0.5174
[10/500]  Loss_D: -31.9169 Loss_G: 0.8280, Wasserstein_dist:42.4970, vae_loss_seen:420.2097 GZSL: seen=0.7257, unseen=0.3457, h=0.4683 ZSL: unseen accuracy=0.5178
[11/500]  Loss_D: -27.1335 Loss_G: 0.3720, Wasserstein_dist:35.9240, vae_loss_seen:405.4468 GZSL: seen=0.7170, unseen=0.3808, h=0.4974 ZSL: unseen accuracy=0.5391
