HYPER-PARAMETERS
[249/500]  Loss_D: -14.8789 Loss_G: -4.2830, Wasserstein_dist:18.9210, vae_loss_seen:372.8248 GZSL: seen=0.8406, unseen=0.4981, h=0.6255 ZSL: unseen accuracy=0.5576
[250/500]  Loss_D: -13.9423 Loss_G: -3.8700, Wasserstein_dist:18.1955, vae_loss_seen:353.1657 GZSL: seen=0.7959, unseen=0.5181, h=0.6276 ZSL: unseen accuracy=0.5473
[251/500]  Loss_D: -15.8388 Loss_G: -4.7557, Wasserstein_dist:19.5864, vae_loss_seen:363.1871 GZSL: seen=0.8222, unseen=0.5159, h=0.6340 ZSL: unseen accuracy=0.5610
[252/500]  Loss_D: -15.4965 Loss_G: -3.9953, Wasserstein_dist:20.2170, vae_loss_seen:366.8730 GZSL: seen=0.8208, unseen=0.5109, h=0.6298 ZSL: unseen accuracy=0.5613
[253/500]  Loss_D: -16.7275 Loss_G: -4.7517, Wasserstein_dist:21.1886, vae_loss_seen:365.3058 GZSL: seen=0.8382, unseen=0.5091, h=0.6334 ZSL: unseen accuracy=0.5572
[254/500]  Loss_D: -16.0488 Loss_G: -4.4120, Wasserstein_dist:20.5022, vae_loss_seen:372.0685 GZSL: seen=0.8208, unseen=0.5150, h=0.6329 ZSL: unseen accuracy=0.5663
[255/500]  Loss_D: -15.2563 Loss_G: -4.3618, Wasserstein_dist:20.3474, vae_loss_seen:354.8097 GZSL: seen=0.8020, unseen=0.5201, h=0.6310 ZSL: unseen accuracy=0.5520
[256/500]  Loss_D: -12.1000 Loss_G: -4.2346, Wasserstein_dist:16.8763, vae_loss_seen:350.4577 GZSL: seen=0.8626, unseen=0.4948, h=0.6289 ZSL: unseen accuracy=0.5699
[257/500]  Loss_D: -14.7649 Loss_G: -4.2697, Wasserstein_dist:18.6077, vae_loss_seen:349.7192 GZSL: seen=0.8430, unseen=0.4992, h=0.6271 ZSL: unseen accuracy=0.5620
[258/500]  Loss_D: -11.8137 Loss_G: -4.5571, Wasserstein_dist:16.5861, vae_loss_seen:341.9648 GZSL: seen=0.8322, unseen=0.5128, h=0.6346 ZSL: unseen accuracy=0.5576
[259/500]  Loss_D: -14.7656 Loss_G: -4.2663, Wasserstein_dist:20.1830, vae_loss_seen:369.5245 GZSL: seen=0.7958, unseen=0.5286, h=0.6352 ZSL: unseen accuracy=0.5534
[260/500]  Loss_D: -14.4094 Loss_G: -4.4162, Wasserstein_dist:18.7941, vae_loss_seen:366.2989 GZSL: seen=0.8008, unseen=0.5169, h=0.6283 ZSL: unseen accuracy=0.5470
[261/500]  Loss_D: -15.3216 Loss_G: -4.4693, Wasserstein_dist:19.4545, vae_loss_seen:359.0807 GZSL: seen=0.8309, unseen=0.5066, h=0.6294 ZSL: unseen accuracy=0.5569
[262/500]  Loss_D: -14.3725 Loss_G: -4.5763, Wasserstein_dist:19.1430, vae_loss_seen:358.6860 GZSL: seen=0.8190, unseen=0.5116, h=0.6298 ZSL: unseen accuracy=0.5536
[263/500]  Loss_D: -15.7641 Loss_G: -4.5338, Wasserstein_dist:19.9427, vae_loss_seen:373.4208 GZSL: seen=0.8294, unseen=0.4990, h=0.6231 ZSL: unseen accuracy=0.5481
[264/500]  Loss_D: -16.7491 Loss_G: -3.9753, Wasserstein_dist:21.7677, vae_loss_seen:362.6956 GZSL: seen=0.8409, unseen=0.4894, h=0.6187 ZSL: unseen accuracy=0.5444
[265/500]  Loss_D: -13.1377 Loss_G: -4.3237, Wasserstein_dist:17.7800, vae_loss_seen:359.6664 GZSL: seen=0.8037, unseen=0.5022, h=0.6182 ZSL: unseen accuracy=0.5472
[266/500]  Loss_D: -13.3087 Loss_G: -4.0644, Wasserstein_dist:17.1369, vae_loss_seen:347.7841 GZSL: seen=0.8209, unseen=0.5114, h=0.6302 ZSL: unseen accuracy=0.5596
[267/500]  Loss_D: -12.2927 Loss_G: -4.2537, Wasserstein_dist:16.6229, vae_loss_seen:337.0795 GZSL: seen=0.8058, unseen=0.5150, h=0.6284 ZSL: unseen accuracy=0.5524
[268/500]  Loss_D: -11.2396 Loss_G: -4.5921, Wasserstein_dist:15.4505, vae_loss_seen:342.9334 GZSL: seen=0.8024, unseen=0.5088, h=0.6228 ZSL: unseen accuracy=0.5538
[269/500]  Loss_D: -14.2859 Loss_G: -5.0154, Wasserstein_dist:18.5615, vae_loss_seen:355.5768 GZSL: seen=0.8312, unseen=0.4933, h=0.6192 ZSL: unseen accuracy=0.5459
[270/500]  Loss_D: -13.7942 Loss_G: -4.2463, Wasserstein_dist:17.8885, vae_loss_seen:376.8905 GZSL: seen=0.7998, unseen=0.5152, h=0.6267 ZSL: unseen accuracy=0.5532
[271/500]  Loss_D: -14.2699 Loss_G: -4.7679, Wasserstein_dist:19.6480, vae_loss_seen:354.6243 GZSL: seen=0.8062, unseen=0.4988, h=0.6163 ZSL: unseen accuracy=0.5656
[272/500]  Loss_D: -13.9753 Loss_G: -3.5972, Wasserstein_dist:17.8328, vae_loss_seen:362.0087 GZSL: seen=0.8237, unseen=0.5139, h=0.6329 ZSL: unseen accuracy=0.5546
[273/500]  Loss_D: -14.9915 Loss_G: -4.5663, Wasserstein_dist:19.4008, vae_loss_seen:371.6954 GZSL: seen=0.8205, unseen=0.4950, h=0.6175 ZSL: unseen accuracy=0.5515
[274/500]  Loss_D: -13.1304 Loss_G: -4.3516, Wasserstein_dist:17.2637, vae_loss_seen:352.0706 GZSL: seen=0.8430, unseen=0.4954, h=0.6240 ZSL: unseen accuracy=0.5465
[275/500]  Loss_D: -9.7141 Loss_G: -4.4558, Wasserstein_dist:14.1169, vae_loss_seen:355.1916 GZSL: seen=0.8208, unseen=0.4902, h=0.6138 ZSL: unseen accuracy=0.5434
[276/500]  Loss_D: -14.0775 Loss_G: -4.3546, Wasserstein_dist:18.2531, vae_loss_seen:357.6523 GZSL: seen=0.8058, unseen=0.5117, h=0.6259 ZSL: unseen accuracy=0.5530
[277/500]  Loss_D: -13.3813 Loss_G: -4.0190, Wasserstein_dist:18.5495, vae_loss_seen:352.0108 GZSL: seen=0.8057, unseen=0.5125, h=0.6265 ZSL: unseen accuracy=0.5580
[278/500]  Loss_D: -12.8128 Loss_G: -4.4300, Wasserstein_dist:16.9056, vae_loss_seen:348.3483 GZSL: seen=0.8079, unseen=0.5013, h=0.6187 ZSL: unseen accuracy=0.5486
[279/500]  Loss_D: -12.8433 Loss_G: -4.5070, Wasserstein_dist:17.7762, vae_loss_seen:360.1676 GZSL: seen=0.8051, unseen=0.5100, h=0.6244 ZSL: unseen accuracy=0.5436
[280/500]  Loss_D: -13.6469 Loss_G: -4.4158, Wasserstein_dist:17.4228, vae_loss_seen:355.4892 GZSL: seen=0.8120, unseen=0.5165, h=0.6314 ZSL: unseen accuracy=0.5531
[281/500]  Loss_D: -13.9015 Loss_G: -4.0621, Wasserstein_dist:18.8568, vae_loss_seen:358.4145 GZSL: seen=0.8047, unseen=0.5085, h=0.6232 ZSL: unseen accuracy=0.5443
[282/500]  Loss_D: -11.0219 Loss_G: -4.2160, Wasserstein_dist:15.7729, vae_loss_seen:349.1097 GZSL: seen=0.8346, unseen=0.5004, h=0.6257 ZSL: unseen accuracy=0.5473
[283/500]  Loss_D: -13.6298 Loss_G: -4.3898, Wasserstein_dist:18.2681, vae_loss_seen:352.3135 GZSL: seen=0.8275, unseen=0.5035, h=0.6261 ZSL: unseen accuracy=0.5515
[284/500]  Loss_D: -12.1135 Loss_G: -3.8741, Wasserstein_dist:16.3014, vae_loss_seen:354.6282 GZSL: seen=0.8223, unseen=0.5057, h=0.6263 ZSL: unseen accuracy=0.5494
[285/500]  Loss_D: -13.8662 Loss_G: -4.1751, Wasserstein_dist:18.5606, vae_loss_seen:352.6480 GZSL: seen=0.7998, unseen=0.5079, h=0.6213 ZSL: unseen accuracy=0.5447
[286/500]  Loss_D: -13.9845 Loss_G: -4.6618, Wasserstein_dist:18.5095, vae_loss_seen:369.7408 GZSL: seen=0.8102, unseen=0.5007, h=0.6189 ZSL: unseen accuracy=0.5481
[287/500]  Loss_D: -14.2724 Loss_G: -4.6666, Wasserstein_dist:18.2809, vae_loss_seen:343.6846 GZSL: seen=0.8019, unseen=0.5100, h=0.6235 ZSL: unseen accuracy=0.5562
[288/500]  Loss_D: -11.6536 Loss_G: -4.6441, Wasserstein_dist:16.1734, vae_loss_seen:354.9637 GZSL: seen=0.8273, unseen=0.4876, h=0.6136 ZSL: unseen accuracy=0.5339
[289/500]  Loss_D: -12.1284 Loss_G: -4.4142, Wasserstein_dist:16.2125, vae_loss_seen:335.9559 GZSL: seen=0.8016, unseen=0.5120, h=0.6249 ZSL: unseen accuracy=0.5451
[290/500]  Loss_D: -15.5205 Loss_G: -4.7392, Wasserstein_dist:19.5893, vae_loss_seen:370.8328 GZSL: seen=0.8234, unseen=0.5059, h=0.6267 ZSL: unseen accuracy=0.5401
[291/500]  Loss_D: -13.0860 Loss_G: -3.9363, Wasserstein_dist:16.7462, vae_loss_seen:365.7074 GZSL: seen=0.8091, unseen=0.5032, h=0.6205 ZSL: unseen accuracy=0.5426
[292/500]  Loss_D: -14.3349 Loss_G: -3.9810, Wasserstein_dist:18.8655, vae_loss_seen:371.1596 GZSL: seen=0.8045, unseen=0.5110, h=0.6250 ZSL: unseen accuracy=0.5551
[293/500]  Loss_D: -11.9106 Loss_G: -4.4788, Wasserstein_dist:16.0459, vae_loss_seen:349.9489 GZSL: seen=0.8244, unseen=0.4949, h=0.6185 ZSL: unseen accuracy=0.5383
[294/500]  Loss_D: -13.3343 Loss_G: -4.9797, Wasserstein_dist:17.6172, vae_loss_seen:361.5112 GZSL: seen=0.7754, unseen=0.5051, h=0.6117 ZSL: unseen accuracy=0.5429
[295/500]  Loss_D: -14.9497 Loss_G: -4.1497, Wasserstein_dist:19.1611, vae_loss_seen:340.9261 GZSL: seen=0.8239, unseen=0.4928, h=0.6167 ZSL: unseen accuracy=0.5317
[296/500]  Loss_D: -15.5206 Loss_G: -4.6210, Wasserstein_dist:19.5010, vae_loss_seen:369.7718 GZSL: seen=0.7786, unseen=0.5168, h=0.6213 ZSL: unseen accuracy=0.5407
[297/500]  Loss_D: -11.6490 Loss_G: -4.3917, Wasserstein_dist:16.0146, vae_loss_seen:344.9495 GZSL: seen=0.8212, unseen=0.4972, h=0.6194 ZSL: unseen accuracy=0.5424
[298/500]  Loss_D: -14.3116 Loss_G: -4.3702, Wasserstein_dist:18.5153, vae_loss_seen:354.3188 GZSL: seen=0.8070, unseen=0.5055, h=0.6216 ZSL: unseen accuracy=0.5383
[299/500]  Loss_D: -14.1473 Loss_G: -4.0731, Wasserstein_dist:18.1138, vae_loss_seen:357.4458 GZSL: seen=0.8000, unseen=0.5185, h=0.6292 ZSL: unseen accuracy=0.5491
[300/500]  Loss_D: -13.9448 Loss_G: -4.9091, Wasserstein_dist:17.9169, vae_loss_seen:363.7642 GZSL: seen=0.8225, unseen=0.5037, h=0.6248 ZSL: unseen accuracy=0.5401
[301/500]  Loss_D: -14.7049 Loss_G: -4.4657, Wasserstein_dist:19.5905, vae_loss_seen:359.7664 GZSL: seen=0.7731, unseen=0.5123, h=0.6163 ZSL: unseen accuracy=0.5403
[302/500]  Loss_D: -12.5227 Loss_G: -4.5870, Wasserstein_dist:17.4462, vae_loss_seen:349.9885 GZSL: seen=0.8200, unseen=0.5064, h=0.6262 ZSL: unseen accuracy=0.5485
[303/500]  Loss_D: -13.6793 Loss_G: -4.3380, Wasserstein_dist:17.9231, vae_loss_seen:366.0826 GZSL: seen=0.7932, unseen=0.5055, h=0.6175 ZSL: unseen accuracy=0.5325
[304/500]  Loss_D: -12.8031 Loss_G: -4.9697, Wasserstein_dist:17.3258, vae_loss_seen:340.0300 GZSL: seen=0.8304, unseen=0.4814, h=0.6095 ZSL: unseen accuracy=0.5313
[305/500]  Loss_D: -10.7046 Loss_G: -4.2990, Wasserstein_dist:15.5063, vae_loss_seen:339.5700 GZSL: seen=0.7931, unseen=0.4962, h=0.6105 ZSL: unseen accuracy=0.5369
[306/500]  Loss_D: -12.7343 Loss_G: -4.4505, Wasserstein_dist:17.3460, vae_loss_seen:340.5635 GZSL: seen=0.8040, unseen=0.5057, h=0.6209 ZSL: unseen accuracy=0.5329
[307/500]  Loss_D: -14.7180 Loss_G: -4.4075, Wasserstein_dist:18.9909, vae_loss_seen:365.0083 GZSL: seen=0.8265, unseen=0.4787, h=0.6063 ZSL: unseen accuracy=0.5342
[308/500]  Loss_D: -11.6426 Loss_G: -4.2179, Wasserstein_dist:15.7284, vae_loss_seen:352.7870 GZSL: seen=0.8077, unseen=0.5053, h=0.6217 ZSL: unseen accuracy=0.5412
[309/500]  Loss_D: -15.2101 Loss_G: -4.9307, Wasserstein_dist:19.0213, vae_loss_seen:360.0370 GZSL: seen=0.8054, unseen=0.5023, h=0.6187 ZSL: unseen accuracy=0.5355
[310/500]  Loss_D: -10.5588 Loss_G: -4.5860, Wasserstein_dist:14.3344, vae_loss_seen:337.8104 GZSL: seen=0.8441, unseen=0.4792, h=0.6113 ZSL: unseen accuracy=0.5420
[311/500]  Loss_D: -14.3001 Loss_G: -4.9266, Wasserstein_dist:18.6762, vae_loss_seen:355.4136 GZSL: seen=0.8431, unseen=0.4851, h=0.6158 ZSL: unseen accuracy=0.5333
[312/500]  Loss_D: -12.4772 Loss_G: -4.4429, Wasserstein_dist:17.0188, vae_loss_seen:354.9549 GZSL: seen=0.8407, unseen=0.4802, h=0.6113 ZSL: unseen accuracy=0.5283
[313/500]  Loss_D: -13.8057 Loss_G: -4.9215, Wasserstein_dist:17.9352, vae_loss_seen:364.9230 GZSL: seen=0.8227, unseen=0.5028, h=0.6242 ZSL: unseen accuracy=0.5391
[314/500]  Loss_D: -12.2529 Loss_G: -4.7947, Wasserstein_dist:17.5420, vae_loss_seen:352.7553 GZSL: seen=0.8321, unseen=0.4871, h=0.6145 ZSL: unseen accuracy=0.5410
[315/500]  Loss_D: -11.3398 Loss_G: -4.3127, Wasserstein_dist:14.9873, vae_loss_seen:345.0398 GZSL: seen=0.7989, unseen=0.5009, h=0.6157 ZSL: unseen accuracy=0.5396
[316/500]  Loss_D: -14.8529 Loss_G: -4.8910, Wasserstein_dist:19.1315, vae_loss_seen:355.3272 GZSL: seen=0.8138, unseen=0.4990, h=0.6186 ZSL: unseen accuracy=0.5343
[317/500]  Loss_D: -13.0346 Loss_G: -4.1345, Wasserstein_dist:17.4410, vae_loss_seen:359.7566 GZSL: seen=0.8341, unseen=0.4874, h=0.6153 ZSL: unseen accuracy=0.5341
[318/500]  Loss_D: -12.4791 Loss_G: -4.6506, Wasserstein_dist:17.0869, vae_loss_seen:362.8093 GZSL: seen=0.8225, unseen=0.4831, h=0.6087 ZSL: unseen accuracy=0.5305
[319/500]  Loss_D: -10.7792 Loss_G: -4.0329, Wasserstein_dist:15.5909, vae_loss_seen:349.7251 GZSL: seen=0.8264, unseen=0.4878, h=0.6135 ZSL: unseen accuracy=0.5318
[320/500]  Loss_D: -10.8865 Loss_G: -4.0865, Wasserstein_dist:15.3657, vae_loss_seen:348.9223 GZSL: seen=0.7763, unseen=0.5019, h=0.6097 ZSL: unseen accuracy=0.5259
[321/500]  Loss_D: -10.6643 Loss_G: -4.2302, Wasserstein_dist:14.8630, vae_loss_seen:340.7296 GZSL: seen=0.8119, unseen=0.4912, h=0.6121 ZSL: unseen accuracy=0.5405
[322/500]  Loss_D: -14.5130 Loss_G: -4.5876, Wasserstein_dist:19.4666, vae_loss_seen:377.9896 GZSL: seen=0.7836, unseen=0.5047, h=0.6140 ZSL: unseen accuracy=0.5325
[323/500]  Loss_D: -13.4140 Loss_G: -4.2349, Wasserstein_dist:17.0115, vae_loss_seen:366.2218 GZSL: seen=0.8204, unseen=0.4980, h=0.6198 ZSL: unseen accuracy=0.5386
[324/500]  Loss_D: -12.7971 Loss_G: -4.8037, Wasserstein_dist:17.1177, vae_loss_seen:351.8406 GZSL: seen=0.8229, unseen=0.4891, h=0.6135 ZSL: unseen accuracy=0.5367
[325/500]  Loss_D: -11.0147 Loss_G: -4.4517, Wasserstein_dist:15.5506, vae_loss_seen:343.5432 GZSL: seen=0.8259, unseen=0.4939, h=0.6182 ZSL: unseen accuracy=0.5327
[326/500]  Loss_D: -12.4967 Loss_G: -4.1578, Wasserstein_dist:16.2069, vae_loss_seen:337.5170 GZSL: seen=0.8307, unseen=0.4906, h=0.6169 ZSL: unseen accuracy=0.5342
[327/500]  Loss_D: -12.2536 Loss_G: -4.5733, Wasserstein_dist:16.0800, vae_loss_seen:351.3625 GZSL: seen=0.7998, unseen=0.4960, h=0.6123 ZSL: unseen accuracy=0.5275
[328/500]  Loss_D: -11.5368 Loss_G: -4.5282, Wasserstein_dist:16.0681, vae_loss_seen:348.7827 GZSL: seen=0.8073, unseen=0.4973, h=0.6155 ZSL: unseen accuracy=0.5351
[329/500]  Loss_D: -11.8607 Loss_G: -4.7593, Wasserstein_dist:16.2445, vae_loss_seen:349.6508 GZSL: seen=0.8079, unseen=0.4913, h=0.6110 ZSL: unseen accuracy=0.5241
[330/500]  Loss_D: -13.0856 Loss_G: -4.6162, Wasserstein_dist:17.0318, vae_loss_seen:340.1135 GZSL: seen=0.8042, unseen=0.4977, h=0.6149 ZSL: unseen accuracy=0.5373
[331/500]  Loss_D: -10.9211 Loss_G: -4.2858, Wasserstein_dist:15.4231, vae_loss_seen:341.3362 GZSL: seen=0.8387, unseen=0.4686, h=0.6013 ZSL: unseen accuracy=0.5129
[332/500]  Loss_D: -11.6429 Loss_G: -4.5368, Wasserstein_dist:15.8693, vae_loss_seen:341.0967 GZSL: seen=0.8060, unseen=0.4847, h=0.6054 ZSL: unseen accuracy=0.5256
[333/500]  Loss_D: -12.7874 Loss_G: -4.6045, Wasserstein_dist:15.8156, vae_loss_seen:362.6753 GZSL: seen=0.8198, unseen=0.4894, h=0.6129 ZSL: unseen accuracy=0.5305
[334/500]  Loss_D: -11.7310 Loss_G: -4.8575, Wasserstein_dist:15.8962, vae_loss_seen:334.9919 GZSL: seen=0.8160, unseen=0.4951, h=0.6163 ZSL: unseen accuracy=0.5432
[335/500]  Loss_D: -13.7384 Loss_G: -4.6274, Wasserstein_dist:17.9096, vae_loss_seen:357.9605 GZSL: seen=0.7774, unseen=0.4981, h=0.6072 ZSL: unseen accuracy=0.5213
[336/500]  Loss_D: -11.5556 Loss_G: -4.8570, Wasserstein_dist:15.5136, vae_loss_seen:364.2991 GZSL: seen=0.7827, unseen=0.4958, h=0.6071 ZSL: unseen accuracy=0.5257
[337/500]  Loss_D: -15.3419 Loss_G: -4.7102, Wasserstein_dist:19.8079, vae_loss_seen:365.2769 GZSL: seen=0.8395, unseen=0.4822, h=0.6125 ZSL: unseen accuracy=0.5291
[338/500]  Loss_D: -10.6902 Loss_G: -3.9287, Wasserstein_dist:15.0462, vae_loss_seen:339.8118 GZSL: seen=0.8110, unseen=0.4987, h=0.6176 ZSL: unseen accuracy=0.5272
[339/500]  Loss_D: -13.1386 Loss_G: -4.1745, Wasserstein_dist:17.6473, vae_loss_seen:361.1909 GZSL: seen=0.8044, unseen=0.4911, h=0.6099 ZSL: unseen accuracy=0.5285
[340/500]  Loss_D: -12.4064 Loss_G: -4.9740, Wasserstein_dist:16.5058, vae_loss_seen:340.8376 GZSL: seen=0.8219, unseen=0.4909, h=0.6147 ZSL: unseen accuracy=0.5221
[341/500]  Loss_D: -11.9730 Loss_G: -4.5692, Wasserstein_dist:15.6854, vae_loss_seen:355.3270 GZSL: seen=0.7986, unseen=0.4952, h=0.6113 ZSL: unseen accuracy=0.5221
[342/500]  Loss_D: -11.9530 Loss_G: -4.2114, Wasserstein_dist:16.0353, vae_loss_seen:356.7755 GZSL: seen=0.8045, unseen=0.4854, h=0.6055 ZSL: unseen accuracy=0.5194
[343/500]  Loss_D: -13.5523 Loss_G: -4.6932, Wasserstein_dist:17.4040, vae_loss_seen:354.0529 GZSL: seen=0.8020, unseen=0.5047, h=0.6195 ZSL: unseen accuracy=0.5278
[344/500]  Loss_D: -13.2285 Loss_G: -4.7240, Wasserstein_dist:16.9159, vae_loss_seen:356.3813 GZSL: seen=0.8038, unseen=0.5002, h=0.6167 ZSL: unseen accuracy=0.5299
[345/500]  Loss_D: -13.4176 Loss_G: -4.9005, Wasserstein_dist:17.5285, vae_loss_seen:335.1157 GZSL: seen=0.7754, unseen=0.5060, h=0.6124 ZSL: unseen accuracy=0.5289
[346/500]  Loss_D: -14.1655 Loss_G: -4.9799, Wasserstein_dist:18.6200, vae_loss_seen:355.7772 GZSL: seen=0.8231, unseen=0.4879, h=0.6126 ZSL: unseen accuracy=0.5235
[347/500]  Loss_D: -13.9596 Loss_G: -4.7963, Wasserstein_dist:18.0622, vae_loss_seen:369.6102 GZSL: seen=0.7652, unseen=0.4988, h=0.6039 ZSL: unseen accuracy=0.5150
[348/500]  Loss_D: -12.6807 Loss_G: -4.6981, Wasserstein_dist:16.7564, vae_loss_seen:358.2091 GZSL: seen=0.7788, unseen=0.4979, h=0.6074 ZSL: unseen accuracy=0.5267
[349/500]  Loss_D: -11.5839 Loss_G: -4.5140, Wasserstein_dist:16.2758, vae_loss_seen:348.3485 GZSL: seen=0.7840, unseen=0.4966, h=0.6080 ZSL: unseen accuracy=0.5384
[350/500]  Loss_D: -12.0149 Loss_G: -4.9671, Wasserstein_dist:16.4337, vae_loss_seen:341.7621 GZSL: seen=0.8090, unseen=0.4870, h=0.6080 ZSL: unseen accuracy=0.5224
[351/500]  Loss_D: -12.3418 Loss_G: -5.1876, Wasserstein_dist:16.7377, vae_loss_seen:364.5005 GZSL: seen=0.8580, unseen=0.4778, h=0.6138 ZSL: unseen accuracy=0.5280
[352/500]  Loss_D: -13.4948 Loss_G: -4.2121, Wasserstein_dist:17.4335, vae_loss_seen:361.1328 GZSL: seen=0.7934, unseen=0.4965, h=0.6108 ZSL: unseen accuracy=0.5199
[353/500]  Loss_D: -14.2424 Loss_G: -4.5499, Wasserstein_dist:19.0034, vae_loss_seen:375.5842 GZSL: seen=0.7793, unseen=0.4904, h=0.6020 ZSL: unseen accuracy=0.5213
[354/500]  Loss_D: -10.3938 Loss_G: -4.5283, Wasserstein_dist:14.6476, vae_loss_seen:348.2183 GZSL: seen=0.7739, unseen=0.4953, h=0.6040 ZSL: unseen accuracy=0.5268
[355/500]  Loss_D: -10.7445 Loss_G: -4.6346, Wasserstein_dist:14.3824, vae_loss_seen:323.9382 GZSL: seen=0.8057, unseen=0.4766, h=0.5990 ZSL: unseen accuracy=0.5167
[356/500]  Loss_D: -12.3560 Loss_G: -4.7597, Wasserstein_dist:17.0464, vae_loss_seen:355.0555 GZSL: seen=0.7806, unseen=0.5023, h=0.6112 ZSL: unseen accuracy=0.5204
[357/500]  Loss_D: -13.5572 Loss_G: -4.3384, Wasserstein_dist:17.3654, vae_loss_seen:366.9052 GZSL: seen=0.8297, unseen=0.4800, h=0.6082 ZSL: unseen accuracy=0.5202
[358/500]  Loss_D: -13.1663 Loss_G: -4.6593, Wasserstein_dist:18.0085, vae_loss_seen:348.1912 GZSL: seen=0.7862, unseen=0.4981, h=0.6098 ZSL: unseen accuracy=0.5267
[359/500]  Loss_D: -11.7782 Loss_G: -4.1173, Wasserstein_dist:16.4708, vae_loss_seen:347.3885 GZSL: seen=0.8140, unseen=0.4850, h=0.6078 ZSL: unseen accuracy=0.5280
[360/500]  Loss_D: -13.0671 Loss_G: -4.6877, Wasserstein_dist:17.4139, vae_loss_seen:345.8790 GZSL: seen=0.7870, unseen=0.4987, h=0.6105 ZSL: unseen accuracy=0.5211
[361/500]  Loss_D: -10.7689 Loss_G: -4.6834, Wasserstein_dist:14.4781, vae_loss_seen:331.7834 GZSL: seen=0.8196, unseen=0.4781, h=0.6039 ZSL: unseen accuracy=0.5195
[362/500]  Loss_D: -13.5218 Loss_G: -5.0062, Wasserstein_dist:17.5804, vae_loss_seen:350.1424 GZSL: seen=0.8246, unseen=0.4818, h=0.6082 ZSL: unseen accuracy=0.5215
[363/500]  Loss_D: -12.1840 Loss_G: -4.6885, Wasserstein_dist:15.8877, vae_loss_seen:349.4153 GZSL: seen=0.8399, unseen=0.4788, h=0.6099 ZSL: unseen accuracy=0.5191
[364/500]  Loss_D: -12.6033 Loss_G: -4.4916, Wasserstein_dist:16.6344, vae_loss_seen:343.3412 GZSL: seen=0.8010, unseen=0.4908, h=0.6086 ZSL: unseen accuracy=0.5194
[365/500]  Loss_D: -12.1079 Loss_G: -4.7421, Wasserstein_dist:16.5803, vae_loss_seen:343.3441 GZSL: seen=0.8248, unseen=0.4812, h=0.6078 ZSL: unseen accuracy=0.5246
[366/500]  Loss_D: -12.6669 Loss_G: -4.9283, Wasserstein_dist:17.2740, vae_loss_seen:358.7799 GZSL: seen=0.8165, unseen=0.4684, h=0.5953 ZSL: unseen accuracy=0.5100
[367/500]  Loss_D: -11.2496 Loss_G: -4.6025, Wasserstein_dist:15.6326, vae_loss_seen:343.1038 GZSL: seen=0.7833, unseen=0.4853, h=0.5993 ZSL: unseen accuracy=0.5125
[368/500]  Loss_D: -10.3514 Loss_G: -4.2568, Wasserstein_dist:13.8600, vae_loss_seen:352.4701 GZSL: seen=0.8001, unseen=0.4932, h=0.6102 ZSL: unseen accuracy=0.5145
[369/500]  Loss_D: -13.4987 Loss_G: -4.8782, Wasserstein_dist:18.0642, vae_loss_seen:363.8965 GZSL: seen=0.7969, unseen=0.4939, h=0.6099 ZSL: unseen accuracy=0.5261
[370/500]  Loss_D: -11.5792 Loss_G: -4.8104, Wasserstein_dist:15.4880, vae_loss_seen:349.2474 GZSL: seen=0.8221, unseen=0.4879, h=0.6124 ZSL: unseen accuracy=0.5198
[371/500]  Loss_D: -13.0864 Loss_G: -5.1624, Wasserstein_dist:16.5305, vae_loss_seen:343.2841 GZSL: seen=0.8151, unseen=0.4735, h=0.5990 ZSL: unseen accuracy=0.5212
[372/500]  Loss_D: -12.8249 Loss_G: -4.6168, Wasserstein_dist:16.5168, vae_loss_seen:354.7750 GZSL: seen=0.8060, unseen=0.4929, h=0.6117 ZSL: unseen accuracy=0.5192
[373/500]  Loss_D: -9.2216 Loss_G: -4.2700, Wasserstein_dist:14.1372, vae_loss_seen:342.5491 GZSL: seen=0.7896, unseen=0.4965, h=0.6097 ZSL: unseen accuracy=0.5115
[374/500]  Loss_D: -15.1088 Loss_G: -4.7414, Wasserstein_dist:18.9744, vae_loss_seen:368.1534 GZSL: seen=0.8111, unseen=0.4927, h=0.6130 ZSL: unseen accuracy=0.5209
[375/500]  Loss_D: -11.8643 Loss_G: -4.5681, Wasserstein_dist:15.3405, vae_loss_seen:356.6188 GZSL: seen=0.7845, unseen=0.4858, h=0.6001 ZSL: unseen accuracy=0.5082
[376/500]  Loss_D: -13.4925 Loss_G: -4.8123, Wasserstein_dist:17.3559, vae_loss_seen:335.9268 GZSL: seen=0.8091, unseen=0.4827, h=0.6047 ZSL: unseen accuracy=0.5243
[377/500]  Loss_D: -11.8735 Loss_G: -4.6775, Wasserstein_dist:15.6436, vae_loss_seen:336.6476 GZSL: seen=0.8070, unseen=0.4858, h=0.6065 ZSL: unseen accuracy=0.5135
[378/500]  Loss_D: -13.5043 Loss_G: -4.2370, Wasserstein_dist:17.2968, vae_loss_seen:356.4713 GZSL: seen=0.7829, unseen=0.4905, h=0.6031 ZSL: unseen accuracy=0.5179
[379/500]  Loss_D: -12.4726 Loss_G: -4.7908, Wasserstein_dist:17.9547, vae_loss_seen:355.7286 GZSL: seen=0.7852, unseen=0.4898, h=0.6032 ZSL: unseen accuracy=0.5079
