HYPER-PARAMETERS
[258/500]  Loss_D: -12.8339 Loss_G: -2.1125, Wasserstein_dist:17.2225, vae_loss_seen:377.6772 GZSL: seen=0.8379, unseen=0.5202, h=0.6419 ZSL: unseen accuracy=0.5717
[259/500]  Loss_D: -14.7552 Loss_G: -2.4960, Wasserstein_dist:19.1209, vae_loss_seen:382.8283 GZSL: seen=0.8510, unseen=0.5057, h=0.6344 ZSL: unseen accuracy=0.5715
[260/500]  Loss_D: -14.6340 Loss_G: -1.6625, Wasserstein_dist:19.2838, vae_loss_seen:388.7354 GZSL: seen=0.8154, unseen=0.5262, h=0.6396 ZSL: unseen accuracy=0.5628
[261/500]  Loss_D: -13.4054 Loss_G: -1.5074, Wasserstein_dist:17.4306, vae_loss_seen:387.3824 GZSL: seen=0.8494, unseen=0.4920, h=0.6230 ZSL: unseen accuracy=0.5578
[262/500]  Loss_D: -16.6169 Loss_G: -2.4783, Wasserstein_dist:21.0508, vae_loss_seen:410.8891 GZSL: seen=0.8208, unseen=0.5245, h=0.6400 ZSL: unseen accuracy=0.5609
[263/500]  Loss_D: -12.3837 Loss_G: -1.6857, Wasserstein_dist:16.0960, vae_loss_seen:367.3918 GZSL: seen=0.8472, unseen=0.5021, h=0.6305 ZSL: unseen accuracy=0.5634
[264/500]  Loss_D: -14.2454 Loss_G: -1.8877, Wasserstein_dist:18.9434, vae_loss_seen:392.5486 GZSL: seen=0.7987, unseen=0.5293, h=0.6367 ZSL: unseen accuracy=0.5611
[265/500]  Loss_D: -12.0290 Loss_G: -1.4866, Wasserstein_dist:16.5242, vae_loss_seen:376.9880 GZSL: seen=0.8277, unseen=0.5149, h=0.6349 ZSL: unseen accuracy=0.5706
[266/500]  Loss_D: -16.0777 Loss_G: -2.0037, Wasserstein_dist:20.9811, vae_loss_seen:388.5909 GZSL: seen=0.8232, unseen=0.5180, h=0.6359 ZSL: unseen accuracy=0.5660
[267/500]  Loss_D: -13.2061 Loss_G: -1.7042, Wasserstein_dist:17.6498, vae_loss_seen:372.4789 GZSL: seen=0.8246, unseen=0.5188, h=0.6369 ZSL: unseen accuracy=0.5755
[268/500]  Loss_D: -17.1022 Loss_G: -2.0722, Wasserstein_dist:21.7266, vae_loss_seen:395.6632 GZSL: seen=0.8470, unseen=0.5011, h=0.6297 ZSL: unseen accuracy=0.5625
[269/500]  Loss_D: -14.4674 Loss_G: -1.9268, Wasserstein_dist:18.8443, vae_loss_seen:395.8872 GZSL: seen=0.8206, unseen=0.5052, h=0.6254 ZSL: unseen accuracy=0.5624
[270/500]  Loss_D: -14.2777 Loss_G: -1.9577, Wasserstein_dist:19.3850, vae_loss_seen:390.6841 GZSL: seen=0.7979, unseen=0.5261, h=0.6341 ZSL: unseen accuracy=0.5643
[271/500]  Loss_D: -17.1792 Loss_G: -1.9972, Wasserstein_dist:21.4916, vae_loss_seen:407.0532 GZSL: seen=0.8024, unseen=0.5205, h=0.6314 ZSL: unseen accuracy=0.5656
[272/500]  Loss_D: -13.9936 Loss_G: -2.0380, Wasserstein_dist:17.9746, vae_loss_seen:362.0420 GZSL: seen=0.8187, unseen=0.5197, h=0.6358 ZSL: unseen accuracy=0.5682
[273/500]  Loss_D: -14.8093 Loss_G: -2.0552, Wasserstein_dist:19.0874, vae_loss_seen:382.7838 GZSL: seen=0.8174, unseen=0.5170, h=0.6334 ZSL: unseen accuracy=0.5567
[274/500]  Loss_D: -15.3071 Loss_G: -1.8759, Wasserstein_dist:19.5492, vae_loss_seen:382.1757 GZSL: seen=0.8182, unseen=0.5201, h=0.6359 ZSL: unseen accuracy=0.5530
[275/500]  Loss_D: -14.9519 Loss_G: -2.5523, Wasserstein_dist:19.0553, vae_loss_seen:391.1349 GZSL: seen=0.8245, unseen=0.4981, h=0.6211 ZSL: unseen accuracy=0.5571
[276/500]  Loss_D: -13.0724 Loss_G: -2.1835, Wasserstein_dist:17.0347, vae_loss_seen:361.9388 GZSL: seen=0.8108, unseen=0.5175, h=0.6317 ZSL: unseen accuracy=0.5540
[277/500]  Loss_D: -11.4538 Loss_G: -1.7665, Wasserstein_dist:15.6247, vae_loss_seen:365.6480 GZSL: seen=0.8480, unseen=0.4907, h=0.6217 ZSL: unseen accuracy=0.5521
[278/500]  Loss_D: -11.0646 Loss_G: -2.1729, Wasserstein_dist:15.8581, vae_loss_seen:360.8994 GZSL: seen=0.8192, unseen=0.5189, h=0.6353 ZSL: unseen accuracy=0.5611
[279/500]  Loss_D: -12.7339 Loss_G: -2.0409, Wasserstein_dist:17.3211, vae_loss_seen:377.0004 GZSL: seen=0.8289, unseen=0.5039, h=0.6268 ZSL: unseen accuracy=0.5541
[280/500]  Loss_D: -15.3583 Loss_G: -2.2282, Wasserstein_dist:20.3899, vae_loss_seen:399.2715 GZSL: seen=0.8020, unseen=0.5138, h=0.6263 ZSL: unseen accuracy=0.5604
[281/500]  Loss_D: -11.4803 Loss_G: -1.7549, Wasserstein_dist:15.9839, vae_loss_seen:365.1454 GZSL: seen=0.8098, unseen=0.5162, h=0.6305 ZSL: unseen accuracy=0.5570
[282/500]  Loss_D: -13.7897 Loss_G: -2.0969, Wasserstein_dist:18.1059, vae_loss_seen:366.4064 GZSL: seen=0.8278, unseen=0.4965, h=0.6207 ZSL: unseen accuracy=0.5509
[283/500]  Loss_D: -15.7648 Loss_G: -2.0469, Wasserstein_dist:20.5117, vae_loss_seen:383.8048 GZSL: seen=0.8215, unseen=0.5222, h=0.6385 ZSL: unseen accuracy=0.5589
[284/500]  Loss_D: -13.9066 Loss_G: -2.7897, Wasserstein_dist:18.1870, vae_loss_seen:378.6195 GZSL: seen=0.8239, unseen=0.4989, h=0.6215 ZSL: unseen accuracy=0.5576
[285/500]  Loss_D: -11.9502 Loss_G: -1.9141, Wasserstein_dist:15.8382, vae_loss_seen:354.7655 GZSL: seen=0.8413, unseen=0.4923, h=0.6212 ZSL: unseen accuracy=0.5492
[286/500]  Loss_D: -13.6395 Loss_G: -1.9474, Wasserstein_dist:17.3643, vae_loss_seen:394.9214 GZSL: seen=0.8278, unseen=0.5049, h=0.6272 ZSL: unseen accuracy=0.5519
[287/500]  Loss_D: -12.7470 Loss_G: -2.1880, Wasserstein_dist:17.4114, vae_loss_seen:367.1537 GZSL: seen=0.8191, unseen=0.5039, h=0.6239 ZSL: unseen accuracy=0.5575
[288/500]  Loss_D: -16.1311 Loss_G: -1.7839, Wasserstein_dist:20.0419, vae_loss_seen:387.9210 GZSL: seen=0.8306, unseen=0.4947, h=0.6201 ZSL: unseen accuracy=0.5529
[289/500]  Loss_D: -13.6060 Loss_G: -1.7175, Wasserstein_dist:18.2188, vae_loss_seen:385.6421 GZSL: seen=0.8297, unseen=0.5031, h=0.6264 ZSL: unseen accuracy=0.5474
[290/500]  Loss_D: -12.0798 Loss_G: -1.8520, Wasserstein_dist:16.3407, vae_loss_seen:358.2747 GZSL: seen=0.8179, unseen=0.5103, h=0.6285 ZSL: unseen accuracy=0.5504
[291/500]  Loss_D: -11.2023 Loss_G: -2.5685, Wasserstein_dist:15.6331, vae_loss_seen:357.3592 GZSL: seen=0.8344, unseen=0.5100, h=0.6331 ZSL: unseen accuracy=0.5670
[292/500]  Loss_D: -10.7018 Loss_G: -2.0169, Wasserstein_dist:14.9920, vae_loss_seen:376.7594 GZSL: seen=0.8235, unseen=0.5117, h=0.6312 ZSL: unseen accuracy=0.5480
[293/500]  Loss_D: -14.2273 Loss_G: -1.6482, Wasserstein_dist:18.0664, vae_loss_seen:368.7896 GZSL: seen=0.8497, unseen=0.4915, h=0.6227 ZSL: unseen accuracy=0.5433
[294/500]  Loss_D: -12.5316 Loss_G: -1.9756, Wasserstein_dist:17.3428, vae_loss_seen:380.9482 GZSL: seen=0.8238, unseen=0.5069, h=0.6276 ZSL: unseen accuracy=0.5489
[295/500]  Loss_D: -14.2971 Loss_G: -1.6478, Wasserstein_dist:19.2577, vae_loss_seen:399.0534 GZSL: seen=0.8247, unseen=0.4919, h=0.6162 ZSL: unseen accuracy=0.5474
[296/500]  Loss_D: -12.3701 Loss_G: -1.8212, Wasserstein_dist:16.2465, vae_loss_seen:384.6841 GZSL: seen=0.8268, unseen=0.4960, h=0.6201 ZSL: unseen accuracy=0.5488
[297/500]  Loss_D: -11.1356 Loss_G: -1.4526, Wasserstein_dist:15.3437, vae_loss_seen:380.3087 GZSL: seen=0.8399, unseen=0.5026, h=0.6289 ZSL: unseen accuracy=0.5500
[298/500]  Loss_D: -15.3523 Loss_G: -2.0388, Wasserstein_dist:19.7432, vae_loss_seen:407.1417 GZSL: seen=0.8241, unseen=0.5007, h=0.6230 ZSL: unseen accuracy=0.5456
[299/500]  Loss_D: -12.4778 Loss_G: -2.1691, Wasserstein_dist:16.7129, vae_loss_seen:366.8670 GZSL: seen=0.8333, unseen=0.5072, h=0.6306 ZSL: unseen accuracy=0.5533
[300/500]  Loss_D: -14.4505 Loss_G: -1.8641, Wasserstein_dist:18.0035, vae_loss_seen:389.9144 GZSL: seen=0.8206, unseen=0.5048, h=0.6251 ZSL: unseen accuracy=0.5521
[301/500]  Loss_D: -13.2501 Loss_G: -2.2085, Wasserstein_dist:16.8295, vae_loss_seen:363.4869 GZSL: seen=0.8285, unseen=0.5011, h=0.6245 ZSL: unseen accuracy=0.5465
[302/500]  Loss_D: -13.8820 Loss_G: -1.6247, Wasserstein_dist:17.5736, vae_loss_seen:377.4753 GZSL: seen=0.8504, unseen=0.5005, h=0.6301 ZSL: unseen accuracy=0.5499
[303/500]  Loss_D: -12.6998 Loss_G: -2.3665, Wasserstein_dist:16.7852, vae_loss_seen:367.4923 GZSL: seen=0.8063, unseen=0.5124, h=0.6266 ZSL: unseen accuracy=0.5593
[304/500]  Loss_D: -12.3743 Loss_G: -1.8153, Wasserstein_dist:16.2752, vae_loss_seen:388.8548 GZSL: seen=0.8196, unseen=0.4985, h=0.6199 ZSL: unseen accuracy=0.5373
[305/500]  Loss_D: -14.0945 Loss_G: -1.7207, Wasserstein_dist:18.0739, vae_loss_seen:397.1780 GZSL: seen=0.8255, unseen=0.4954, h=0.6192 ZSL: unseen accuracy=0.5384
[306/500]  Loss_D: -11.7472 Loss_G: -1.8168, Wasserstein_dist:16.1446, vae_loss_seen:390.0337 GZSL: seen=0.8228, unseen=0.5008, h=0.6226 ZSL: unseen accuracy=0.5483
[307/500]  Loss_D: -14.3065 Loss_G: -2.0980, Wasserstein_dist:18.0777, vae_loss_seen:373.4171 GZSL: seen=0.8427, unseen=0.5024, h=0.6295 ZSL: unseen accuracy=0.5498
[308/500]  Loss_D: -12.0384 Loss_G: -1.7555, Wasserstein_dist:15.8947, vae_loss_seen:396.8318 GZSL: seen=0.8259, unseen=0.5055, h=0.6271 ZSL: unseen accuracy=0.5472
[309/500]  Loss_D: -11.1578 Loss_G: -2.0030, Wasserstein_dist:15.7622, vae_loss_seen:365.5960 GZSL: seen=0.8424, unseen=0.4926, h=0.6217 ZSL: unseen accuracy=0.5490
[310/500]  Loss_D: -10.9882 Loss_G: -1.4132, Wasserstein_dist:15.7627, vae_loss_seen:398.0041 GZSL: seen=0.8179, unseen=0.5039, h=0.6236 ZSL: unseen accuracy=0.5460
[311/500]  Loss_D: -14.9416 Loss_G: -2.2348, Wasserstein_dist:19.1871, vae_loss_seen:392.7941 GZSL: seen=0.8131, unseen=0.5105, h=0.6272 ZSL: unseen accuracy=0.5399
[312/500]  Loss_D: -12.0199 Loss_G: -1.6969, Wasserstein_dist:16.4551, vae_loss_seen:382.2912 GZSL: seen=0.8212, unseen=0.5072, h=0.6271 ZSL: unseen accuracy=0.5549
[313/500]  Loss_D: -11.9932 Loss_G: -1.2742, Wasserstein_dist:16.7517, vae_loss_seen:380.4877 GZSL: seen=0.8342, unseen=0.5065, h=0.6303 ZSL: unseen accuracy=0.5432
[314/500]  Loss_D: -12.3535 Loss_G: -2.3918, Wasserstein_dist:17.0612, vae_loss_seen:373.8922 GZSL: seen=0.8569, unseen=0.4895, h=0.6231 ZSL: unseen accuracy=0.5444
[315/500]  Loss_D: -13.8043 Loss_G: -2.0625, Wasserstein_dist:18.0026, vae_loss_seen:375.4276 GZSL: seen=0.8074, unseen=0.5091, h=0.6245 ZSL: unseen accuracy=0.5392
[316/500]  Loss_D: -12.2439 Loss_G: -2.2725, Wasserstein_dist:16.6453, vae_loss_seen:353.7605 GZSL: seen=0.8436, unseen=0.4889, h=0.6190 ZSL: unseen accuracy=0.5298
[317/500]  Loss_D: -13.3139 Loss_G: -2.0189, Wasserstein_dist:17.2067, vae_loss_seen:372.0876 GZSL: seen=0.8307, unseen=0.5012, h=0.6252 ZSL: unseen accuracy=0.5389
[318/500]  Loss_D: -10.5611 Loss_G: -1.7907, Wasserstein_dist:14.9333, vae_loss_seen:377.8427 GZSL: seen=0.8482, unseen=0.4964, h=0.6263 ZSL: unseen accuracy=0.5455
[319/500]  Loss_D: -12.4586 Loss_G: -1.6640, Wasserstein_dist:16.4998, vae_loss_seen:389.3522 GZSL: seen=0.8451, unseen=0.4874, h=0.6182 ZSL: unseen accuracy=0.5501
[320/500]  Loss_D: -12.5618 Loss_G: -2.4787, Wasserstein_dist:16.5591, vae_loss_seen:367.1702 GZSL: seen=0.8191, unseen=0.4974, h=0.6190 ZSL: unseen accuracy=0.5420
[321/500]  Loss_D: -12.7435 Loss_G: -2.4913, Wasserstein_dist:17.1148, vae_loss_seen:378.7193 GZSL: seen=0.8243, unseen=0.5021, h=0.6240 ZSL: unseen accuracy=0.5500
[322/500]  Loss_D: -11.6113 Loss_G: -1.7092, Wasserstein_dist:16.9320, vae_loss_seen:366.2603 GZSL: seen=0.8290, unseen=0.4885, h=0.6148 ZSL: unseen accuracy=0.5355
[323/500]  Loss_D: -11.7901 Loss_G: -1.6498, Wasserstein_dist:16.8711, vae_loss_seen:392.1845 GZSL: seen=0.7950, unseen=0.5081, h=0.6200 ZSL: unseen accuracy=0.5485
[324/500]  Loss_D: -12.3770 Loss_G: -1.5331, Wasserstein_dist:16.2417, vae_loss_seen:385.4677 GZSL: seen=0.8115, unseen=0.5056, h=0.6230 ZSL: unseen accuracy=0.5405
[325/500]  Loss_D: -12.3293 Loss_G: -1.7328, Wasserstein_dist:16.6941, vae_loss_seen:375.5808 GZSL: seen=0.8082, unseen=0.5112, h=0.6263 ZSL: unseen accuracy=0.5303
[326/500]  Loss_D: -12.8793 Loss_G: -1.7990, Wasserstein_dist:17.5124, vae_loss_seen:401.8241 GZSL: seen=0.8297, unseen=0.4934, h=0.6188 ZSL: unseen accuracy=0.5353
[327/500]  Loss_D: -12.2755 Loss_G: -1.9297, Wasserstein_dist:16.2350, vae_loss_seen:362.3370 GZSL: seen=0.8248, unseen=0.5006, h=0.6231 ZSL: unseen accuracy=0.5331
[328/500]  Loss_D: -11.4691 Loss_G: -1.9235, Wasserstein_dist:15.7829, vae_loss_seen:366.4227 GZSL: seen=0.8108, unseen=0.5070, h=0.6239 ZSL: unseen accuracy=0.5420
[329/500]  Loss_D: -14.9672 Loss_G: -1.6411, Wasserstein_dist:19.6387, vae_loss_seen:397.6297 GZSL: seen=0.8068, unseen=0.5010, h=0.6182 ZSL: unseen accuracy=0.5329
[330/500]  Loss_D: -12.6331 Loss_G: -2.0549, Wasserstein_dist:17.0936, vae_loss_seen:378.0812 GZSL: seen=0.7800, unseen=0.5162, h=0.6212 ZSL: unseen accuracy=0.5408
[331/500]  Loss_D: -15.7729 Loss_G: -1.8921, Wasserstein_dist:19.8564, vae_loss_seen:384.4459 GZSL: seen=0.7766, unseen=0.5142, h=0.6187 ZSL: unseen accuracy=0.5408
[332/500]  Loss_D: -12.2305 Loss_G: -1.8383, Wasserstein_dist:16.4702, vae_loss_seen:377.4976 GZSL: seen=0.8068, unseen=0.4955, h=0.6139 ZSL: unseen accuracy=0.5315
[333/500]  Loss_D: -13.3603 Loss_G: -1.5795, Wasserstein_dist:17.7796, vae_loss_seen:374.2078 GZSL: seen=0.8327, unseen=0.4858, h=0.6136 ZSL: unseen accuracy=0.5345
[334/500]  Loss_D: -11.5680 Loss_G: -1.7090, Wasserstein_dist:16.3903, vae_loss_seen:364.8262 GZSL: seen=0.8482, unseen=0.4881, h=0.6196 ZSL: unseen accuracy=0.5408
[335/500]  Loss_D: -13.2569 Loss_G: -1.3770, Wasserstein_dist:17.3738, vae_loss_seen:384.2805 GZSL: seen=0.7837, unseen=0.5137, h=0.6206 ZSL: unseen accuracy=0.5450
[336/500]  Loss_D: -12.2099 Loss_G: -2.0565, Wasserstein_dist:17.1300, vae_loss_seen:374.2383 GZSL: seen=0.8311, unseen=0.4767, h=0.6059 ZSL: unseen accuracy=0.5344
[337/500]  Loss_D: -13.7934 Loss_G: -1.6381, Wasserstein_dist:18.5283, vae_loss_seen:395.1478 GZSL: seen=0.7866, unseen=0.5010, h=0.6121 ZSL: unseen accuracy=0.5363
[338/500]  Loss_D: -12.1767 Loss_G: -1.9680, Wasserstein_dist:16.2018, vae_loss_seen:369.8014 GZSL: seen=0.8064, unseen=0.4951, h=0.6135 ZSL: unseen accuracy=0.5272
[339/500]  Loss_D: -11.6461 Loss_G: -1.4206, Wasserstein_dist:16.9994, vae_loss_seen:386.5868 GZSL: seen=0.8079, unseen=0.5056, h=0.6219 ZSL: unseen accuracy=0.5377
[340/500]  Loss_D: -13.4047 Loss_G: -1.9302, Wasserstein_dist:17.7252, vae_loss_seen:366.1941 GZSL: seen=0.8121, unseen=0.4956, h=0.6155 ZSL: unseen accuracy=0.5285
[341/500]  Loss_D: -13.8059 Loss_G: -1.4056, Wasserstein_dist:18.0169, vae_loss_seen:388.8635 GZSL: seen=0.8351, unseen=0.4932, h=0.6201 ZSL: unseen accuracy=0.5442
[342/500]  Loss_D: -14.0462 Loss_G: -1.9544, Wasserstein_dist:17.6352, vae_loss_seen:386.9615 GZSL: seen=0.8063, unseen=0.5015, h=0.6184 ZSL: unseen accuracy=0.5333
[343/500]  Loss_D: -13.3015 Loss_G: -1.2734, Wasserstein_dist:18.4174, vae_loss_seen:393.5554 GZSL: seen=0.8254, unseen=0.4921, h=0.6166 ZSL: unseen accuracy=0.5348
[344/500]  Loss_D: -11.0837 Loss_G: -1.5221, Wasserstein_dist:15.1397, vae_loss_seen:377.8233 GZSL: seen=0.7799, unseen=0.5104, h=0.6170 ZSL: unseen accuracy=0.5344
[345/500]  Loss_D: -12.2370 Loss_G: -1.5059, Wasserstein_dist:16.3163, vae_loss_seen:370.2422 GZSL: seen=0.8212, unseen=0.4977, h=0.6198 ZSL: unseen accuracy=0.5378
[346/500]  Loss_D: -13.6383 Loss_G: -1.5187, Wasserstein_dist:17.3786, vae_loss_seen:385.7539 GZSL: seen=0.8057, unseen=0.4950, h=0.6132 ZSL: unseen accuracy=0.5241
[347/500]  Loss_D: -14.7667 Loss_G: -1.8540, Wasserstein_dist:19.5809, vae_loss_seen:389.6713 GZSL: seen=0.8086, unseen=0.5050, h=0.6217 ZSL: unseen accuracy=0.5302
[348/500]  Loss_D: -13.8963 Loss_G: -1.8866, Wasserstein_dist:17.8023, vae_loss_seen:391.6559 GZSL: seen=0.8295, unseen=0.4944, h=0.6195 ZSL: unseen accuracy=0.5296
[349/500]  Loss_D: -12.1577 Loss_G: -1.8183, Wasserstein_dist:16.9862, vae_loss_seen:381.6737 GZSL: seen=0.8434, unseen=0.4916, h=0.6212 ZSL: unseen accuracy=0.5329
[350/500]  Loss_D: -15.1626 Loss_G: -1.9152, Wasserstein_dist:19.2856, vae_loss_seen:400.0112 GZSL: seen=0.7977, unseen=0.4977, h=0.6130 ZSL: unseen accuracy=0.5345
[351/500]  Loss_D: -11.6110 Loss_G: -2.2700, Wasserstein_dist:16.0135, vae_loss_seen:375.0563 GZSL: seen=0.8099, unseen=0.5116, h=0.6271 ZSL: unseen accuracy=0.5306
[352/500]  Loss_D: -12.9366 Loss_G: -1.9672, Wasserstein_dist:17.2587, vae_loss_seen:382.7623 GZSL: seen=0.8093, unseen=0.4970, h=0.6158 ZSL: unseen accuracy=0.5205
[353/500]  Loss_D: -13.2104 Loss_G: -1.5617, Wasserstein_dist:17.2640, vae_loss_seen:361.8462 GZSL: seen=0.8227, unseen=0.4959, h=0.6188 ZSL: unseen accuracy=0.5275
[354/500]  Loss_D: -15.0475 Loss_G: -1.1160, Wasserstein_dist:19.7246, vae_loss_seen:391.6393 GZSL: seen=0.8008, unseen=0.5000, h=0.6156 ZSL: unseen accuracy=0.5242
[355/500]  Loss_D: -11.9104 Loss_G: -1.6936, Wasserstein_dist:16.0718, vae_loss_seen:380.7876 GZSL: seen=0.8084, unseen=0.4843, h=0.6057 ZSL: unseen accuracy=0.5214
[356/500]  Loss_D: -10.1440 Loss_G: -1.5781, Wasserstein_dist:14.2442, vae_loss_seen:366.1670 GZSL: seen=0.8090, unseen=0.4968, h=0.6155 ZSL: unseen accuracy=0.5372
[357/500]  Loss_D: -10.5896 Loss_G: -1.4006, Wasserstein_dist:14.8963, vae_loss_seen:376.1291 GZSL: seen=0.7879, unseen=0.5090, h=0.6184 ZSL: unseen accuracy=0.5318
[358/500]  Loss_D: -13.9172 Loss_G: -1.5556, Wasserstein_dist:18.3591, vae_loss_seen:400.7507 GZSL: seen=0.8002, unseen=0.5047, h=0.6190 ZSL: unseen accuracy=0.5313
[359/500]  Loss_D: -14.1352 Loss_G: -2.2663, Wasserstein_dist:18.2252, vae_loss_seen:389.7710 GZSL: seen=0.8233, unseen=0.4886, h=0.6133 ZSL: unseen accuracy=0.5337
[360/500]  Loss_D: -11.6849 Loss_G: -1.5534, Wasserstein_dist:16.5459, vae_loss_seen:372.4407 GZSL: seen=0.7843, unseen=0.4972, h=0.6086 ZSL: unseen accuracy=0.5289
[361/500]  Loss_D: -13.6610 Loss_G: -1.9323, Wasserstein_dist:17.4056, vae_loss_seen:372.8006 GZSL: seen=0.8429, unseen=0.4814, h=0.6128 ZSL: unseen accuracy=0.5270
[362/500]  Loss_D: -13.7348 Loss_G: -1.8713, Wasserstein_dist:18.5989, vae_loss_seen:393.4332 GZSL: seen=0.8040, unseen=0.4968, h=0.6141 ZSL: unseen accuracy=0.5264
[363/500]  Loss_D: -10.8632 Loss_G: -1.5822, Wasserstein_dist:14.7102, vae_loss_seen:381.1323 GZSL: seen=0.7773, unseen=0.4989, h=0.6077 ZSL: unseen accuracy=0.5179
[364/500]  Loss_D: -13.0886 Loss_G: -1.4914, Wasserstein_dist:16.6836, vae_loss_seen:370.0321 GZSL: seen=0.8370, unseen=0.4833, h=0.6127 ZSL: unseen accuracy=0.5279
[365/500]  Loss_D: -12.0371 Loss_G: -1.7177, Wasserstein_dist:15.8712, vae_loss_seen:371.7640 GZSL: seen=0.8002, unseen=0.5015, h=0.6166 ZSL: unseen accuracy=0.5192
[366/500]  Loss_D: -11.7805 Loss_G: -2.0768, Wasserstein_dist:16.6739, vae_loss_seen:382.9594 GZSL: seen=0.8289, unseen=0.4780, h=0.6063 ZSL: unseen accuracy=0.5093
[367/500]  Loss_D: -12.8711 Loss_G: -1.3036, Wasserstein_dist:16.8019, vae_loss_seen:371.0324 GZSL: seen=0.8065, unseen=0.4872, h=0.6075 ZSL: unseen accuracy=0.5160
[368/500]  Loss_D: -12.7693 Loss_G: -1.3066, Wasserstein_dist:17.1836, vae_loss_seen:376.2642 GZSL: seen=0.8222, unseen=0.4869, h=0.6116 ZSL: unseen accuracy=0.5194
[369/500]  Loss_D: -13.6267 Loss_G: -1.5670, Wasserstein_dist:17.7205, vae_loss_seen:385.2099 GZSL: seen=0.8130, unseen=0.4852, h=0.6077 ZSL: unseen accuracy=0.5257
[370/500]  Loss_D: -13.1640 Loss_G: -1.7321, Wasserstein_dist:17.7470, vae_loss_seen:366.7951 GZSL: seen=0.7829, unseen=0.4956, h=0.6070 ZSL: unseen accuracy=0.5254
[371/500]  Loss_D: -12.1977 Loss_G: -1.3315, Wasserstein_dist:16.1945, vae_loss_seen:393.7862 GZSL: seen=0.8011, unseen=0.4796, h=0.6000 ZSL: unseen accuracy=0.5241
[372/500]  Loss_D: -14.2137 Loss_G: -1.6890, Wasserstein_dist:18.3106, vae_loss_seen:390.1936 GZSL: seen=0.7868, unseen=0.5017, h=0.6127 ZSL: unseen accuracy=0.5264
[373/500]  Loss_D: -11.6895 Loss_G: -1.7760, Wasserstein_dist:15.7171, vae_loss_seen:369.8157 GZSL: seen=0.8050, unseen=0.5007, h=0.6174 ZSL: unseen accuracy=0.5243
[374/500]  Loss_D: -13.0223 Loss_G: -1.7824, Wasserstein_dist:16.7991, vae_loss_seen:388.5495 GZSL: seen=0.8142, unseen=0.4871, h=0.6096 ZSL: unseen accuracy=0.5269
[375/500]  Loss_D: -11.2001 Loss_G: -2.0144, Wasserstein_dist:15.5262, vae_loss_seen:372.0621 GZSL: seen=0.8019, unseen=0.4884, h=0.6071 ZSL: unseen accuracy=0.5187
[376/500]  Loss_D: -12.3125 Loss_G: -1.8452, Wasserstein_dist:15.9447, vae_loss_seen:376.3250 GZSL: seen=0.8224, unseen=0.4808, h=0.6068 ZSL: unseen accuracy=0.5160
[377/500]  Loss_D: -13.2008 Loss_G: -1.5347, Wasserstein_dist:17.2744, vae_loss_seen:382.9877 GZSL: seen=0.7843, unseen=0.4936, h=0.6059 ZSL: unseen accuracy=0.5149
[378/500]  Loss_D: -11.8920 Loss_G: -1.3505, Wasserstein_dist:15.7565, vae_loss_seen:370.5002 GZSL: seen=0.7969, unseen=0.4941, h=0.6100 ZSL: unseen accuracy=0.5165
[379/500]  Loss_D: -9.6794 Loss_G: -1.7517, Wasserstein_dist:14.0482, vae_loss_seen:370.7009 GZSL: seen=0.7873, unseen=0.4948, h=0.6077 ZSL: unseen accuracy=0.5194
[380/500]  Loss_D: -12.4589 Loss_G: -1.2236, Wasserstein_dist:15.8147, vae_loss_seen:372.2602 GZSL: seen=0.8105, unseen=0.4814, h=0.6040 ZSL: unseen accuracy=0.5143
[381/500]  Loss_D: -11.9919 Loss_G: -1.6569, Wasserstein_dist:16.4892, vae_loss_seen:375.6772 GZSL: seen=0.8067, unseen=0.4837, h=0.6048 ZSL: unseen accuracy=0.5192
[382/500]  Loss_D: -14.3707 Loss_G: -2.0152, Wasserstein_dist:18.4611, vae_loss_seen:386.4207 GZSL: seen=0.8061, unseen=0.4877, h=0.6077 ZSL: unseen accuracy=0.5172
[383/500]  Loss_D: -11.5657 Loss_G: -1.5859, Wasserstein_dist:16.1712, vae_loss_seen:375.3289 GZSL: seen=0.7862, unseen=0.4955, h=0.6079 ZSL: unseen accuracy=0.5184
[384/500]  Loss_D: -13.8616 Loss_G: -2.1473, Wasserstein_dist:18.8619, vae_loss_seen:400.0463 GZSL: seen=0.7898, unseen=0.4916, h=0.6060 ZSL: unseen accuracy=0.5119
[385/500]  Loss_D: -12.8692 Loss_G: -1.7870, Wasserstein_dist:17.1274, vae_loss_seen:368.2964 GZSL: seen=0.7832, unseen=0.4915, h=0.6040 ZSL: unseen accuracy=0.5198
[386/500]  Loss_D: -13.5611 Loss_G: -1.5509, Wasserstein_dist:18.2401, vae_loss_seen:371.4076 GZSL: seen=0.8333, unseen=0.4741, h=0.6044 ZSL: unseen accuracy=0.5209
[387/500]  Loss_D: -10.3558 Loss_G: -1.3485, Wasserstein_dist:14.4377, vae_loss_seen:368.1468 GZSL: seen=0.8356, unseen=0.4689, h=0.6007 ZSL: unseen accuracy=0.5193
[388/500]  Loss_D: -9.1922 Loss_G: -1.6825, Wasserstein_dist:13.2868, vae_loss_seen:379.5650 GZSL: seen=0.7862, unseen=0.4914, h=0.6048 ZSL: unseen accuracy=0.5230
